id,titulo,localización,precio,Planta,Ascensor,EXT-INT,superficie_m2,habitaciones,baños,terraza,estado,armarios_empotrados,orientacion,año_construccion,calefaccion,aire_acondicionado,direccion,distrito,municipio,zona
108262953,Ático en venta en calle Velázquez,Castellana,4500000,,,,325.0,3.0,4.0,True,Segunda mano/buen estado,False,,2014.0,Gas natural,True,Calle Velázquez,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108264614,Piso en venta en calle Alcalá,Goya,2729000,,,,177.0,3.0,4.0,True,Segunda mano/buen estado,True,Sur,1965.0,Gas natural,True,Calle Alcalá,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
105433094,Piso en venta en calle del Príncipe de Vergara,Recoletos,819000,,,,76.0,2.0,2.0,False,Segunda mano/buen estado,True,,1954.0,Gas natural,True,Calle del Príncipe de Vergara,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107986591,Piso en venta en calle de Montesa,Goya,1729000,,,,166.0,3.0,3.0,False,Segunda mano/buen estado,True,Oeste,1944.0,Gas,True,Calle de Montesa,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107431940,Piso en venta en calle de Juan Bravo,Lista,1809000,,,,144.0,3.0,3.0,True,Segunda mano/buen estado,True,Norte,1970.0,Gas,True,Calle de Juan Bravo,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107408587,Piso en venta en calle de Maldonado,Lista,1190000,,,,100.0,2.0,2.0,False,Segunda mano/buen estado,False,,1979.0,,True,Calle de Maldonado,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108254192,Piso en venta en calle de Lagasca,Castellana,2450000,,,,160.0,2.0,2.0,True,Segunda mano/buen estado,True,Sur,1948.0,Gas,True,Calle de Lagasca,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108037196,Piso en venta en calle del General Díaz Porlier,Lista,1659000,,,,184.0,3.0,3.0,False,Segunda mano/buen estado,True,,1948.0,Gas,True,Calle del General Díaz Porlier,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
106588639,Piso en venta en calle de Claudio Coello,Castellana,1800000,,,,142.0,3.0,2.0,False,Segunda mano/buen estado,False,,1940.0,,False,Calle de Claudio Coello,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107668214,Piso en venta en calle de Castelló,Castellana,1890000,,,,187.0,3.0,3.0,False,Segunda mano/buen estado,True,Sur,1980.0,Gas,True,Calle de Castelló,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107683146,Piso en venta en calle de Antonia Ruiz Soro,Guindalera,495000,,,,59.0,2.0,2.0,False,Segunda mano/buen estado,False,Oeste,1966.0,Gas natural,True,Calle de Antonia Ruiz Soro,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107563224,Piso en venta en calle del General Oráa,Castellana,680000,,,,69.0,2.0,2.0,False,Segunda mano/buen estado,True,Norte,1969.0,,True,Calle del General Oráa,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
106445876,Piso en venta en calle de las Mártires Concepcionistas,Goya,2700000,,,,286.0,4.0,5.0,False,Segunda mano/buen estado,True,Oeste,1953.0,,True,Calle de las Mártires Concepcionistas,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107186437,Piso en venta en calle de López de Hoyos,Castellana,3050000,,,,194.0,3.0,4.0,False,Segunda mano/buen estado,False,Sur,2007.0,Eléctrica,True,Calle de López de Hoyos,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108618193,Piso en venta en Castellana,Barrio de Salamanca,2650000,,,,187.0,3.0,3.0,False,Segunda mano/buen estado,True,,,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108142678,Piso en venta en Castellana,Barrio de Salamanca,3350000,,,,284.0,3.0,4.0,False,Segunda mano/buen estado,True,,1924.0,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108105907,Ático en venta en Guindalera,Barrio de Salamanca,1750000,,,,219.0,3.0,3.0,True,Segunda mano/buen estado,True,Norte,2002.0,Gas natural,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108131076,Casa o chalet independiente en venta en calle de Oltra,Guindalera,820000,,,,139.0,5.0,3.0,True,Segunda mano/buen estado,False,Sur,1952.0,Gas natural,False,Calle de Oltra,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
106954513,Piso en venta en avenida de Bruselas,Guindalera,920000,,,,203.0,5.0,3.0,True,Segunda mano/para reformar,True,Este,1964.0,Gas,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
106570146,Piso en venta en calle de Hermosilla,Fuente del Berro,479000,,,,50.0,,,False,Segunda mano/buen estado,True,,1928.0,,True,Calle de Hermosilla,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108447630,Piso en venta en Lista,Barrio de Salamanca,3600000,,,,319.0,3.0,4.0,True,Segunda mano/buen estado,True,,1946.0,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108618852,Piso en venta en Guindalera,Barrio de Salamanca,695000,,,,84.0,2.0,,False,Segunda mano/buen estado,True,Sur,1998.0,Gas,False,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107652541,Piso en venta en Recoletos,Barrio de Salamanca,3150000,,,,244.0,3.0,4.0,False,Segunda mano/buen estado,False,,,Gas natural,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108522642,Piso en venta en Guindalera,Barrio de Salamanca,495000,,,,59.0,2.0,2.0,False,Segunda mano/buen estado,True,,1966.0,Gas natural,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108170456,Piso en venta en calle de Goya,Goya,425000,,,,42.0,2.0,,False,Segunda mano/buen estado,True,Sur,1934.0,Gas,True,Calle de Goya,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108357743,Piso en venta en Recoletos,Barrio de Salamanca,3900000,,,,300.0,5.0,3.0,True,Segunda mano/buen estado,False,Norte,,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
105338347,Piso en venta en Recoletos,Barrio de Salamanca,819000,,,,76.0,2.0,2.0,False,Segunda mano/buen estado,False,,1954.0,Eléctrica,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
102704752,Piso en venta en calle de Alcalá,Recoletos,6000000,,,,280.0,4.0,4.0,True,Segunda mano/buen estado,True,Este,1913.0,,True,Calle de Alcalá,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
105598307,Piso en venta en Recoletos,Barrio de Salamanca,4500000,,,,254.0,3.0,3.0,False,Segunda mano/buen estado,False,Sur,1955.0,Eléctrica,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
104444491,Piso en venta en Goya,Barrio de Salamanca,1950000,,,,151.0,3.0,2.0,False,Segunda mano/buen estado,False,,1920.0,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108452240,Piso en venta en Castellana,Barrio de Salamanca,4700000,,,,431.0,4.0,5.0,False,Segunda mano/buen estado,True,,1948.0,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108143647,Piso en venta en calle de Jorge Juan,Fuente del Berro,279000,3, Si,Exterior,29.0,,,False,Segunda mano/para reformar,False,Este,1909.0,Eléctrica,True,Calle de Jorge Juan,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
99613044,Piso en venta en Castellana,Barrio de Salamanca,2898000,5, Si,Exterior,231.0,3.0,3.0,False,Segunda mano/buen estado,True,Norte,,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107750458,Piso en venta en Lista,Barrio de Salamanca,2259000,3, Si,Interior,197.0,3.0,3.0,True,Segunda mano/buen estado,False,Sur,1967.0,Eléctrica,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107432639,Piso en venta en calle de María de Molina,Castellana,2000000,5, Si,Exterior,143.0,3.0,2.0,False,Segunda mano/para reformar,False,,1935.0,,False,Calle de María de Molina,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107975856,Piso en venta en Lista,Barrio de Salamanca,2279000,3, Si,Exterior,160.0,3.0,3.0,False,Segunda mano/buen estado,False,Este,2000.0,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107989759,Piso en venta en Goya,Barrio de Salamanca,1889000,,,,150.0,3.0,3.0,False,Segunda mano/buen estado,False,Este,1969.0,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107967894,Piso en venta en Recoletos,Barrio de Salamanca,525000,4, Si,Interior,34.0,,,False,Segunda mano/buen estado,False,,1900.0,Eléctrica,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108406176,Piso en venta en calle de Don Ramón de la Cruz,Lista,1209000,3, Si,Exterior,101.0,3.0,3.0,False,Segunda mano/buen estado,True,Norte,1949.0,Gas,True,Calle de Don Ramón de la Cruz,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107618997,Piso en venta en Lista,Barrio de Salamanca,2409000,4, Si,Interior,209.0,3.0,3.0,False,Segunda mano/buen estado,False,,1986.0,Eléctrica,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
106749285,Piso en venta en Lista,Barrio de Salamanca,2500000,,,,249.0,4.0,4.0,False,Segunda mano/buen estado,False,,,Gas natural,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
106875409,Piso en venta en Guindalera,Barrio de Salamanca,615000,3, No,Exterior,95.0,3.0,,True,Segunda mano/buen estado,False,,,Gas natural,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108102572,Piso en venta en Castellana,Barrio de Salamanca,2800000,1, No,Interior,244.0,4.0,5.0,False,Segunda mano/buen estado,True,,,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108437972,Piso en venta en calle de Lagasca,Recoletos,1395000,1, Si,Exterior,71.0,2.0,2.0,False,Segunda mano/buen estado,True,,,Gas natural,True,Calle de Lagasca,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107403541,Piso en venta en Goya,Barrio de Salamanca,3900000,7, Si,Exterior,415.0,5.0,5.0,False,Segunda mano/buen estado,False,,1955.0,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108597087,Piso en venta en Guindalera,Barrio de Salamanca,695000,2, Si,Exterior,71.0,2.0,2.0,True,Segunda mano/buen estado,True,Oeste,2000.0,Gas natural,False,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107813544,Piso en venta en Fuente del Berro,Barrio de Salamanca,975000,5, Si,Exterior,135.0,3.0,2.0,True,Segunda mano/buen estado,True,,1947.0,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107032376,Piso en venta en calle de Goya,Goya,1980000,1, Si,Exterior,174.0,4.0,3.0,True,Segunda mano/buen estado,False,Norte,1960.0,Gas natural,True,Calle de Goya,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108427782,Piso en venta en calle del General Díaz Porlier,Goya,1250000,Bajo , No,Exterior,125.0,5.0,,False,Segunda mano/buen estado,False,,,,False,Calle del General Díaz Porlier,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
105371116,Piso en venta en calle de O'Donnell,Goya,1800000,Bajo , Si,Exterior,214.0,3.0,3.0,False,Segunda mano/buen estado,False,Norte,1935.0,,True,Calle de O'Donnell,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107387675,Piso en venta en calle de Hermosilla,Goya,1299000,2, Si,Interior,86.0,3.0,3.0,False,Segunda mano/buen estado,False,,1964.0,,True,Calle de Hermosilla,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108466967,Piso en venta en Recoletos,Barrio de Salamanca,4720000,,,,265.0,3.0,4.0,False,Segunda mano/buen estado,False,Oeste,1900.0,,False,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108364320,Piso en venta en Castellana,Barrio de Salamanca,1539000,,,,109.0,3.0,2.0,False,Segunda mano/buen estado,False,,1947.0,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108498378,Piso en venta en Goya,Barrio de Salamanca,1900000,,,,205.0,3.0,4.0,True,Segunda mano/buen estado,False,Norte,1961.0,,False,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108090365,Piso en venta en calle de Velázquez,Castellana,1539000,3, Si,Interior,109.0,3.0,2.0,True,Segunda mano/buen estado,True,,1957.0,Gas,True,Calle de Velázquez,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108466977,Piso en venta en Castellana,Barrio de Salamanca,4700000,,,,431.0,4.0,5.0,False,Segunda mano/buen estado,False,,1948.0,,False,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108090697,Piso en venta en calle del General Díaz Porlier,Lista,1179000,2, Si,Interior,119.0,3.0,3.0,False,Segunda mano/buen estado,True,Este,1963.0,Gas,True,Calle del General Díaz Porlier,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107431469,Piso en venta en calle de Diego de León,Lista,2619000,4, Si,Exterior,219.0,4.0,5.0,False,Segunda mano/buen estado,True,Norte,1948.0,Gas,True,Calle de Diego de León,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108090365,Piso en venta en calle de Velázquez,Castellana,1539000,3, Si,Interior,109.0,3.0,2.0,True,Segunda mano/buen estado,True,,1957.0,Gas,True,Calle de Velázquez,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
106994296,Ático en venta en Recoletos,Barrio de Salamanca,3990000,6, Si,Exterior,160.0,3.0,3.0,False,Segunda mano/buen estado,True,Este,,Gas natural,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
100433453,Piso en venta en Calle de Lagasca,Recoletos,2450000,4, Si,Exterior,152.0,2.0,3.0,False,Segunda mano/buen estado,True,Este,1889.0,,True,Calle de Lagasca,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107549164,Piso en venta en Castellana,Barrio de Salamanca,2950000,1, Si,Exterior,280.0,5.0,6.0,True,Segunda mano/para reformar,True,Sur,1946.0,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108469455,Piso en venta en Lista,Barrio de Salamanca,2409000,4, Si,Exterior,200.0,3.0,3.0,False,Segunda mano/buen estado,False,Este,1959.0,Eléctrica,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108491950,Piso en venta en calle de José Ortega y Gasset,Lista,880000,1, Si,Interior,84.0,3.0,2.0,False,Segunda mano/buen estado,False,,1911.0,Eléctrica,True,Calle de José Ortega y Gasset,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108495154,Piso en venta en calle de Jorge Juan,Goya,1625000,5, Si,Exterior,150.0,3.0,2.0,False,Segunda mano/buen estado,False,,,,True,Calle de Jorge Juan,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108215383,Piso en venta en Goya,Barrio de Salamanca,2729000,,,,177.0,3.0,3.0,False,Segunda mano/para reformar,True,,,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108451384,Piso en venta en Goya,Barrio de Salamanca,849000,, No,Interior,54.0,2.0,2.0,False,Segunda mano/buen estado,False,Este,1930.0,Eléctrica,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108090363,Piso en venta en calle del General Pardiñas,Goya,699000,Bajo , Si,Interior,54.0,2.0,,False,Segunda mano/buen estado,False,,1928.0,Gas,True,Calle del General Pardiñas,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
104773945,Piso en venta en calle de Núñez de Balboa,Castellana,3195000,1, Si,Exterior,277.0,5.0,5.0,True,Segunda mano/buen estado,True,Este,1969.0,Gasoil,True,Calle de Núñez de Balboa,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107797408,Piso en venta en calle de Martínez Izquierdo,Guindalera,735000,,,,85.0,2.0,,True,Segunda mano/buen estado,True,Sur,1959.0,Gas,True,Calle de Martínez Izquierdo,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107874450,Piso en venta en calle de Lagasca,Castellana,1590000,,,,157.0,3.0,3.0,False,Segunda mano/buen estado,False,,1920.0,,False,Calle de Lagasca,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107446603,Piso en venta en calle del General Pardiñas,Lista,850000,3, Si,Exterior,99.0,3.0,2.0,False,Segunda mano/buen estado,False,,,,True,Calle del General Pardiñas,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108127767,Piso en venta en calle de Núñez de Balboa,Recoletos,1890000,6, Si,Interior,139.0,3.0,2.0,True,Segunda mano/buen estado,False,Oeste,1973.0,Gas natural,True,Calle de Núñez de Balboa,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
106407221,Piso en venta en calle de Narváez,Goya,1770000,1, Si,Exterior,220.0,2.0,2.0,False,Segunda mano/buen estado,True,,1962.0,,True,Calle de Narváez,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107295094,Piso en venta en calle del General Oráa,Lista,1433250,4, Si,Interior,133.0,2.0,2.0,False,Segunda mano/buen estado,True,,1969.0,Gas natural,True,Calle del General Oráa,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
105971695,Piso en venta en calle de Padilla,Castellana,4490000,1, Si,Exterior,397.0,5.0,6.0,False,Segunda mano/buen estado,True,,,,True,Calle de Padilla,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108173445,Ático en venta en calle de Juan Bravo,Lista,1150000,7, Si,Exterior,142.0,2.0,2.0,True,Segunda mano/buen estado,True,Norte,2017.0,Bomba de frío/calor,True,Calle de Juan Bravo,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107296935,Piso en venta en calle Naciones,Goya,1709000,5, Si,Exterior,164.0,3.0,3.0,True,Segunda mano/buen estado,True,Sur,1964.0,Gasoil,True,Calle Naciones,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107293540,Piso en venta en calle de Fernán González,Goya,2359000,6, Si,Exterior,207.0,3.0,4.0,True,Segunda mano/buen estado,True,,1965.0,Gas,True,Calle de Fernán González,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108584591,"Piso en venta en calle de Ayala, 134",Goya,1820000,1, Si,Exterior,178.0,4.0,2.0,True,Segunda mano/buen estado,True,Norte,,Gas,True,"Calle de Ayala, 134",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108334693,"Ático en venta en calle del Príncipe de Vergara, 32",Goya,1590000,6, Si,Exterior,130.0,,,True,Segunda mano/buen estado,False,Sur,1970.0,,True,"Calle del Príncipe de Vergara, 32",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108072855,Piso en venta en calle de Villalar,Recoletos,2600000,1, Si,Exterior,133.0,2.0,3.0,True,Segunda mano/buen estado,True,Este,,,True,Calle de Villalar,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108323320,Piso en venta en Lista,Barrio de Salamanca,1439000,2, Si,Exterior,120.0,3.0,2.0,False,Segunda mano/buen estado,False,,1958.0,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108224241,Piso en venta en Lista,Barrio de Salamanca,839000,5, No,Interior,66.0,2.0,2.0,False,Segunda mano/buen estado,False,Este,1939.0,Eléctrica,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108321387,Piso en venta en Castellana,Barrio de Salamanca,1539000,3, Si,Interior,109.0,3.0,2.0,False,Segunda mano/buen estado,False,,1947.0,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
106904377,Piso en venta en Goya,Barrio de Salamanca,1459000,5, Si,Exterior,97.0,2.0,2.0,False,Segunda mano/buen estado,False,,1930.0,Eléctrica,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108499454,Piso en venta en Lista,Barrio de Salamanca,1360000,2, Si,Exterior,102.0,2.0,2.0,False,Segunda mano/buen estado,True,,,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107742141,Piso en venta en Castellana,Barrio de Salamanca,1990000,5, Si,Exterior,148.0,3.0,2.0,False,Segunda mano/buen estado,True,Este,1942.0,Gas natural,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108258193,Piso en venta en calle de Francisco Silvela,Lista,2295000,6, Si,Interior,213.0,4.0,4.0,False,Segunda mano/buen estado,True,Sur,,,False,Calle de Francisco Silvela,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108483358,Piso en venta en Lista,Barrio de Salamanca,1969000,4, Si,Exterior,161.0,3.0,3.0,True,Segunda mano/buen estado,True,,1977.0,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107526213,Piso en venta en Castellana,Barrio de Salamanca,1500000,2, Si,Exterior,143.0,3.0,3.0,False,Segunda mano/buen estado,True,Oeste,,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108447553,Piso en venta en Goya,Barrio de Salamanca,2550000,,,,269.0,4.0,4.0,True,Segunda mano/buen estado,True,,,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108227707,Piso en venta en Goya,Barrio de Salamanca,2099000,4, Si,Exterior,162.0,3.0,3.0,False,Segunda mano/buen estado,False,,,,False,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108378141,Casa o chalet independiente en venta en calle de Dolores Romero,Fuente del Berro,2500000,,,,233.0,4.0,2.0,True,Segunda mano/para reformar,True,Oeste,,,True,Calle de Dolores Romero,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108449895,Piso en venta en Fuente del Berro,Barrio de Salamanca,685000,2, Si,Exterior,67.0,,,False,Segunda mano/buen estado,True,,1921.0,Eléctrica,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108405234,Piso en venta en calle de José Ortega y Gasset,Lista,1219000,6, Si,Interior,105.0,2.0,2.0,False,Segunda mano/buen estado,True,Norte,1930.0,Gas,True,Calle de José Ortega y Gasset,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107986793,Piso en venta en Goya,Barrio de Salamanca,1590000,1, Si,Exterior,108.0,3.0,4.0,False,Segunda mano/buen estado,True,Oeste,1900.0,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108464900,Piso en venta en avenida de Camilo José Cela,Guindalera,795000,5, Si,Exterior,119.0,3.0,2.0,False,Segunda mano/buen estado,True,,2003.0,Gas natural,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108308746,Piso en venta en Recoletos,Barrio de Salamanca,1780000,1, Si,Exterior,135.0,3.0,2.0,False,Segunda mano/buen estado,False,,,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108253087,Piso en venta en Goya,Barrio de Salamanca,660000,,,,54.0,2.0,2.0,False,Segunda mano/buen estado,True,Este,1930.0,Bomba de frío/calor,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108531592,Piso en venta en calle de Jorge Juan,Goya,380000,3, Si,Interior,42.0,,,False,Segunda mano/buen estado,True,Sur,1890.0,Bomba de frío/calor,True,Calle de Jorge Juan,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107558283,Casa o chalet independiente en venta en calle de Mercedes Fórmica,Fuente del Berro,2600000,,,,297.0,5.0,6.0,False,Segunda mano/buen estado,True,,,,True,Calle de Mercedes Fórmica,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107298292,Chalet pareado en venta en Fuente del Berro,Barrio de Salamanca,2500000,,,,233.0,4.0,2.0,False,Segunda mano/buen estado,True,Norte,1931.0,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108473930,Piso en venta en calle del General Pardiñas,Goya,399000,2, Si,Interior,35.0,2.0,,False,Segunda mano/para reformar,False,Sur,1930.0,,True,Calle del General Pardiñas,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107472690,Piso en venta en calle del General Pardiñas,Lista,850000,3, Si,Exterior,105.0,3.0,2.0,False,Segunda mano/buen estado,True,Este,1922.0,,True,Calle del General Pardiñas,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108397288,Piso en venta en calle de Jorge Juan,Goya,449900,Bajo , Si,Interior,45.0,2.0,,True,Segunda mano/buen estado,False,Sur,1940.0,,True,Calle de Jorge Juan,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108374379,Piso en venta en calle del Conde de Peñalver,Goya,970000,7, Si,Interior,83.0,2.0,2.0,False,Segunda mano/buen estado,True,,1930.0,,True,Calle del Conde de Peñalver,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107361446,Piso en venta en Goya,Barrio de Salamanca,1390000,4, Si,Exterior,150.0,3.0,3.0,True,Segunda mano/buen estado,True,Sur,,Gas natural,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108483391,Piso en venta en calle de Goya,Goya,2850000,, Si,Exterior,280.0,3.0,4.0,True,Segunda mano/buen estado,True,,1920.0,,True,Calle de Goya,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107318690,Piso en venta en calle del General Pardiñas,Lista,1999000,1, Si,Exterior,189.0,3.0,4.0,True,Segunda mano/buen estado,True,Oeste,1970.0,,True,Calle del General Pardiñas,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107970010,Piso en venta en calle de Goya,Goya,1980000,,,,174.0,4.0,3.0,False,Segunda mano/buen estado,True,Sur,,Gas natural,True,Calle de Goya,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108264939,Piso en venta en calle Alcalá,Goya,1879000,2, Si,Exterior,142.0,3.0,4.0,False,Segunda mano/buen estado,True,Sur,1930.0,Gas natural,True,Calle Alcalá,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107289523,Piso en venta en calle de Diego de León,Lista,2409000,4, Si,Interior,209.0,3.0,4.0,False,Segunda mano/buen estado,True,,,Gas natural,True,Calle de Diego de León,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
101980744,Piso en venta en Castellana,Barrio de Salamanca,2250000,6, Si,Exterior,263.0,5.0,4.0,False,Segunda mano/buen estado,False,,,,False,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107088291,Piso en venta en calle de Padilla,Lista,1909000,2, Si,Interior,220.0,3.0,3.0,False,Segunda mano/buen estado,True,Sur,1920.0,Eléctrica,True,Calle de Padilla,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108264939,Piso en venta en calle Alcalá,Goya,1879000,2, Si,Exterior,142.0,3.0,4.0,False,Segunda mano/buen estado,True,Sur,1930.0,Gas natural,True,Calle Alcalá,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107088291,Piso en venta en calle de Padilla,Lista,1909000,2, Si,Interior,220.0,3.0,3.0,False,Segunda mano/buen estado,True,Sur,1920.0,Eléctrica,True,Calle de Padilla,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107521948,Dúplex en venta en Goya,Barrio de Salamanca,2100000,5, Si,Exterior,190.0,3.0,3.0,False,Segunda mano/buen estado,True,,,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
106476894,Piso en venta en Castellana,Barrio de Salamanca,5500000,4, Si,Exterior,273.0,4.0,5.0,False,Segunda mano/buen estado,True,Oeste,,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108516707,Piso en venta en calle del General Pardiñas,Goya,535000,5, Si,Exterior,46.0,,,False,Segunda mano/buen estado,True,,,Gas,True,Calle del General Pardiñas,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108135001,Ático en venta en calle de Claudio Coello,Recoletos,2580000,6, Si,Exterior,130.0,2.0,3.0,True,Segunda mano/buen estado,True,Oeste,1966.0,,True,Calle de Claudio Coello,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108308918,Piso en venta en calle del Doctor Gómez Ulla,Guindalera,1715000,1, Si,Exterior,200.0,4.0,4.0,False,Segunda mano/buen estado,True,Oeste,1958.0,Gas,False,Calle del Doctor Gómez Ulla,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
