propertyCode,price,propertyType,operation,rooms,bathrooms,size,address,province,municipality,district,neighborhood,latitude,longitude,distance,exterior,floor,parkingSpace,priceByArea,detailedType
108217081,950.0,flat,rent,1,1,60.0,"calle Santísimo Cristo de la Salud, 6",Sevilla,Sevilla,Nervión,San Bernardo - Avenida de Cádiz,37.3830177,-5.9823695,2966,False,1,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",16.0,{'typology': 'flat'}
97398668,650.0,penthouse,rent,1,1,65.0,calle Ingeniero la Cierva,Sevilla,Sevilla,Cerro Amate,La Plata,37.3733816,-5.9463098,5512,True,2,,10.0,"{'typology': 'flat', 'subTypology': 'penthouse'}"
81482855,800.0,flat,rent,1,1,54.0,SANTA MARIA MAGDALENA,Sevilla,Sevilla,Santa Justa - Miraflores - Cruz Roja,Ctra. de Carmona-Miraflores,37.4050355,-5.9762202,5191,True,en,,15.0,{'typology': 'flat'}
105142400,1000.0,flat,rent,3,1,100.0,calle Rafael Salgado,Sevilla,Sevilla,La Palmera - Los Bermejales,Bami - Pineda,37.3600698,-5.975275,2955,True,2,,10.0,{'typology': 'flat'}
108701419,1500.0,flat,rent,2,1,85.0,calle Imperial,Sevilla,Sevilla,Centro,Puerta Carmona-Puerta Osario-Amador de los Ríos,37.3898334,-5.987243,3244,True,1,,18.0,{'typology': 'flat'}
108403842,1250.0,flat,rent,2,1,90.0,calle Camilo José Cela,Sevilla,Sevilla,Nervión,Buhaira - Huerta del Rey,37.3804526,-5.9783009,3088,True,1,,14.0,{'typology': 'flat'}
107035890,710.0,flat,rent,1,1,58.0,"avenida del Barrerillo, 7",Sevilla,Bormujos,Zona Avda. Juan Diego,,37.3791667,-6.0708333,5754,True,2,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",12.0,{'typology': 'flat'}
90460466,900.0,flat,rent,1,1,45.0,Barrio Asunción - Adolfo Suárez,Sevilla,Sevilla,Los Remedios,Asunción - Adolfo Suárez,37.3736723,-5.9978805,1253,False,2,,20.0,{'typology': 'flat'}
107475415,1050.0,flat,rent,3,1,95.0,plaza Riofrio,Sevilla,Sevilla,Triana,El Tardón,37.37539,-6.0125259,1147,True,2,,11.0,{'typology': 'flat'}
95349869,1000.0,penthouse,rent,1,1,65.0,calle José Gestoso,Sevilla,Sevilla,Centro,Encarnación-Las Setas,37.393144,-5.9928781,3325,True,2,,15.0,"{'typology': 'flat', 'subTypology': 'penthouse'}"
108285543,1100.0,flat,rent,2,3,97.0,calle Periodista Ramón Resa,Sevilla,Sevilla,La Palmera - Los Bermejales,Reina Mercedes - Heliópolis,37.3621916,-5.9876351,1837,True,5,,11.0,{'typology': 'flat'}
98903366,1100.0,flat,rent,3,2,120.0,avenida la Cruz Roja,Sevilla,Sevilla,Santa Justa - Miraflores - Cruz Roja,Cruz Roja - Capuchinos,37.400211,-5.9807083,4526,True,3,,9.0,{'typology': 'flat'}
108682396,900.0,flat,rent,1,1,50.0,calle de Placentines,Sevilla,Sevilla,Centro,Santa Cruz - Alfalfa,37.3891756,-5.9917618,2973,False,2,,18.0,{'typology': 'flat'}
97387182,1250.0,penthouse,rent,2,1,150.0,Juan Ramón Jiménez,Sevilla,Sevilla,Los Remedios,Ramón de Carranza - Madre Rafols,37.3709061,-5.997818,1063,True,6,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",8.0,"{'typology': 'flat', 'subTypology': 'penthouse'}"
108633844,850.0,flat,rent,3,2,122.0,CL POBLADORES,Sevilla,Camas,,,37.383833,-6.0275641,2656,True,3,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",7.0,{'typology': 'flat'}
106750520,750.0,flat,rent,3,1,65.0,calle Raya Real,Sevilla,Bormujos,Zona Avda. Juan Diego,,37.3762475,-6.0701604,5620,True,1,,12.0,{'typology': 'flat'}
94388211,1067.0,flat,rent,3,2,102.0,calle Hespérides,Sevilla,Sevilla,Santa Justa - Miraflores - Cruz Roja,Arroyo - Santa Justa,37.401235,-5.9650133,5474,True,2,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 105.0}",10.0,{'typology': 'flat'}
97387182,1250.0,penthouse,rent,2,1,150.0,Juan Ramón Jiménez,Sevilla,Sevilla,Los Remedios,Ramón de Carranza - Madre Rafols,37.3709061,-5.997818,1063,True,6,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",8.0,"{'typology': 'flat', 'subTypology': 'penthouse'}"
108653548,1250.0,flat,rent,3,2,105.0,calle Pirineos,Sevilla,Sevilla,Nervión,Nervión,37.3833105,-5.9754939,3470,True,4,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",12.0,{'typology': 'flat'}
108285543,1100.0,flat,rent,2,3,97.0,calle Periodista Ramón Resa,Sevilla,Sevilla,La Palmera - Los Bermejales,Reina Mercedes - Heliópolis,37.3621916,-5.9876351,1837,True,5,,11.0,{'typology': 'flat'}
106516988,960.0,flat,rent,3,2,115.0,calle Cicerón,Sevilla,Montequinto,Zona Avenida de Europa,,37.338162,-5.9382935,6877,True,2,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",8.0,{'typology': 'flat'}
108240372,900.0,flat,rent,3,1,75.0,calle Playa de Chipiona,Sevilla,Sevilla,Macarena,Doctor Fedriani,37.4077362,-5.9838579,5132,True,bj,,12.0,{'typology': 'flat'}
95349869,1000.0,penthouse,rent,1,1,65.0,calle José Gestoso,Sevilla,Sevilla,Centro,Encarnación-Las Setas,37.393144,-5.9928781,3325,True,2,,15.0,"{'typology': 'flat', 'subTypology': 'penthouse'}"
90733102,2900.0,flat,rent,3,2,69.0,calle Castellar,Sevilla,Sevilla,Centro,Feria,37.3961404,-5.9863967,3880,False,3,,42.0,{'typology': 'flat'}
108633844,850.0,flat,rent,3,2,122.0,CL POBLADORES,Sevilla,Camas,,,37.383833,-6.0275641,2656,True,3,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",7.0,{'typology': 'flat'}
107726359,950.0,flat,rent,1,1,45.0,calle Luis de Vargas,Sevilla,Sevilla,Centro,Arenal - Museo - Tetuán,37.3907591,-6.0008941,2851,True,2,,21.0,{'typology': 'flat'}
108739798,1400.0,flat,rent,3,2,102.0,"calle Rodrigo Caro, 2",Sevilla,Sevilla,Centro,Santa Cruz - Alfalfa,37.3859421,-5.9908891,2705,True,1,,14.0,{'typology': 'flat'}
82950180,900.0,duplex,rent,0,1,55.0,"calle Doctor Relimpio, Sevilla",Sevilla,Sevilla,Centro,Puerta Carmona-Puerta Osario-Amador de los Ríos,37.3943182,-5.9838091,3827,False,bj,,16.0,"{'typology': 'flat', 'subTypology': 'duplex'}"
94342660,750.0,studio,rent,0,1,40.0,avenida Presidente Adolfo Suárez,Sevilla,Sevilla,Los Remedios,Asunción - Adolfo Suárez,37.3706045,-5.9950334,1263,True,5,,19.0,"{'typology': 'flat', 'subTypology': 'studio'}"
98903366,1100.0,flat,rent,3,2,120.0,avenida la Cruz Roja,Sevilla,Sevilla,Santa Justa - Miraflores - Cruz Roja,Cruz Roja - Capuchinos,37.400211,-5.9807083,4526,True,3,,9.0,{'typology': 'flat'}
106750520,750.0,flat,rent,3,1,65.0,calle Raya Real,Sevilla,Bormujos,Zona Avda. Juan Diego,,37.3762475,-6.0701604,5620,True,1,,12.0,{'typology': 'flat'}
107806413,895.0,penthouse,rent,2,2,77.0,calle Cicerón,Sevilla,Sevilla,Cerro Amate,La Plata,37.3725622,-5.9490493,5259,True,5,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",12.0,"{'typology': 'flat', 'subTypology': 'penthouse'}"
95385998,1350.0,flat,rent,1,2,80.0,calle Muñoz y Pabón,Sevilla,Sevilla,Centro,Santa Cruz - Alfalfa,37.3875532,-5.9913447,2835,True,,,17.0,{'typology': 'flat'}
106216231,975.0,penthouse,rent,2,2,97.0,calle Castilla la Mancha,Sevilla,Mairena del Aljarafe,Centro,,37.3484949,-6.0675978,5609,True,4,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",10.0,"{'typology': 'flat', 'subTypology': 'penthouse'}"
98011661,1300.0,flat,rent,3,2,110.0,calle Marqués de Estella,Sevilla,Sevilla,Nervión,Buhaira - Huerta del Rey,37.3805032,-5.9822129,2804,True,bj,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",12.0,{'typology': 'flat'}
108366106,950.0,flat,rent,1,1,60.0,calle Alejo Fernández,Sevilla,Sevilla,Nervión,La Florida,37.3860891,-5.9858365,2989,True,2,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",16.0,{'typology': 'flat'}
84366797,990.0,flat,rent,2,1,65.0,"calle Virgen de Luján, Sevilla",Sevilla,Sevilla,Los Remedios,Ramón de Carranza - Madre Rafols,37.3747312,-6.0024394,1112,False,3,,15.0,{'typology': 'flat'}
108698037,800.0,flat,rent,2,1,55.0,"calle Salamanca, 42",Sevilla,Sevilla,Bellavista - Jardines de Hércules,Bellavista,37.3265643,-5.9686775,5569,True,bj,,15.0,{'typology': 'flat'}
107054490,1800.0,flat,rent,2,1,90.0,plaza de San Agustín,Sevilla,Sevilla,Centro,Puerta Carmona-Puerta Osario-Amador de los Ríos,37.3911915,-5.9840252,3532,True,1,,20.0,{'typology': 'flat'}
106068630,800.0,studio,rent,0,1,73.0,calle Pedro del Toro,Sevilla,Sevilla,Centro,Arenal - Museo - Tetuán,37.3927299,-6.0016121,3053,True,1,,11.0,"{'typology': 'flat', 'subTypology': 'studio'}"
108664007,810.0,studio,rent,0,1,37.0,calle Salado,Sevilla,Sevilla,Los Remedios,Plaza de Cuba - República Argentina,37.3807829,-5.9979813,1890,True,,,22.0,"{'typology': 'flat', 'subTypology': 'studio'}"
106069423,1300.0,flat,rent,3,1,100.0,calle Pedro del Toro,Sevilla,Sevilla,Centro,Arenal - Museo - Tetuán,37.390507,-6.0012731,2816,True,1,,13.0,{'typology': 'flat'}
108399236,850.0,flat,rent,1,1,59.0,CL CURTIDORES,Sevilla,Sevilla,Centro,Puerta de la Carne - Judería,37.3881923,-5.9853088,3199,False,bj,,14.0,{'typology': 'flat'}
108289913,1050.0,flat,rent,3,1,85.0,calle Poeta Manuel Benítez Carrasco,Sevilla,Sevilla,Cerro Amate,Su Eminencia - La Oliva,37.3693552,-5.9698499,3390,True,1,,12.0,{'typology': 'flat'}
108585953,850.0,flat,rent,1,1,45.0,Barrio Encarnación-Las Setas,Sevilla,Sevilla,Centro,Encarnación-Las Setas,37.3941665,-5.9923395,3449,True,2,,19.0,{'typology': 'flat'}
105083750,1150.0,flat,rent,3,2,85.0,calle Gumersindo Azcárate,Sevilla,Sevilla,Macarena,Pio Xii,37.4002308,-5.9795515,4583,True,,,14.0,{'typology': 'flat'}
108305874,850.0,flat,rent,2,1,66.0,calle Numancia,Sevilla,Sevilla,Triana,Ronda de Triana-Patrocinio-Turruñuelo,37.3865956,-6.0121828,2349,True,1,,13.0,{'typology': 'flat'}
108078951,1175.0,flat,rent,2,1,80.0,avenida Eduardo Dato,Sevilla,Sevilla,Nervión,Nervión,37.3819175,-5.9683895,3931,True,1,,15.0,{'typology': 'flat'}
108428324,2300.0,flat,rent,4,4,230.0,calle Marqués de Paradas,Sevilla,Sevilla,Centro,Arenal - Museo - Tetuán,37.3902606,-6.002366,2771,True,1,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",10.0,{'typology': 'flat'}
106817384,1200.0,flat,rent,2,1,150.0,puente y Pellón,Sevilla,Sevilla,Centro,Encarnación-Las Setas,37.390147,-5.9911034,3095,True,2,,8.0,{'typology': 'flat'}
89227247,1250.0,flat,rent,3,2,103.0,calle Santa María la Blanca,Sevilla,Sevilla,Centro,Puerta de la Carne - Judería,37.3860915,-5.9852947,3021,True,1,,12.0,{'typology': 'flat'}
108286137,1250.0,flat,rent,2,1,90.0,calle José Luis Luque,Sevilla,Sevilla,Centro,Encarnación-Las Setas,37.3926017,-5.9922767,3292,True,1,,14.0,{'typology': 'flat'}
84898313,800.0,flat,rent,2,1,72.0,castillo alcala de guadaira,Sevilla,Sevilla,La Palmera - Los Bermejales,Bami - Pineda,37.3613405,-5.9788237,2619,True,1,,11.0,{'typology': 'flat'}
108475220,1298.0,flat,rent,1,2,93.0,calle Pedro Miguel,Sevilla,Sevilla,Centro,Feria,37.3979248,-5.9881845,3982,True,1,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",14.0,{'typology': 'flat'}
96795857,900.0,flat,rent,1,1,45.0,calle Virgen de Luján,Sevilla,Sevilla,Los Remedios,Asunción - Adolfo Suárez,37.3763647,-5.9952903,1627,True,2,,20.0,{'typology': 'flat'}
100826089,800.0,flat,rent,3,1,90.0,CIUDAD ALJARAFE,Sevilla,Mairena del Aljarafe,Ciudad Aljarafe,,37.3498712,-6.0404134,3368,True,2,,9.0,{'typology': 'flat'}
104105279,1500.0,flat,rent,1,1,50.0,C. Enladrillada,Sevilla,Sevilla,Centro,San Julián,37.3967287,-5.9859727,3955,True,1,,30.0,{'typology': 'flat'}
90082393,950.0,flat,rent,3,1,80.0,calle Castillo de Alcala de Guadaira,Sevilla,Sevilla,La Palmera - Los Bermejales,Bami - Pineda,37.3604791,-5.9793512,2593,True,4,,12.0,{'typology': 'flat'}
108587836,1500.0,flat,rent,2,1,87.0,Barrio Puerta Carmona-Puerta Osario-Amador de los Ríos,Sevilla,Sevilla,Centro,Puerta Carmona-Puerta Osario-Amador de los Ríos,37.3900134,-5.9856672,3341,True,2,,17.0,{'typology': 'flat'}
108774887,1500.0,chalet,rent,4,3,120.0,Gines,Sevilla,Gines,,,37.3868358,-6.0709015,6037,,,,13.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}"
102308262,800.0,flat,rent,1,1,50.0,Barrio Nervión,Sevilla,Sevilla,Nervión,Nervión,37.3828652,-5.9691784,3919,True,2,,16.0,{'typology': 'flat'}
108653642,1800.0,penthouse,rent,1,2,89.0,calle Regina,Sevilla,Sevilla,Centro,Encarnación-Las Setas,37.3955857,-5.9926537,3583,True,1,,20.0,"{'typology': 'flat', 'subTypology': 'penthouse'}"
105183478,990.0,flat,rent,2,1,75.0,"calle Rafael Calvo, 10",Sevilla,Sevilla,Centro,Arenal - Museo - Tetuán,37.3917198,-5.9994171,2986,True,2,,13.0,{'typology': 'flat'}
108484747,950.0,flat,rent,2,1,60.0,calle Alejandro Collantes,Sevilla,Sevilla,Nervión,Nervión,37.3848524,-5.9661589,4260,True,bj,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",16.0,{'typology': 'flat'}
107685047,1100.0,flat,rent,2,2,110.0,calle Céfiro,Sevilla,Sevilla,Nervión,Luis Montoto - Santa Justa,37.388812,-5.9727593,4031,True,2,,10.0,{'typology': 'flat'}
99902794,700.0,flat,rent,1,1,55.0,"calle Luis Montoto, 24",Sevilla,Sevilla,Nervión,Luis Montoto - Santa Justa,37.387821,-5.9817514,3374,False,bj,,13.0,{'typology': 'flat'}
101461369,2500.0,chalet,rent,4,4,350.0,El Zaudín - Club de Golf,Sevilla,Bormujos,El Zaudín - Club de Golf,,37.3647924,-6.0597621,4580,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",7.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}"
107685047,1100.0,flat,rent,2,2,110.0,calle Céfiro,Sevilla,Sevilla,Nervión,Luis Montoto - Santa Justa,37.388812,-5.9727593,4031,True,2,,10.0,{'typology': 'flat'}
108747891,2000.0,flat,rent,2,2,95.0,Barrio Puerta Carmona-Puerta Osario-Amador de los Ríos,Sevilla,Sevilla,Centro,Puerta Carmona-Puerta Osario-Amador de los Ríos,37.3965997,-5.9844915,4009,True,bj,,21.0,{'typology': 'flat'}
105183478,990.0,flat,rent,2,1,75.0,"calle Rafael Calvo, 10",Sevilla,Sevilla,Centro,Arenal - Museo - Tetuán,37.3917198,-5.9994171,2986,True,2,,13.0,{'typology': 'flat'}
91927605,1200.0,flat,rent,2,1,70.0,Barrio Encarnación-Las Setas,Sevilla,Sevilla,Centro,Encarnación-Las Setas,37.3933664,-5.9934695,3328,True,6,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",17.0,{'typology': 'flat'}
102308262,800.0,flat,rent,1,1,50.0,Barrio Nervión,Sevilla,Sevilla,Nervión,Nervión,37.3828652,-5.9691784,3919,True,2,,16.0,{'typology': 'flat'}
107395688,1600.0,flat,rent,3,2,100.0,calle Divino Redentor,Sevilla,Sevilla,Nervión,Nervión,37.3793396,-5.97215,3506,True,1,,16.0,{'typology': 'flat'}
108774685,1000.0,flat,rent,3,2,114.0,Santa Eufemia,Sevilla,Tomares,Santa Eufemia,,37.3787816,-6.0357296,2851,True,bj,,9.0,{'typology': 'flat'}
108506876,1790.0,chalet,rent,4,2,209.0,Arco norte - Avda España,Sevilla,Dos Hermanas,Arco norte - Avda España,,37.3210965,-5.9598513,6535,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",9.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}"
101580723,1500.0,chalet,rent,4,3,170.0,calle Romero de Torres,Sevilla,Sevilla,Prado de San Sebastián - Felipe II - Bueno Monreal,Tiro de Línea,37.3675106,-5.9746066,2952,,,,9.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}"
108653642,1800.0,penthouse,rent,1,2,89.0,calle Regina,Sevilla,Sevilla,Centro,Encarnación-Las Setas,37.3955857,-5.9926537,3583,True,1,,20.0,"{'typology': 'flat', 'subTypology': 'penthouse'}"
101998148,750.0,flat,rent,2,1,66.0,Lepanto,Sevilla,Mairena del Aljarafe,Lepanto,,37.3548992,-6.0347309,2656,True,1,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",11.0,{'typology': 'flat'}
108501710,1500.0,flat,rent,3,2,84.0,calle Fernando IV,Sevilla,Sevilla,Los Remedios,Asunción - Adolfo Suárez,37.3744665,-5.9965133,1401,False,1,,18.0,{'typology': 'flat'}
108730881,1300.0,flat,rent,3,3,124.0,Barrio Palmas Altas,Sevilla,Sevilla,La Palmera - Los Bermejales,Palmas Altas,37.3415113,-5.9813923,3572,True,2,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",10.0,{'typology': 'flat'}
102580777,2000.0,flat,rent,4,3,133.0,paseo de Cristóbal Colón,Sevilla,Sevilla,Centro,Arenal - Museo - Tetuán,37.3849971,-6.0009823,2228,True,2,,15.0,{'typology': 'flat'}
108484747,950.0,flat,rent,2,1,60.0,calle Alejandro Collantes,Sevilla,Sevilla,Nervión,Nervión,37.3848524,-5.9661589,4260,True,bj,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",16.0,{'typology': 'flat'}
96458048,1250.0,flat,rent,3,2,122.0,Barrio López de Gomara,Sevilla,Sevilla,Triana,López de Gomara,37.3810423,-6.0061991,1709,True,2,,10.0,{'typology': 'flat'}
108396868,700.0,studio,rent,0,1,38.0,calle Juan de Juanes,Sevilla,Sevilla,Nervión,Nervión,37.3805032,-5.9692789,3790,True,bj,,18.0,"{'typology': 'flat', 'subTypology': 'studio'}"
108311714,4500.0,flat,rent,4,5,296.0,Barrio Plaza de Cuba - República Argentina,Sevilla,Sevilla,Los Remedios,Plaza de Cuba - República Argentina,37.3780969,-6.0000896,1540,True,,,15.0,{'typology': 'flat'}
108390479,850.0,studio,rent,0,1,86.0,Nuevo Bulevar,Sevilla,Mairena del Aljarafe,Nuevo Bulevar,,37.3367237,-6.0737223,6648,True,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",10.0,"{'typology': 'flat', 'subTypology': 'studio'}"
108714846,1400.0,flat,rent,2,2,90.0,"calle Doctor Pedro de Castro, 11",Sevilla,Sevilla,Prado de San Sebastián - Felipe II - Bueno Monreal,Prado de San Sebastián - Ramón Carande,37.3771,-5.9797907,2790,True,5,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",16.0,{'typology': 'flat'}
105708249,850.0,flat,rent,2,1,69.0,"calle León X, 12",Sevilla,Sevilla,Macarena,Parlamento - Torneo,37.4069785,-5.9837213,5060,True,1,,12.0,{'typology': 'flat'}
107877319,1400.0,flat,rent,3,2,115.0,Barrio Luis Montoto - Santa Justa,Sevilla,Sevilla,Nervión,Luis Montoto - Santa Justa,37.388895,-5.9767977,3769,True,3,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",12.0,{'typology': 'flat'}
107825029,950.0,flat,rent,1,1,79.0,Barrio Plaza de la Gavidia-San Lorenzo,Sevilla,Sevilla,Centro,Plaza de la Gavidia-San Lorenzo,37.3956735,-5.9969573,3467,,1,,12.0,{'typology': 'flat'}
102120335,700.0,flat,rent,2,1,70.0,"Juan talavera heredia, 5",Sevilla,Sevilla,Cerro Amate,Cerro del Águila,37.3686654,-5.9553421,4660,True,2,,10.0,{'typology': 'flat'}
86338134,600.0,flat,rent,1,1,35.0,"calle Pagés del Corro, 50",Sevilla,Sevilla,Triana,Calle Betis - Pagés del Corro,37.3848794,-6.0062317,2134,False,bj,,17.0,{'typology': 'flat'}
108653583,1440.0,studio,rent,0,1,60.0,calle Regina,Sevilla,Sevilla,Centro,Encarnación-Las Setas,37.3943666,-5.9934817,3430,True,1,,24.0,"{'typology': 'flat', 'subTypology': 'studio'}"
108201300,850.0,flat,rent,1,1,58.0,"avenida Presidente Adolfo Suárez, 16",Sevilla,Sevilla,Los Remedios,Asunción - Adolfo Suárez,37.3719951,-5.9956061,1293,True,4,,15.0,{'typology': 'flat'}
106133603,850.0,flat,rent,2,1,65.0,San Luis,Sevilla,Sevilla,Centro,San Julián,37.4003737,-5.9877917,4243,True,1,,13.0,{'typology': 'flat'}
102072601,725.0,flat,rent,2,1,45.0,Barrio Tiro de Línea,Sevilla,Sevilla,Prado de San Sebastián - Felipe II - Bueno Monreal,Tiro de Línea,37.3746458,-5.9764735,2952,True,2,,16.0,{'typology': 'flat'}
83708389,1100.0,flat,rent,1,1,60.0,Barrio Santa Cruz - Alfalfa,Sevilla,Sevilla,Centro,Santa Cruz - Alfalfa,37.3892006,-5.9865175,3223,False,1,,18.0,{'typology': 'flat'}
108727851,2000.0,flat,rent,3,2,130.0,"calle Villegas Marmolejo, 1",Sevilla,Sevilla,Nervión,Nervión,37.3767588,-5.9729781,3324,True,1,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",15.0,{'typology': 'flat'}
93294548,1200.0,flat,rent,3,1,75.0,Barrio Prado de San Sebastián - Ramón Carande,Sevilla,Sevilla,Prado de San Sebastián - Felipe II - Bueno Monreal,Prado de San Sebastián - Ramón Carande,37.3788243,-5.9768129,3112,True,bj,,16.0,{'typology': 'flat'}
108374998,1250.0,flat,rent,4,2,90.0,Barrio Doctor Fedriani,Sevilla,Sevilla,Macarena,Doctor Fedriani,37.4144571,-5.9877164,5704,True,2,,14.0,{'typology': 'flat'}
86636781,900.0,flat,rent,2,1,77.0,Barrio Arroyo - Santa Justa,Sevilla,Sevilla,Santa Justa - Miraflores - Cruz Roja,Arroyo - Santa Justa,37.3925266,-5.9790237,3925,True,7,,12.0,{'typology': 'flat'}
108575148,1100.0,flat,rent,2,1,65.0,"calle Águilas, 1 A",Sevilla,Sevilla,Centro,Santa Cruz - Alfalfa,37.389985,-5.9895417,3148,True,2,,17.0,{'typology': 'flat'}
108763740,1050.0,flat,rent,3,1,61.0,calle Nalón,Sevilla,Sevilla,Nervión,El Juncal - El Plantinar,37.3731266,-5.9639828,3970,True,1,,17.0,{'typology': 'flat'}
108163261,900.0,flat,rent,3,2,115.0,calle Cantina,Sevilla,Sevilla,San Jerónimo,San Jerónimo,37.4186746,-5.984403,6243,True,3,,8.0,{'typology': 'flat'}
108651486,3000.0,chalet,rent,3,4,200.0,Castilleja de la Cuesta,Sevilla,Castilleja de la Cuesta,,,37.3801897,-6.0546885,4431,,,,15.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}"
88879017,1300.0,chalet,rent,3,3,130.0,Centro,Sevilla,Mairena del Aljarafe,Centro,,37.3510013,-6.0598327,4869,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",10.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}"
90209080,900.0,studio,rent,0,1,50.0,calle Francos s/n,Sevilla,Sevilla,Centro,Santa Cruz - Alfalfa,37.3887764,-5.9926353,2897,True,2,,18.0,"{'typology': 'flat', 'subTypology': 'studio'}"
97240001,850.0,flat,rent,1,1,50.0,Barrio Encarnación-Las Setas,Sevilla,Sevilla,Centro,Encarnación-Las Setas,37.393749,-5.9920716,3416,False,2,,17.0,{'typology': 'flat'}
108707731,950.0,flat,rent,3,1,85.0,calle Rafael Alberti,Sevilla,Sevilla,Santa Justa - Miraflores - Cruz Roja,Arroyo - Santa Justa,37.4005817,-5.969074,5177,,3,,11.0,{'typology': 'flat'}
108698416,1200.0,flat,rent,2,2,90.0,Barrio Plaza de la Gavidia-San Lorenzo,Sevilla,Sevilla,Centro,Plaza de la Gavidia-San Lorenzo,37.3951647,-5.9936681,3507,True,4,,13.0,{'typology': 'flat'}
91846108,680.0,flat,rent,1,1,50.0,"calle Macasta, 9",Sevilla,Sevilla,Centro,San Julián,37.399782,-5.9869514,4215,False,2,,14.0,{'typology': 'flat'}
105400072,900.0,flat,rent,3,1,90.0,Barrio Rochelambert,Sevilla,Sevilla,Cerro Amate,Rochelambert,37.3771639,-5.9558117,4778,True,3,,10.0,{'typology': 'flat'}
108782198,1200.0,flat,rent,3,1,90.0,Barrio El Tardón,Sevilla,Sevilla,Triana,El Tardón,37.3773728,-6.0094313,1300,,3,,13.0,{'typology': 'flat'}
108248179,1000.0,flat,rent,2,2,90.0,Barrio Reina Mercedes - Heliópolis,Sevilla,Sevilla,La Palmera - Los Bermejales,Reina Mercedes - Heliópolis,37.3604836,-5.9852516,2088,True,5,,11.0,{'typology': 'flat'}
108697819,1300.0,flat,rent,4,1,101.0,"avenida de la Paz, 51",Sevilla,Sevilla,Nervión,El Juncal - El Plantinar,37.3715395,-5.9708705,3339,True,4,,13.0,{'typology': 'flat'}
108771786,900.0,flat,rent,3,1,80.0,Barrio Rochelambert,Sevilla,Sevilla,Cerro Amate,Rochelambert,37.3766349,-5.9533239,4976,True,3,,11.0,{'typology': 'flat'}
107127657,1350.0,flat,rent,3,2,100.0,calle Lebrija,Sevilla,Sevilla,Nervión,Nervión,37.3773982,-5.9708995,3521,True,4,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",14.0,{'typology': 'flat'}
97240001,850.0,flat,rent,1,1,50.0,Barrio Encarnación-Las Setas,Sevilla,Sevilla,Centro,Encarnación-Las Setas,37.393749,-5.9920716,3416,False,2,,17.0,{'typology': 'flat'}
107689328,980.0,flat,rent,3,2,104.0,calle Feria,Sevilla,Sevilla,Centro,Feria,37.3980108,-5.9905248,3905,True,2,,9.0,{'typology': 'flat'}
108771786,900.0,flat,rent,3,1,80.0,Barrio Rochelambert,Sevilla,Sevilla,Cerro Amate,Rochelambert,37.3766349,-5.9533239,4976,True,3,,11.0,{'typology': 'flat'}
108698416,1200.0,flat,rent,2,2,90.0,Barrio Plaza de la Gavidia-San Lorenzo,Sevilla,Sevilla,Centro,Plaza de la Gavidia-San Lorenzo,37.3951647,-5.9936681,3507,True,4,,13.0,{'typology': 'flat'}
108782198,1200.0,flat,rent,3,1,90.0,Barrio El Tardón,Sevilla,Sevilla,Triana,El Tardón,37.3773728,-6.0094313,1300,,3,,13.0,{'typology': 'flat'}
