id,Planta,Ascensor,EXT-INT,titulo,localización,precio,superficie_m2,habitaciones,baños,terraza,estado,armarios_empotrados,orientacion,año_construccion,calefaccion,aire_acondicionado,direccion,distrito,municipio,zona
107985675,3, Si,Exterior,"Alquiler de piso en calle de Irún, 15",Argüelles,2499,55,,,True,Segunda mano/buen estado,True,,,Gas natural,True,"Calle de Irún, 15",Distrito Moncloa,"Madrid capital, Madrid",
108449193,3, Si,Exterior,Alquiler de piso en calle de Ilustración,Argüelles,2200,110,3.0,,False,Segunda mano/buen estado,True,Sur,1926.0,,False,Calle de Ilustración,Distrito Moncloa,"Madrid capital, Madrid",
100054409,3, Si,Exterior,"Alquiler de piso en Comandante fortea, 9 - b",Casa de Campo,1350,70,,,False,Segunda mano/buen estado,True,Sur,2001.0,Gas natural,True,,Distrito Moncloa,"Madrid capital, Madrid",
97240585,3, Si,Exterior,Alquiler de piso en calle de Irún,Argüelles,3600,220,5.0,3.0,False,Segunda mano/buen estado,True,Norte,1950.0,Gas,True,Calle de Irún,Distrito Moncloa,"Madrid capital, Madrid",
97240585,3, Si,Exterior,Alquiler de piso en calle de Irún,Argüelles,3600,220,5.0,3.0,False,Segunda mano/buen estado,True,Norte,1950.0,Gas,True,Calle de Irún,Distrito Moncloa,"Madrid capital, Madrid",
896386,3, Si,Exterior,Alquiler de piso en avenida Talgo,Aravaca,1600,96,2.0,2.0,False,Segunda mano/buen estado,True,,1999.0,Gas natural,False,,Distrito Moncloa,"Madrid capital, Madrid",
108437895,3, Si,Exterior,Alquiler de piso en avenida de Europa,Aravaca,2800,110,3.0,2.0,True,Segunda mano/buen estado,True,Este,1990.0,Gas natural,True,,Distrito Moncloa,"Madrid capital, Madrid",
99995227,3, Si,Exterior,"Alquiler de piso en calle de Juan Álvarez Mendizábal, 31",Argüelles,1450,77,2.0,2.0,True,Segunda mano/buen estado,False,Este,,,False,"Calle de Juan Álvarez Mendizábal, 31",Distrito Moncloa,"Madrid capital, Madrid",
108608320,3, Si,Exterior,Alquiler de piso en calle de Juan Álvarez Mendizábal,Argüelles,1600,73,,,True,Segunda mano/buen estado,True,,1970.0,Gas,True,Calle de Juan Álvarez Mendizábal,Distrito Moncloa,"Madrid capital, Madrid",
108608320,3, Si,Exterior,Alquiler de piso en calle de Juan Álvarez Mendizábal,Argüelles,1600,73,,,True,Segunda mano/buen estado,True,,1970.0,Gas,True,Calle de Juan Álvarez Mendizábal,Distrito Moncloa,"Madrid capital, Madrid",
102156658,3, Si,Exterior,"Alquiler de piso en calle de Martín de los Heros, 23",Argüelles,2700,75,2.0,,True,Segunda mano/buen estado,True,,1971.0,Gas natural,True,"Calle de Martín de los Heros, 23",Distrito Moncloa,"Madrid capital, Madrid",
99947290,3, Si,Interior,Alquiler de piso en calle de la Princesa,Argüelles,1730,58,,,False,Segunda mano/buen estado,False,,1970.0,Gas,True,Calle de la Princesa,Distrito Moncloa,"Madrid capital, Madrid",
102196534,3, Si,Exterior,Alquiler de piso en calle de Quintana,Argüelles,5245,229,5.0,5.0,True,Segunda mano/buen estado,True,,,,True,Calle de Quintana,Distrito Moncloa,"Madrid capital, Madrid",
87219808,3, Si,Exterior,"Alquiler de piso en calle de Benito Gutiérrez, 15",Argüelles,2000,100,3.0,2.0,False,Segunda mano/buen estado,True,,,Gas natural,True,"Calle de Benito Gutiérrez, 15",Distrito Moncloa,"Madrid capital, Madrid",
108544159,3, Si,Exterior,Alquiler de piso en calle de Evaristo San Miguel,Argüelles,1700,68,,,True,Segunda mano/buen estado,True,Sur,1960.0,Gas,True,Calle de Evaristo San Miguel,Distrito Moncloa,"Madrid capital, Madrid",
108071857,3, Si,Exterior,Alquiler de piso en calle de Irún,Argüelles,2499,55,,,False,Segunda mano/buen estado,True,,,,True,Calle de Irún,Distrito Moncloa,"Madrid capital, Madrid",
107737449,3, Si,Exterior,"Alquiler de piso en calle de la Sierra de Pajarejo, 5 a",Valdemarín,1950,90,2.0,2.0,False,Segunda mano/buen estado,False,Este,2007.0,,False,"Calle de la Sierra de Pajarejo, 5 A",Distrito Moncloa,"Madrid capital, Madrid",
108550315,3, Si,Interior,Alquiler de piso en Argüelles,Moncloa,1600,68,2.0,,False,Segunda mano/buen estado,False,Sur,,Eléctrica,False,,Distrito Moncloa,"Madrid capital, Madrid",
107980831,3, Si,Exterior,Alquiler de piso en calle de Evaristo San Miguel,Argüelles,1700,65,,,False,Segunda mano/buen estado,True,Este,,Gas,True,Calle de Evaristo San Miguel,Distrito Moncloa,"Madrid capital, Madrid",
108512274,3, Si,Exterior,Alquiler de piso en CL Luisa Fernanda,Argüelles,3150,170,3.0,3.0,False,Segunda mano/buen estado,True,,1960.0,Gas natural,True,,Distrito Moncloa,"Madrid capital, Madrid",
108437988,3, Si,Exterior,Alquiler de piso en calle de Juan Álvarez Mendizábal,Argüelles,1500,70,2.0,,False,Segunda mano/buen estado,False,,,,True,Calle de Juan Álvarez Mendizábal,Distrito Moncloa,"Madrid capital, Madrid",
105638494,3, Si,Exterior,"Alquiler de dúplex en calle de la Sierra de Pajarejo, 5",Valdemarín,1600,85,,2.0,True,Segunda mano/buen estado,True,Este,,,True,"Calle de la Sierra de Pajarejo, 5",Distrito Moncloa,"Madrid capital, Madrid",
101575820,3, Si,Interior,"Alquiler de piso en avenida de Europa, 30",Aravaca,2000,110,3.0,2.0,True,Segunda mano/buen estado,True,Sur,,Gas natural,True,,Distrito Moncloa,"Madrid capital, Madrid",
99119359,3, Si,Exterior,"Alquiler de piso en avenida del Talgo, 220",Aravaca,1950,112,3.0,2.0,False,Segunda mano/buen estado,True,Este,,Gas natural,True,,Distrito Moncloa,"Madrid capital, Madrid",
108421538,3, Si,Exterior,Alquiler de piso en Aravaca,Moncloa,1350,74,,,False,Segunda mano/buen estado,True,,,,True,,Distrito Moncloa,"Madrid capital, Madrid",
106831627,3, Si,Exterior,"Alquiler de piso en calle de Juan Álvarez Mendizábal, 97",Argüelles,1100,55,,,False,Segunda mano/buen estado,False,Este,,Gas natural,True,"Calle de Juan Álvarez Mendizábal, 97",Distrito Moncloa,"Madrid capital, Madrid",
105658033,3, Si,Exterior,"Alquiler de piso en calle de Irún, 15",Argüelles,2499,55,,,True,Segunda mano/buen estado,False,,,,True,"Calle de Irún, 15",Distrito Moncloa,"Madrid capital, Madrid",
107396845,3, Si,Exterior,Alquiler de piso en Ciudad Universitaria,Moncloa,1500,60,,,False,Segunda mano/buen estado,True,Norte,,,True,,Distrito Moncloa,"Madrid capital, Madrid",
107763322,3, Si,Exterior,"Alquiler de piso en avenida de Luis García Cereceda, 7",La Finca,8000,238,4.0,5.0,True,Segunda mano/buen estado,True,Sur,,,True,,Distrito Zona Prado de Somosaguas - La Finca,Pozuelo de Alarcón,"Zona noroeste, Madrid"
108629473,3, Si,Exterior,Alquiler de piso en calle Tramontana,Prado de Somosaguas,1950,113,2.0,2.0,False,Segunda mano/buen estado,True,,1995.0,,True,Calle Tramontana,Distrito Zona Prado de Somosaguas - La Finca,Pozuelo de Alarcón,"Zona noroeste, Madrid"
93313542,3, Si,Exterior,"Alquiler de ático en Av de Luis García Cereceda, 3",La Finca,6200,188,4.0,4.0,True,Segunda mano/buen estado,True,Sur,2020.0,,True,,Distrito Zona Prado de Somosaguas - La Finca,Pozuelo de Alarcón,"Zona noroeste, Madrid"
106697087,3, Si,Exterior,"Alquiler de dúplex en avenida de Luis García Cereceda, 7",La Finca,12000,395,4.0,6.0,True,Segunda mano/buen estado,True,,,,True,,Distrito Zona Prado de Somosaguas - La Finca,Pozuelo de Alarcón,"Zona noroeste, Madrid"
108309809,3, Si,Exterior,"Alquiler de estudio en avenida de Europa, 26",Zona Avenida Europa,1269,28,,,True,Segunda mano/buen estado,True,Norte,2023.0,Bomba de frío/calor,True,,Distrito Zona Avenida Europa,Pozuelo de Alarcón,"Zona noroeste, Madrid"
108609680,3, Si,Exterior,"Alquiler de dúplex en Av Luis Garcia Cereceda, 3",La Finca,6200,272,4.0,4.0,True,Segunda mano/buen estado,True,Norte,2020.0,,True,,Distrito Zona Prado de Somosaguas - La Finca,Pozuelo de Alarcón,"Zona noroeste, Madrid"
104147276,3, Si,Exterior,Alquiler de ático en La Finca,Zona Prado de Somosaguas - La Finca,6850,296,4.0,3.0,True,Segunda mano/buen estado,True,Sur,2020.0,,True,,Distrito Zona Prado de Somosaguas - La Finca,Pozuelo de Alarcón,"Zona noroeste, Madrid"
108221080,3, Si,Exterior,"Alquiler de ático en avenida de Luis García Cereceda, 7",La Finca,12000,596,5.0,7.0,True,Segunda mano/buen estado,True,Sur,2025.0,,True,,Distrito Zona Prado de Somosaguas - La Finca,Pozuelo de Alarcón,"Zona noroeste, Madrid"
103600932,3, Si,Exterior,"Alquiler de piso en Luis Garcia Cereceda, 7",La Finca,4500,169,4.0,3.0,True,Segunda mano/buen estado,True,Sur,,,True,,Distrito Zona Prado de Somosaguas - La Finca,Pozuelo de Alarcón,"Zona noroeste, Madrid"
108358540,3, Si,Exterior,Alquiler de piso en calle de Alfonso XII,Jerónimos,18500,264,4.0,5.0,False,Segunda mano/buen estado,True,,1920.0,,True,Calle de Alfonso XII,Distrito Retiro,"Madrid capital, Madrid",
104766855,3, Si,Interior,"Alquiler de piso en calle de la Academia, 8 piso 3 D",Jerónimos,1350,70,2.0,2.0,False,Segunda mano/buen estado,True,Oeste,,Eléctrica,True,"Calle de la Academia, 8 piso 3 D",Distrito Retiro,"Madrid capital, Madrid",
108633395,3, Si,Interior,Alquiler de piso en avenida de Menéndez Pelayo,Pacífico,820,26,,,False,Segunda mano/buen estado,True,,1919.0,Bomba de frío/calor,True,,Distrito Retiro,"Madrid capital, Madrid",
106936323,3, Si,Exterior,Alquiler de piso en calle de Fernán González,Ibiza,2455,76,3.0,,False,Segunda mano/buen estado,True,,,Eléctrica,True,Calle de Fernán González,Distrito Retiro,"Madrid capital, Madrid",
103435458,3, Si,Exterior,Alquiler de piso en calle de Antonio Acuña,Ibiza,2050,90,2.0,2.0,False,Segunda mano/buen estado,True,Sur,,Gas natural,True,Calle de Antonio Acuña,Distrito Retiro,"Madrid capital, Madrid",
103802832,3, Si,Exterior,Alquiler de piso en calle Alfonso XII,Jerónimos,6500,151,3.0,2.0,False,Segunda mano/buen estado,True,Este,1930.0,Gas natural,True,Calle Alfonso XII,Distrito Retiro,"Madrid capital, Madrid",
108613761,3, Si,Exterior,"Alquiler de piso en calle de Barrilero, 7",Adelfas,1400,50,,,True,Segunda mano/buen estado,True,Sur,,,True,"Calle de Barrilero, 7",Distrito Retiro,"Madrid capital, Madrid",
108617963,3, Si,Exterior,Alquiler de piso en calle de Fernán González,Ibiza,2800,106,3.0,2.0,False,Segunda mano/buen estado,True,Este,1941.0,Gas natural,True,Calle de Fernán González,Distrito Retiro,"Madrid capital, Madrid",
108558984,3, Si,Interior,Alquiler de piso en calle de Narváez,Ibiza,1600,51,2.0,,False,Segunda mano/buen estado,False,,1930.0,,False,Calle de Narváez,Distrito Retiro,"Madrid capital, Madrid",
107852212,3, Si,Exterior,Alquiler de piso en calle de Alberto Bosch,Jerónimos,14160,336,4.0,4.0,False,Segunda mano/buen estado,True,Sur,2022.0,,True,Calle de Alberto Bosch,Distrito Retiro,"Madrid capital, Madrid",
108275966,3, Si,Exterior,Alquiler de piso en calle de Téllez,Pacífico,2450,106,3.0,2.0,False,Segunda mano/buen estado,True,,,Gas,True,Calle de Téllez,Distrito Retiro,"Madrid capital, Madrid",
107664601,3, Si,Exterior,Alquiler de piso en calle de Narciso Serra,Pacífico,4000,170,3.0,2.0,False,Segunda mano/buen estado,True,,1967.0,,True,Calle de Narciso Serra,Distrito Retiro,"Madrid capital, Madrid",
105197994,3, Si,Interior,"Alquiler de piso en calle de Menorca, 21",Ibiza,2200,45,2.0,2.0,False,Segunda mano/buen estado,True,Norte,2024.0,Bomba de frío/calor,True,"Calle de Menorca, 21",Distrito Retiro,"Madrid capital, Madrid",
108224232,3, Si,Exterior,Alquiler de piso en calle de Ruiz de Alarcón,Jerónimos,4000,200,3.0,2.0,False,Segunda mano/buen estado,True,Oeste,1950.0,Gas natural,True,Calle de Ruiz de Alarcón,Distrito Retiro,"Madrid capital, Madrid",
108224232,3, Si,Exterior,Alquiler de piso en calle de Ruiz de Alarcón,Jerónimos,4000,200,3.0,2.0,False,Segunda mano/buen estado,True,Oeste,1950.0,Gas natural,True,Calle de Ruiz de Alarcón,Distrito Retiro,"Madrid capital, Madrid",
103025189,3, Si,Interior,"Alquiler de piso en calle del Doctor Castelo, 22",Ibiza,2430,39,,,True,Segunda mano/buen estado,True,,,Gas,True,"Calle del Doctor Castelo, 22",Distrito Retiro,"Madrid capital, Madrid",
104257571,3, Si,Exterior,Alquiler de piso en calle de Ibiza,Ibiza,2650,85,2.0,2.0,False,Segunda mano/buen estado,True,,,Eléctrica,True,Calle de Ibiza,Distrito Retiro,"Madrid capital, Madrid",
107779202,3, Si,Exterior,Alquiler de piso en calle de Valderribas,Pacífico,3358,88,4.0,2.0,False,Segunda mano/buen estado,False,,,Eléctrica,True,Calle de Valderribas,Distrito Retiro,"Madrid capital, Madrid",
108380357,3, Si,Exterior,Alquiler de piso en Ibiza,Retiro,1900,80,2.0,,False,Segunda mano/buen estado,False,,1930.0,,True,,Distrito Retiro,"Madrid capital, Madrid",
102643477,3, Si,Exterior,"Alquiler de piso en calle de Narciso Serra, 3",Pacífico,3995,170,3.0,2.0,False,Segunda mano/buen estado,True,Sur,,,True,"Calle de Narciso Serra, 3",Distrito Retiro,"Madrid capital, Madrid",
106717949,3, Si,Exterior,Alquiler de estudio en calle Regalada,Pacífico,1090,27,,,False,Segunda mano/buen estado,False,,1916.0,Eléctrica,True,Calle Regalada,Distrito Retiro,"Madrid capital, Madrid",
103010036,3, Si,Exterior,"Alquiler de piso en calle de Fernán González, 46",Ibiza,2400,135,3.0,2.0,False,Segunda mano/buen estado,True,Este,,,False,"Calle de Fernán González, 46",Distrito Retiro,"Madrid capital, Madrid",
108015979,3, Si,Exterior,Alquiler de piso en Jerónimos,Retiro,5500,241,4.0,4.0,False,Segunda mano/buen estado,True,Oeste,,,True,,Distrito Retiro,"Madrid capital, Madrid",
101955481,3, Si,Interior,"Alquiler de piso en calle del Alcalde Sainz de Baranda, 9",Ibiza,1350,65,2.0,,False,Segunda mano/buen estado,True,Este,1974.0,Eléctrica,True,"Calle del Alcalde Sainz de Baranda, 9",Distrito Retiro,"Madrid capital, Madrid",
106464075,3, Si,Interior,"Alquiler de piso en calle de Valderribas, 3",Pacífico,3500,88,4.0,2.0,False,Segunda mano/buen estado,False,,,,False,"Calle de Valderribas, 3",Distrito Retiro,"Madrid capital, Madrid",
108119510,3, Si,Exterior,"Alquiler de piso en avenida de la Ciudad de Barcelona, 33",Pacífico,1450,38,,,False,Segunda mano/buen estado,True,,,,True,,Distrito Retiro,"Madrid capital, Madrid",
108291075,3, Si,Exterior,"Alquiler de piso en calle de Menorca, 19",Ibiza,2650,80,2.0,2.0,False,Segunda mano/buen estado,True,Sur,1934.0,Gas natural,True,"Calle de Menorca, 19",Distrito Retiro,"Madrid capital, Madrid",
108379797,3, Si,Exterior,Alquiler de piso en calle de Narciso Serra,Pacífico,4000,170,3.0,2.0,False,Segunda mano/buen estado,True,Sur,,,True,Calle de Narciso Serra,Distrito Retiro,"Madrid capital, Madrid",
35486758,3, Si,Exterior,"Alquiler de piso en paseo de la Infanta Isabel, 27",Jerónimos,2400,110,3.0,2.0,True,Segunda mano/buen estado,True,Sur,,Gas,False,,Distrito Retiro,"Madrid capital, Madrid",
108479410,3, Si,Exterior,Alquiler de piso en Estrella,Retiro,2100,93,3.0,2.0,True,Segunda mano/buen estado,True,,1974.0,,True,,Distrito Retiro,"Madrid capital, Madrid",
98545341,3, Si,Interior,Alquiler de piso en calle de Fernán González,Ibiza,2300,130,3.0,2.0,False,Segunda mano/buen estado,False,Este,,,False,Calle de Fernán González,Distrito Retiro,"Madrid capital, Madrid",
108021957,3, Si,Exterior,"Alquiler de piso en paseo de la Reina Cristina, 6",Pacífico,2500,86,2.0,2.0,True,Segunda mano/buen estado,True,Este,1970.0,Gas,True,,Distrito Retiro,"Madrid capital, Madrid",
106232003,3, Si,Exterior,"Alquiler de piso en calle de Narciso Serra, 3",Pacífico,4000,170,3.0,2.0,False,Segunda mano/buen estado,True,Sur,,,True,"Calle de Narciso Serra, 3",Distrito Retiro,"Madrid capital, Madrid",
107692196,3, Si,Exterior,Alquiler de piso en calle de Narváez,Ibiza,1950,76,3.0,,True,Segunda mano/buen estado,True,Este,,,True,Calle de Narváez,Distrito Retiro,"Madrid capital, Madrid",
95729708,3, Si,Interior,"Alquiler de piso en calle de Fernán González, 46",Ibiza,1750,75,3.0,,False,Segunda mano/buen estado,True,Sur,,,True,"Calle de Fernán González, 46",Distrito Retiro,"Madrid capital, Madrid",
104908378,3, Si,Exterior,Alquiler de piso en calle del Doctor Castelo,Ibiza,4100,125,2.0,3.0,False,Segunda mano/buen estado,True,Sur,1990.0,Gas natural,True,Calle del Doctor Castelo,Distrito Retiro,"Madrid capital, Madrid",
107576771,3, Si,Exterior,Alquiler de piso en calle de Agustín Viñamata,Adelfas,1800,55,2.0,2.0,False,Segunda mano/buen estado,False,,1999.0,Gas,True,Calle de Agustín Viñamata,Distrito Retiro,"Madrid capital, Madrid",
108163257,3, Si,Exterior,Alquiler de piso en calle de Narciso Serra,Pacífico,4000,170,4.0,2.0,False,Segunda mano/buen estado,True,,,Eléctrica,True,Calle de Narciso Serra,Distrito Retiro,"Madrid capital, Madrid",
105031564,3, Si,Exterior,Alquiler de piso en calle de Fernán González,Ibiza,2400,130,2.0,2.0,False,Segunda mano/buen estado,True,,,,True,Calle de Fernán González,Distrito Retiro,"Madrid capital, Madrid",
104983689,3, Si,Exterior,Alquiler de piso en calle de Fernán González,Ibiza,2500,130,3.0,2.0,False,Segunda mano/buen estado,True,,,,True,Calle de Fernán González,Distrito Retiro,"Madrid capital, Madrid",
99992497,3, Si,Exterior,Alquiler de piso en Jerónimos,Retiro,4000,200,4.0,2.0,False,Segunda mano/buen estado,True,,,,True,,Distrito Retiro,"Madrid capital, Madrid",
99992497,3, Si,Exterior,Alquiler de piso en Jerónimos,Retiro,4000,200,4.0,2.0,False,Segunda mano/buen estado,True,,,,True,,Distrito Retiro,"Madrid capital, Madrid",
108204181,3, Si,Interior,Alquiler de piso en calle de la Academia,Jerónimos,2200,51,,,False,Segunda mano/buen estado,True,,,,True,Calle de la Academia,Distrito Retiro,"Madrid capital, Madrid",
108276383,3, Si,Exterior,Alquiler de piso en Pacífico,Retiro,1900,91,3.0,2.0,True,Segunda mano/buen estado,False,,,Gasoil,False,,Distrito Retiro,"Madrid capital, Madrid",
108543788,3, Si,Exterior,"Alquiler de piso en calle del Doctor Castelo, 3",Ibiza,1900,70,,,False,Segunda mano/buen estado,True,Norte,,,True,"Calle del Doctor Castelo, 3",Distrito Retiro,"Madrid capital, Madrid",
107573894,3, Si,Exterior,Alquiler de piso en Jerónimos,Retiro,14160,281,4.0,5.0,False,Segunda mano/buen estado,True,Sur,2021.0,,True,,Distrito Retiro,"Madrid capital, Madrid",
107966245,3, Si,Exterior,Alquiler de piso en calle de Alberto Bosch,Jerónimos,14100,336,4.0,5.0,False,Segunda mano/buen estado,True,Sur,2021.0,Gas natural,True,Calle de Alberto Bosch,Distrito Retiro,"Madrid capital, Madrid",
107984671,3, Si,Exterior,Alquiler de piso en Ibiza,Retiro,5500,255,3.0,3.0,False,Segunda mano/buen estado,True,Sur,,,True,,Distrito Retiro,"Madrid capital, Madrid",
105933931,3, Si,Exterior,Alquiler de piso en Ibiza,Retiro,3800,160,3.0,3.0,False,Segunda mano/buen estado,True,,,,True,,Distrito Retiro,"Madrid capital, Madrid",
108635766,3, Si,Exterior,Alquiler de piso en Zona Auditorio,Rozas Centro,1325,85,2.0,2.0,False,Segunda mano/buen estado,True,,,,True,,Distrito Rozas Centro,Las Rozas de Madrid,"Zona noroeste, Madrid"
107849921,3, Si,Exterior,"Alquiler de piso en calle de Yucatán, 17",Yucatán- Las Cornisas,2100,149,3.0,2.0,False,Segunda mano/buen estado,True,Norte,,,False,"Calle de Yucatán, 17",Distrito Yucatán- Las Cornisas,Las Rozas de Madrid,"Zona noroeste, Madrid"
106557829,3, Si,Exterior,Alquiler de ático en calle Doctor Marañón,Zona Estación,1900,85,3.0,2.0,True,Segunda mano/buen estado,True,Oeste,1988.0,Gas,True,Calle Doctor Marañón,Distrito Rozas Centro,Las Rozas de Madrid,"Zona noroeste, Madrid"
107806512,3, Si,Exterior,Alquiler de ático en calle Salvia,El Cantizal,2500,160,4.0,3.0,True,Segunda mano/buen estado,True,Sur,2003.0,Gas natural,True,Calle Salvia,Distrito El Cantizal,Las Rozas de Madrid,"Zona noroeste, Madrid"
97552317,3, Si,Exterior,Alquiler de piso en calle de Claudio Coello,Recoletos,3800,206,4.0,3.0,False,Segunda mano/buen estado,True,Oeste,,Gas,True,Calle de Claudio Coello,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108239571,3, Si,Exterior,Alquiler de piso en calle de Lagasca,Castellana,3800,158,4.0,3.0,False,Segunda mano/buen estado,True,,,,True,Calle de Lagasca,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
96783121,3, Si,Exterior,Alquiler de piso en calle de Ayala,Recoletos,1700,58,,,False,Segunda mano/buen estado,True,Oeste,,Gas propano/butano,True,Calle de Ayala,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108578004,3, Si,Exterior,Alquiler de piso en calle de Alcántara,Lista,3000,120,2.0,2.0,False,Segunda mano/buen estado,True,,,,True,Calle de Alcántara,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108294047,3, Si,Exterior,Alquiler de piso en Castellana,Barrio de Salamanca,3600,158,4.0,4.0,False,Segunda mano/buen estado,True,Sur,1966.0,Gas,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108568206,3, Si,Exterior,"Alquiler de piso en calle del Conde de Vilches, 16",Guindalera,2550,84,2.0,2.0,False,Segunda mano/buen estado,True,,2025.0,Gas natural,True,"Calle del Conde de Vilches, 16",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108637592,3, Si,Exterior,Alquiler de piso en Recoletos,Barrio de Salamanca,7500,150,2.0,3.0,True,Segunda mano/buen estado,True,,1930.0,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108637125,3, Si,Interior,Alquiler de piso en calle de Alcántara,Lista,2400,140,3.0,2.0,False,Segunda mano/buen estado,True,,,,True,Calle de Alcántara,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108636418,3, Si,Exterior,Alquiler de piso en Recoletos,Barrio de Salamanca,2000,70,2.0,,False,Segunda mano/buen estado,False,,,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
87619549,3, Si,Exterior,Alquiler de piso en calle de Velázquez,Castellana,4495,158,2.0,3.0,False,Segunda mano/buen estado,True,,,,True,Calle de Velázquez,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
101564155,3, Si,Exterior,Alquiler de piso en calle de Diego de León,Lista,2745,65,,,False,Segunda mano/buen estado,True,,1986.0,Eléctrica,True,Calle de Diego de León,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108633662,3, Si,Exterior,Alquiler de piso en calle de Castelló,Castellana,2600,100,2.0,,False,Segunda mano/buen estado,True,,,,True,Calle de Castelló,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
104271799,3, Si,Exterior,Alquiler de piso en calle de Don Ramón de la Cruz,Goya,4495,184,3.0,3.0,True,Segunda mano/buen estado,True,,,Gas,True,Calle de Don Ramón de la Cruz,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108624078,3, Si,Interior,"Alquiler de piso en calle del General Oráa, 57",Lista,2900,69,2.0,2.0,False,Segunda mano/buen estado,True,,,,True,"Calle del General Oráa, 57",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
94460365,3, Si,Interior,Alquiler de piso en calle de María de Molina,Castellana,1950,50,2.0,,False,Segunda mano/buen estado,True,Norte,,Gas natural,False,Calle de María de Molina,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108539060,3, Si,Exterior,Alquiler de piso en calle Alcalá,Recoletos,7750,222,4.0,5.0,True,Segunda mano/buen estado,True,Norte,1935.0,Gas,True,Calle Alcalá,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
106091264,3, Si,Exterior,Alquiler de piso en calle de Villafranca,Guindalera,1595,80,2.0,,True,Segunda mano/buen estado,True,,,Gas natural,True,Calle de Villafranca,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
105414111,3, Si,Exterior,Alquiler de piso en calle de Alcántara,Lista,2900,120,2.0,2.0,True,Segunda mano/buen estado,False,,,Gas natural,True,Calle de Alcántara,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
93208134,3, Si,Interior,Alquiler de piso en calle de Goya,Recoletos,2100,65,,,False,Segunda mano/buen estado,True,Sur,,Eléctrica,True,Calle de Goya,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108463828,3, Si,Interior,Alquiler de estudio en calle de Núñez de Balboa,Castellana,1300,30,,,False,Segunda mano/buen estado,True,Sur,,Gas,True,Calle de Núñez de Balboa,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
103779702,3, Si,Exterior,Alquiler de piso en calle de María de Molina,Castellana,1300,41,,,False,Segunda mano/buen estado,False,Este,1967.0,Gas,True,Calle de María de Molina,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
105372177,3, Si,Interior,Alquiler de piso en calle de Luis Villa s/n,Goya,2400,74,2.0,2.0,True,Segunda mano/buen estado,True,Sur,2001.0,Gas natural,True,Calle de Luis Villa s/n,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
99854229,3, Si,Exterior,Alquiler de piso en calle de Alcántara,Lista,2500,79,2.0,,False,Segunda mano/buen estado,True,Oeste,1931.0,Gas natural,False,Calle de Alcántara,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108112062,3, Si,Exterior,Alquiler de piso en calle de Lagasca,Castellana,2400,50,,,False,Segunda mano/buen estado,True,Oeste,,Gas natural,True,Calle de Lagasca,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108143695,3, Si,Exterior,Alquiler de piso en calle de Lagasca,Recoletos,1630,56,,,False,Segunda mano/buen estado,False,,,Eléctrica,True,Calle de Lagasca,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
105872310,3, Si,Interior,Alquiler de piso en Goya,Barrio de Salamanca,2050,70,2.0,2.0,False,Segunda mano/buen estado,True,,,,False,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108439026,3, Si,Exterior,Alquiler de piso en calle de O'Donnell,Recoletos,7000,333,5.0,5.0,False,Segunda mano/buen estado,False,,,,True,Calle de O'Donnell,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108403398,3, Si,Exterior,Alquiler de piso en Recoletos,Barrio de Salamanca,8750,230,4.0,3.0,False,Segunda mano/buen estado,True,Sur,,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107665033,3, Si,Exterior,Alquiler de piso en Goya,Barrio de Salamanca,3500,135,3.0,2.0,False,Segunda mano/buen estado,False,,1941.0,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
102336084,3, Si,Exterior,Alquiler de piso en calle de Ruiz Perelló,Guindalera,2100,94,3.0,2.0,True,Segunda mano/buen estado,True,Norte,1960.0,Gas,True,Calle de Ruiz Perelló,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
