id,titulo,localización,precio,vivienda,superficie_m2,habitaciones,baños,terraza,estado,armarios_empotrados,orientacion,año_construccion,calefaccion,aire_acondicionado,direccion,distrito,municipio,zona
107608534,Alquiler de piso en calle del General Pardiñas,Goya,2500,piso,66,2,1,False,Segunda mano/buen estado,False,,1930.0,Gas,False,Calle del General Pardiñas,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
100918939,Alquiler de piso en avenida de Felipe II,Goya,1490,piso,54,0,1,True,Segunda mano/buen estado,True,Este,,Gas natural,False,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
103321880,Alquiler de piso en calle de Claudio Coello,Castellana,4900,piso,120,2,2,False,Segunda mano/buen estado,True,Oeste,,Gas natural,True,Calle de Claudio Coello,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107456225,Alquiler de piso en calle Velázquez,Castellana,3800,piso,117,3,2,False,Segunda mano/buen estado,True,,,Gas,False,Calle Velázquez,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
98279002,Alquiler de piso en calle de Alcalá,Goya,3200,piso,127,2,3,False,Segunda mano/buen estado,True,Este,1978.0,Gas natural,True,Calle de Alcalá,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108322270,Alquiler de piso en calle de Villanueva,Recoletos,10000,piso,200,3,4,True,Segunda mano/buen estado,True,Norte,1969.0,Gas natural,True,Calle de Villanueva,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108552990,Alquiler de piso en Recoletos,Barrio de Salamanca,8000,piso,311,4,4,False,Segunda mano/buen estado,True,,1916.0,Gas natural,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
103232479,Alquiler de piso en calle de Recoletos,Recoletos,5350,piso,100,2,2,False,Segunda mano/buen estado,True,Sur,,Gas natural,True,Calle de Recoletos,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108310728,Alquiler de piso en calle de Padilla,Lista,5800,piso,140,2,2,True,Segunda mano/buen estado,True,Sur,2023.0,Gas natural,False,Calle de Padilla,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108319505,Alquiler de piso en calle del General Pardiñas,Lista,3200,piso,105,3,2,False,Segunda mano/buen estado,True,Sur,1922.0,Bomba de frío/calor,True,Calle del General Pardiñas,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108117958,Alquiler de estudio en calle de Ayala,Recoletos,1290,estudio,40,0,1,False,Segunda mano/buen estado,True,Sur,1970.0,Gas,True,Calle de Ayala,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107380380,"Alquiler de piso en calle del Vizconde de Matamala, 1",Fuente del Berro,1750,piso,67,2,2,False,Segunda mano/buen estado,True,,2025.0,Bomba de frío/calor,True,"Calle del Vizconde de Matamala, 1",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107380011,"Alquiler de piso en calle del Vizconde de Matamala, 1",Fuente del Berro,2000,piso,89,3,2,False,Segunda mano/buen estado,True,,2025.0,Bomba de frío/calor,True,"Calle del Vizconde de Matamala, 1",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
106114571,"Alquiler de estudio en calle de Colomer, 8",Guindalera,1755,estudio,37,0,1,False,Segunda mano/buen estado,True,,,Calefacción individual,True,"Calle de Colomer, 8",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107379624,"Alquiler de piso en calle del Vizconde de Matamala, 1",Fuente del Berro,1850,piso,73,2,2,False,Segunda mano/buen estado,True,,2025.0,Bomba de frío/calor,True,"Calle del Vizconde de Matamala, 1",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107251263,Alquiler de piso en calle de O'Donnell,Goya,7500,piso,191,3,2,True,Segunda mano/buen estado,False,Sur,,Eléctrica,True,Calle de O'Donnell,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
106530726,Alquiler de piso en calle de Velázquez,Castellana,10000,piso,305,4,5,True,Segunda mano/buen estado,True,Oeste,1946.0,,True,Calle de Velázquez,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107714092,Alquiler de piso en calle de Diego de León,Castellana,3000,piso,110,2,2,False,Segunda mano/buen estado,True,Norte,,Gas natural,True,Calle de Diego de León,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
102233906,Alquiler de piso en calle de Castelló,Recoletos,1965,piso,55,0,1,False,Segunda mano/buen estado,True,,,Eléctrica,True,Calle de Castelló,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
106530726,Alquiler de piso en calle de Velázquez,Castellana,10000,piso,305,4,5,True,Segunda mano/buen estado,True,Oeste,1946.0,,True,Calle de Velázquez,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
106060996,Alquiler de piso en calle de Núñez de Balboa,Recoletos,3000,piso,110,2,2,False,Segunda mano/buen estado,True,,,Calefacción central,True,Calle de Núñez de Balboa,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108338059,Alquiler de piso en Goya,Barrio de Salamanca,2300,piso,85,2,1,False,Segunda mano/buen estado,False,,,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
91686785,Alquiler de piso en Recoletos,Barrio de Salamanca,5950,piso,248,5,4,False,Segunda mano/buen estado,True,,,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108449862,Alquiler de estudio en calle de Maldonado,Lista,1350,estudio,50,0,1,False,Segunda mano/buen estado,True,Norte,,,True,Calle de Maldonado,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
101113593,Alquiler de dúplex en calle de Salustiano Olózaga,Recoletos,7000,dúplex,263,5,5,True,Segunda mano/buen estado,False,Norte,1985.0,Calefacción individual,True,Calle de Salustiano Olózaga,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
105773071,Alquiler de estudio en calle de Ayala,Goya,1300,estudio,40,0,1,False,Segunda mano/buen estado,True,Este,,Gas natural,False,Calle de Ayala,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108321678,Alquiler de piso en calle de López de Hoyos,Castellana,3000,piso,80,2,1,False,Segunda mano/buen estado,True,,,,True,Calle de López de Hoyos,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108147906,"Alquiler de piso en calle de Agustina de Aragón, 10",Lista,1915,piso,45,0,1,False,Segunda mano/buen estado,True,,,Eléctrica,True,"Calle de Agustina de Aragón, 10",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
102869852,"Alquiler de piso en calle de Fernán González, 20",Goya,4210,piso,125,3,2,False,Segunda mano/buen estado,True,,,Eléctrica,True,"Calle de Fernán González, 20",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107930940,Alquiler de piso en Recoletos,Barrio de Salamanca,2000,piso,51,0,1,False,Segunda mano/buen estado,False,,1970.0,Calefacción central,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
105664902,"Alquiler de piso en calle de Velázquez, 120",Castellana,2690,piso,89,2,1,False,Segunda mano/buen estado,True,Sur,1947.0,Gas,True,"Calle de Velázquez, 120",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108087724,"Alquiler de piso en calle del Vizconde de Matamala, 1",Fuente del Berro,1650,piso,59,0,1,False,Segunda mano/buen estado,True,,2025.0,Bomba de frío/calor,True,"Calle del Vizconde de Matamala, 1",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108099097,Alquiler de piso en Recoletos,Barrio de Salamanca,2200,piso,69,0,1,False,Segunda mano/buen estado,False,,1988.0,Calefacción central,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108530453,"Alquiler de piso en calle de O'Donnell, 3",Recoletos,1950,piso,78,0,1,False,Segunda mano/buen estado,True,Sur,1973.0,Gas natural,True,"Calle de O'Donnell, 3",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
101446460,Alquiler de piso en Goya,Barrio de Salamanca,4000,piso,122,3,3,False,Segunda mano/buen estado,True,Norte,1925.0,Gas natural,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108088655,"Alquiler de ático en calle del Vizconde de Matamala, 1",Fuente del Berro,2100,ático,110,0,1,True,Segunda mano/buen estado,True,,2025.0,Bomba de frío/calor,True,"Calle del Vizconde de Matamala, 1",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108558401,Alquiler de piso en calle de Don Ramón de la Cruz,Goya,4200,piso,110,3,3,True,Segunda mano/buen estado,True,Oeste,,Calefacción central,True,Calle de Don Ramón de la Cruz,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107313760,Alquiler de piso en calle de Maldonado,Lista,1790,piso,98,0,2,True,Segunda mano/buen estado,True,Sur,1979.0,Gas,True,Calle de Maldonado,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108476449,Alquiler de piso en Lista,Barrio de Salamanca,3200,piso,110,3,2,False,Segunda mano/buen estado,False,,,,False,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108504157,Alquiler de piso en Fuente del Berro,Barrio de Salamanca,1890,piso,94,0,1,True,Segunda mano/buen estado,False,,1979.0,Calefacción individual,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108090640,"Alquiler de ático en calle del Vizconde de Matamala, 1",Fuente del Berro,1750,ático,55,0,1,True,Segunda mano/buen estado,True,,2025.0,Bomba de frío/calor,True,"Calle del Vizconde de Matamala, 1",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108087634,"Alquiler de piso en calle del Vizconde de Matamala, 1",Fuente del Berro,1550,piso,51,0,1,False,Segunda mano/buen estado,True,,2025.0,Bomba de frío/calor,True,"Calle del Vizconde de Matamala, 1",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
105327264,Alquiler de piso en calle de Serrano,Castellana,7000,piso,202,3,3,False,Segunda mano/buen estado,False,Norte,2016.0,Calefacción individual,True,Calle de Serrano,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108090269,"Alquiler de ático en calle del Vizconde de Matamala, 1",Fuente del Berro,1900,ático,78,2,2,True,Segunda mano/buen estado,True,,2025.0,Bomba de frío/calor,True,"Calle del Vizconde de Matamala, 1",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107380540,"Alquiler de piso en calle del Vizconde de Matamala, 1",Fuente del Berro,1500,piso,48,0,1,False,Segunda mano/buen estado,True,,2025.0,Bomba de frío/calor,True,"Calle del Vizconde de Matamala, 1",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108462036,Alquiler de piso en Goya,Barrio de Salamanca,4200,piso,140,3,3,True,Segunda mano/buen estado,False,,1943.0,Calefacción central,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
100502636,Alquiler de piso en calle del Duque de Sesto,Goya,1700,piso,100,2,1,True,Segunda mano/buen estado,True,Norte,,Gas,False,Calle del Duque de Sesto,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107379430,"Alquiler de piso en calle del Vizconde de Matamala, 1",Fuente del Berro,2200,piso,97,3,2,False,Segunda mano/buen estado,True,,2025.0,Bomba de frío/calor,True,"Calle del Vizconde de Matamala, 1",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108090708,"Alquiler de piso en calle del Vizconde de Matamala, 1",Fuente del Berro,1550,piso,47,0,1,False,Segunda mano/buen estado,True,,2025.0,Bomba de frío/calor,True,"Calle del Vizconde de Matamala, 1",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108462036,Alquiler de piso en Goya,Barrio de Salamanca,4200,piso,140,3,3,True,Segunda mano/buen estado,False,,1943.0,Calefacción central,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108090312,"Alquiler de estudio en calle del Vizconde de Matamala, 1",Fuente del Berro,1200,estudio,52,0,1,True,Segunda mano/buen estado,True,,2025.0,Bomba de frío/calor,True,"Calle del Vizconde de Matamala, 1",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
105327264,Alquiler de piso en calle de Serrano,Castellana,7000,piso,202,3,3,False,Segunda mano/buen estado,False,Norte,2016.0,Calefacción individual,True,Calle de Serrano,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108476449,Alquiler de piso en Lista,Barrio de Salamanca,3200,piso,110,3,2,False,Segunda mano/buen estado,False,,,,False,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
100502636,Alquiler de piso en calle del Duque de Sesto,Goya,1700,piso,100,2,1,True,Segunda mano/buen estado,True,Norte,,Gas,False,Calle del Duque de Sesto,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108464238,Alquiler de piso en calle de Alcántara,Goya,3600,piso,105,2,3,True,Segunda mano/buen estado,True,,,,True,Calle de Alcántara,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108519223,Alquiler de piso en Goya,Barrio de Salamanca,1850,piso,62,0,1,False,Segunda mano/buen estado,False,,2004.0,Gas natural,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108090592,"Alquiler de ático en calle del Vizconde de Matamala, 1",Fuente del Berro,1700,ático,66,0,1,True,Segunda mano/buen estado,True,,2025.0,Bomba de frío/calor,True,"Calle del Vizconde de Matamala, 1",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108087339,"Alquiler de ático en calle del Vizconde de Matamala, 1",Fuente del Berro,2200,ático,98,2,2,True,Segunda mano/buen estado,True,,2025.0,Bomba de frío/calor,True,"Calle del Vizconde de Matamala, 1",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108530453,"Alquiler de piso en calle de O'Donnell, 3",Recoletos,1950,piso,78,0,1,False,Segunda mano/buen estado,True,Sur,1973.0,Gas natural,True,"Calle de O'Donnell, 3",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108504157,Alquiler de piso en Fuente del Berro,Barrio de Salamanca,1890,piso,94,0,1,True,Segunda mano/buen estado,False,,1979.0,Calefacción individual,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108370184,Alquiler de piso en calle de Núñez de Balboa,Recoletos,6800,piso,232,3,3,False,Segunda mano/buen estado,True,Este,,,True,Calle de Núñez de Balboa,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108089563,"Alquiler de ático en calle del Vizconde de Matamala, 1",Fuente del Berro,2000,ático,78,0,1,True,Segunda mano/buen estado,True,,2025.0,Bomba de frío/calor,True,"Calle del Vizconde de Matamala, 1",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108099097,Alquiler de piso en Recoletos,Barrio de Salamanca,2200,piso,69,0,1,False,Segunda mano/buen estado,False,,1988.0,Calefacción central,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108090640,"Alquiler de ático en calle del Vizconde de Matamala, 1",Fuente del Berro,1750,ático,55,0,1,True,Segunda mano/buen estado,True,,2025.0,Bomba de frío/calor,True,"Calle del Vizconde de Matamala, 1",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108088655,"Alquiler de ático en calle del Vizconde de Matamala, 1",Fuente del Berro,2100,ático,110,0,1,True,Segunda mano/buen estado,True,,2025.0,Bomba de frío/calor,True,"Calle del Vizconde de Matamala, 1",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108550647,Alquiler de piso en calle de Máiquez,Goya,2390,piso,98,3,2,True,Segunda mano/buen estado,True,Sur,1949.0,Gas,True,Calle de Máiquez,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
100082640,"Alquiler de piso en calle de Narváez, 9",Goya,8370,piso,167,3,4,False,Segunda mano/buen estado,True,,,Calefacción central,True,"Calle de Narváez, 9",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
105544256,"Alquiler de ático en calle del Príncipe de Vergara, 80",Lista,5670,ático,133,3,3,True,Segunda mano/buen estado,True,,,Calefacción central,True,"Calle del Príncipe de Vergara, 80",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
100085841,"Alquiler de piso en calle de Narváez, 9",Goya,8370,piso,167,3,4,False,Segunda mano/buen estado,True,,,Calefacción central,True,"Calle de Narváez, 9",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
100084219,"Alquiler de piso en calle de Narváez, 9",Goya,8370,piso,154,3,2,False,Segunda mano/buen estado,True,,,Calefacción central,True,"Calle de Narváez, 9",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108532538,Alquiler de piso en Fuente del Berro,Barrio de Salamanca,2000,piso,100,2,2,False,Segunda mano/buen estado,True,Este,1928.0,Eléctrica,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108594453,Alquiler de piso en calle de Brescia,Guindalera,1550,piso,60,0,1,False,Segunda mano/buen estado,True,Sur,1974.0,,True,Calle de Brescia,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
105222073,Alquiler de piso en calle de Lagasca,Recoletos,6900,piso,178,2,2,False,Segunda mano/buen estado,True,Sur,2022.0,Calefacción individual,True,Calle de Lagasca,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107380613,"Alquiler de piso en calle del Vizconde de Matamala, 1",Fuente del Berro,2000,piso,76,2,2,False,Segunda mano/buen estado,True,,2025.0,Bomba de frío/calor,True,"Calle del Vizconde de Matamala, 1",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
104191763,"Alquiler de piso en calle del General Pardiñas, 61",Lista,3780,piso,100,2,2,False,Segunda mano/buen estado,True,,,Calefacción central,True,"Calle del General Pardiñas, 61",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
106895604,"Alquiler de piso en calle de Jorge Juan, 69",Goya,7200,piso,188,3,2,False,Segunda mano/buen estado,True,,,Calefacción central,True,"Calle de Jorge Juan, 69",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
106341653,"Alquiler de estudio en calle de Colomer, 8",Guindalera,2295,estudio,31,0,1,False,Segunda mano/buen estado,True,,,Calefacción individual,True,"Calle de Colomer, 8",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108610041,Alquiler de piso en calle de Goya,Goya,2500,piso,72,2,1,False,Segunda mano/buen estado,True,,,,True,Calle de Goya,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
84362306,"Alquiler de piso en Don Ramon de la Cruz, 61",Lista,5238,piso,144,3,3,False,Segunda mano/buen estado,True,,,Gas,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
104457457,"Alquiler de piso en calle de Colomer, 9",Guindalera,1620,piso,39,0,1,True,Segunda mano/buen estado,True,,,Calefacción central,True,"Calle de Colomer, 9",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108550647,Alquiler de piso en calle de Máiquez,Goya,2390,piso,98,3,2,True,Segunda mano/buen estado,True,Sur,1949.0,Gas,True,Calle de Máiquez,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
37707655,"Alquiler de piso en calle de Claudio Coello, 58",Recoletos,6075,piso,120,3,2,False,Segunda mano/buen estado,True,,,Gas,True,"Calle de Claudio Coello, 58",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
104330616,Alquiler de piso en Fuente del Berro,Barrio de Salamanca,4900,piso,250,4,3,True,Segunda mano/buen estado,True,,1930.0,,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108610041,Alquiler de piso en calle de Goya,Goya,2500,piso,72,2,1,False,Segunda mano/buen estado,True,,,,True,Calle de Goya,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
105222073,Alquiler de piso en calle de Lagasca,Recoletos,6900,piso,178,2,2,False,Segunda mano/buen estado,True,Sur,2022.0,Calefacción individual,True,Calle de Lagasca,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
98691677,"Alquiler de piso en calle de Colomer, 9",Guindalera,2295,piso,39,0,1,False,Segunda mano/buen estado,True,,,Calefacción central,True,"Calle de Colomer, 9",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
95504590,Alquiler de piso en calle de Padilla,Castellana,3495,piso,130,2,2,False,Segunda mano/buen estado,True,,,,True,Calle de Padilla,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
98668807,"Alquiler de piso en calle de Colomer, 9",Guindalera,1620,piso,47,0,1,True,Segunda mano/buen estado,True,,,Calefacción central,True,"Calle de Colomer, 9",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
98692026,"Alquiler de piso en calle de Colomer, 9",Guindalera,1620,piso,50,0,1,True,Segunda mano/buen estado,True,,,Calefacción central,True,"Calle de Colomer, 9",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
98669286,"Alquiler de piso en calle de Colomer, 9",Guindalera,2295,piso,41,0,1,True,Segunda mano/buen estado,True,,,Calefacción central,True,"Calle de Colomer, 9",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
90764829,"Alquiler de piso en calle de Cartagena, 79",Guindalera,2800,piso,85,4,2,False,Segunda mano/buen estado,False,Este,1930.0,Gas natural,False,"Calle de Cartagena, 79",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
105500006,Alquiler de piso en calle de Hermosilla,Goya,2350,piso,77,2,1,False,Segunda mano/buen estado,True,Oeste,1971.0,Gas,True,Calle de Hermosilla,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
106343017,Alquiler de piso en calle de Claudio Coello,Recoletos,5200,piso,125,3,3,False,Segunda mano/buen estado,True,,1979.0,Eléctrica,True,Calle de Claudio Coello,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108588641,Alquiler de piso en calle Alcalá,Guindalera,2800,piso,130,3,2,False,Segunda mano/buen estado,True,Sur,,Eléctrica,True,Calle Alcalá,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
106361472,Alquiler de piso en calle de Ayala,Goya,3900,piso,100,2,2,False,Segunda mano/buen estado,True,,,Eléctrica,True,Calle de Ayala,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108529825,Alquiler de piso en pasaje Montesa,Lista,2200,piso,80,2,2,False,Segunda mano/buen estado,True,,,Calefacción individual,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
106131283,Alquiler de piso en calle del General Díaz Porlier,Goya,4515,piso,122,3,2,False,Segunda mano/buen estado,True,,,Eléctrica,True,Calle del General Díaz Porlier,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107275658,Alquiler de piso en calle del Príncipe de Vergara,Castellana,5410,piso,175,3,2,True,Segunda mano/buen estado,True,,,Eléctrica,True,Calle del Príncipe de Vergara,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
101677583,Alquiler de piso en calle de Claudio Coello,Recoletos,3265,piso,75,0,2,True,Segunda mano/buen estado,True,,,Eléctrica,True,Calle de Claudio Coello,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
103301484,Alquiler de piso en calle de Hermosilla,Goya,4220,piso,105,2,2,False,Segunda mano/buen estado,True,,,Eléctrica,True,Calle de Hermosilla,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
95516194,Alquiler de piso en calle Velázquez,Recoletos,4565,piso,120,2,2,False,Segunda mano/buen estado,True,,,Eléctrica,True,Calle Velázquez,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
103232662,Alquiler de piso en calle de Goya,Recoletos,3190,piso,86,2,2,False,Segunda mano/buen estado,True,,,Gas,True,Calle de Goya,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
95376046,Alquiler de piso en calle Velázquez,Recoletos,3930,piso,120,2,2,False,Segunda mano/buen estado,True,,,Eléctrica,True,Calle Velázquez,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
100414121,Alquiler de piso en calle de Tomás López,Goya,2765,piso,90,2,2,False,Segunda mano/buen estado,True,,,Eléctrica,True,Calle de Tomás López,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
101596790,Alquiler de piso en calle del General Oráa,Lista,4155,piso,97,3,2,False,Segunda mano/buen estado,True,,,Eléctrica,True,Calle del General Oráa,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
106698995,Alquiler de piso en calle de Hermosilla,Goya,2515,piso,67,2,1,False,Segunda mano/buen estado,True,,,Eléctrica,True,Calle de Hermosilla,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
105094834,Alquiler de piso en calle de Fernán González,Goya,4105,piso,110,2,2,True,Segunda mano/buen estado,True,,,Eléctrica,True,Calle de Fernán González,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
103471340,Alquiler de piso en calle de Lagasca,Recoletos,3980,piso,107,3,2,False,Segunda mano/buen estado,True,,,Eléctrica,True,Calle de Lagasca,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
98809499,Alquiler de piso en calle de Diego de León,Castellana,3620,piso,82,2,2,True,Segunda mano/buen estado,True,,,Eléctrica,True,Calle de Diego de León,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108077266,Alquiler de piso en Goya,Barrio de Salamanca,1400,piso,50,0,1,False,Segunda mano/buen estado,False,,1910.0,Gas natural,False,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107021504,Alquiler de piso en avenida de Felipe II,Goya,2945,piso,113,3,2,True,Segunda mano/buen estado,True,,,Eléctrica,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108497627,Alquiler de piso en calle del Jardín de San Federico,Goya,3800,piso,144,3,3,True,Segunda mano/buen estado,True,,,Calefacción individual,True,Calle del Jardín de San Federico,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
95537667,Alquiler de piso en calle Velázquez,Recoletos,4095,piso,120,2,2,False,Segunda mano/buen estado,True,,,Eléctrica,True,Calle Velázquez,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107471823,Alquiler de piso en calle de Claudio Coello,Recoletos,7000,piso,130,2,2,False,Segunda mano/buen estado,True,Sur,2023.0,Calefacción individual,True,Calle de Claudio Coello,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
104287885,Alquiler de piso en calle del General Oráa,Lista,2555,piso,80,2,2,False,Segunda mano/buen estado,True,,,Eléctrica,True,Calle del General Oráa,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107820196,Alquiler de piso en Fuente del Berro,Barrio de Salamanca,1550,piso,61,0,1,False,Segunda mano/buen estado,False,,2022.0,Gas,True,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
104071087,Alquiler de piso en calle de Juan Bravo,Castellana,2775,piso,95,2,2,True,Segunda mano/buen estado,True,,,Eléctrica,True,Calle de Juan Bravo,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
105597057,Alquiler de piso en calle del Conde de Peñalver,Lista,3530,piso,106,3,2,False,Segunda mano/buen estado,True,,,Eléctrica,True,Calle del Conde de Peñalver,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
98125343,Alquiler de piso en calle de la Fuente del Berro,Goya,2790,piso,70,0,1,True,Segunda mano/buen estado,True,,,Eléctrica,True,Calle de la Fuente del Berro,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
98541264,Alquiler de piso en calle de Diego de León,Lista,3480,piso,105,2,2,False,Segunda mano/buen estado,True,,,Eléctrica,True,Calle de Diego de León,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
104961567,Alquiler de piso en calle de Castelló,Castellana,4550,piso,177,4,2,True,Segunda mano/buen estado,True,,,Eléctrica,True,Calle de Castelló,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
98490909,Alquiler de piso en calle del General Pardiñas,Goya,2745,piso,68,0,1,False,Segunda mano/buen estado,True,,,Eléctrica,True,Calle del General Pardiñas,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
104772832,Alquiler de piso en calle de Núñez de Balboa,Recoletos,4250,piso,133,2,2,True,Segunda mano/buen estado,True,,,Eléctrica,True,Calle de Núñez de Balboa,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
101596790,Alquiler de piso en calle del General Oráa,Lista,4155,piso,97,3,2,False,Segunda mano/buen estado,True,,,Eléctrica,True,Calle del General Oráa,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
