id;Planta;Ascensor;EXT-INT
104487222;Bajo ; No;Interior
106855597;Bajo ; No;Exterior
104567581;Bajo ; No;Exterior
108284687;Bajo ; No;Exterior
108699982;Bajo ; No;Exterior
106318039;Bajo ; No;Exterior
108575604;Bajo ; No;Exterior
106051893;Bajo ; No;Exterior
108688821;Bajo ; No;Exterior
108509835;Bajo ; No;Exterior
107080824;Bajo ; No;Exterior
107080586;Bajo ; No;Exterior
107083252;Bajo ; No;Exterior
107085335;Bajo ; No;Exterior
107097159;Bajo ; No;Exterior
107085154;Bajo ; No;Exterior
107083104;Bajo ; No;Exterior
107080743;Bajo ; No;Exterior
108631292;Bajo ; No;Exterior
108576026;Bajo ; No;Exterior
108616786;Bajo ; No;Interior
102911918;Bajo ; No;Exterior
108663991;Bajo ; No;Exterior
103264115;Bajo ; No;Exterior
108233024;Bajo ; No;Exterior
108434870;Bajo ; No;Exterior
108284659;Bajo ; No;Interior
102240566;Bajo ; No;Exterior
108430352;Bajo ; No;Exterior
105942871;Bajo ; No;Exterior
108267404;Bajo ; No;Exterior
105362816;Bajo ; No;Exterior
108618556;Bajo ; No;Exterior
39468901;Bajo ; No;Exterior
104788971;Bajo ; No;Exterior
101928841;Bajo ; No;Interior
106138702;Bajo ; No;Interior
108492389;Bajo ; No;Interior
108600590;Bajo ; No;Exterior
108522241;Bajo ; No;Exterior
105797203;Bajo ; No;Interior
106462787;Bajo ; No;Exterior
106418879;Bajo ; No;Exterior
106417841;Bajo ; No;Exterior
108094489;Bajo ; No;Interior
104964296;Bajo ; No;Interior
105797282;Bajo ; No;Interior
100094734;Bajo ; No;Interior
101849954;Bajo ; No;Exterior
108509460;Bajo ; No;Exterior
37738805;Bajo ; No;Interior
108378172;Bajo ; No;Interior
94668946;Bajo ; No;Exterior
107909757;Bajo ; No;Exterior
104456248;Bajo ; No;Exterior
105102910;Bajo ; No;Exterior
108036094;Bajo ; No;Exterior
107879614;Bajo ; No;Exterior
108036922;Bajo ; No;Exterior
108035813;Bajo ; No;Exterior
103950271;Bajo ; No;Exterior
108502231;Bajo ; No;Exterior
107964679;Bajo ; No;Exterior
107964415;Bajo ; No;Exterior
108497447;Bajo ; No;Exterior
103390046;Bajo ; No;Exterior
108283671;Bajo ; No;Exterior
107987621;Bajo ; No;Exterior
106966981;Bajo ; No;Exterior
108210129;Bajo ; No;Exterior
108585874;Bajo ; No;Exterior
103727022;Bajo ; No;Exterior
104173668;Bajo ; No;Exterior
108296768;Bajo ; No;Exterior
108616860;Bajo ; No;Interior
108331671;Bajo ; No;Exterior
108620242;Bajo ; No;Interior
107743919;Bajo ; No;Exterior
105667821;Bajo ; No;Interior
107635668;Bajo ; No;Exterior
106463278;Bajo ; No;Exterior
107413692;Bajo ; No;Exterior
108100203;Bajo ; No;Exterior
106028630;Bajo ; No;Interior
98139888;Bajo ; No;Interior
