id;Planta;Ascensor;EXT-INT
106648113;5; Si;Exterior
106904536;5; Si;Exterior
106405491;5; Si;Exterior
101887347;5; Si;Exterior
99613044;5; Si;Exterior
107432639;5; Si;Exterior
107813544;5; Si;Exterior
108495154;5; Si;Exterior
107296935;5; Si;Exterior
108224241;5; No;Interior
106904377;5; Si;Exterior
107742141;5; Si;Exterior
108464900;5; Si;Exterior
107521948;5; Si;Exterior
108516707;5; Si;Exterior
107006724;5; Si;Exterior
108239577;5; Si;Exterior
107086729;5; Si;Exterior
108163016;5; Si;Exterior
106992280;5; Si;Exterior
108340604;5; Si;
104334425;5; Si;Exterior
107311534;5; Si;Exterior
108525902;5; Si;Exterior
108214060;5; Si;Exterior
108307060;5; Si;Exterior
108040928;5; Si;Exterior
106790346;5; Si;Exterior
108583471;5; Si;Exterior
107409738;5; Si;Exterior
108160253;5; Si;Exterior
107104007;5; Si;Exterior
108454099;5; Si;Interior
107800927;5; Si;Exterior
107835393;5; Si;Exterior
107033895;5; Si;Exterior
108013242;5; Si;Exterior
105658871;5; Si;Exterior
108564704;5; Si;Exterior
107365115;5; Si;Exterior
108613062;5; Si;Exterior
104035510;5; Si;Exterior
108160831;5; Si;Exterior
108429809;5; Si;Exterior
107706037;5; Si;Exterior
108126381;5; Si;Interior
107322430;5; Si;Exterior
26783701;5; No;Interior
106304905;5; Si;Exterior
106743503;5; Si;Exterior
108537575;5; Si;Exterior
106100455;5; Si;Exterior
108151471;5; Si;Exterior
108105441;5; Si;Interior
106294108;5; Si;Exterior
108638129;5; Si;Exterior
108639199;5; Si;Exterior
107743184;5; Si;Exterior
106127150;5; Si;Exterior
108637357;5; Si;Exterior
107024148;5; Si;Exterior
108627927;5; Si;Exterior
106750022;5; Si;Exterior
108577139;5; Si;Exterior
107207034;5; Si;Exterior
108291254;5; Si;Exterior
108602621;5; Si;Exterior
106703956;5; No;Exterior
107167639;5; Si;Exterior
106145229;5; Si;Exterior
107560604;5; Si;Exterior
107689672;5; Si;Exterior
108602015;5; Si;Exterior
106608765;5; Si;Exterior
97179680;5; Si;Exterior
108366250;5; No;Interior
108409886;5; No;Interior
106984086;5; Si;Exterior
106980882;5; Si;Exterior
107781237;5; Si;Exterior
108078317;5; Si;Exterior
102729258;5; Si;Exterior
107309046;5; Si;Exterior
108471377;5; Si;Exterior
108460858;5; Si;Exterior
106265355;5; No;Exterior
106777686;5; Si;Exterior
103610611;5; Si;Interior
102630485;5; Si;Interior
108288522;5; Si;Interior
108472033;5; Si;Interior
107869089;5; Si;Exterior
108492435;5; Si;Exterior
102554889;5; Si;Interior
107178167;5; Si;Exterior
108281843;5; Si;Exterior
108085562;5; Si;Exterior
107245011;5; Si;Exterior
108538764;5; Si;Exterior
108695737;5; Si;Interior
108610113;5; Si;Exterior
108386246;5; Si;Exterior
102212470;5; Si;Exterior
108462378;5; Si;Exterior
107143930;5; Si;Exterior
107737915;5; Si;Exterior
108112532;5; Si;Interior
108701261;5; Si;Exterior
108493522;5; Si;Interior
108081526;5; Si;Exterior
108560645;5; Si;Interior
108396919;5; Si;Exterior
108699808;5; Si;Interior
108601569;5; Si;Exterior
108267916;5; Si;Exterior
107889257;5; Si;Exterior
108401944;5; Si;Interior
104950069;5; Si;Interior
108266822;5; Si;Interior
108493944;5; Si;Exterior
108557976;5; Si;Exterior
107504989;5; Si;Exterior
108113656;5; Si;Exterior
108410085;5; Si;Exterior
104305792;5; Si;Exterior
108460002;5; No;Exterior
86379777;5; Si;Exterior
108462404;5; Si;Exterior
106573506;5; Si;Exterior
107861141;5; Si;Exterior
107540991;5; Si;Exterior
108333528;5; Si;Exterior
107541136;5; Si;Exterior
108529327;5; Si;Exterior
107545485;5; Si;Exterior
107653751;5; Si;Exterior
107511533;5; Si;Exterior
108397776;5; Si;Exterior
103874144;5; Si;Exterior
107243542;5; Si;Exterior
108378378;5; Si;Exterior
108450487;5; Si;Exterior
108246265;5; Si;Exterior
108472338;5; Si;Exterior
105718745;5; Si;Exterior
105353595;5; Si;Exterior
108118822;5; Si;Exterior
108349975;6; Si;Exterior
107562649;6; Si;Exterior
108423938;6; Si;Exterior
108102384;6; Si;Exterior
105598320;6; Si;Interior
108538895;6; Si;Interior
108336038;6; Si;Exterior
102947315;6; Si;Exterior
104875080;6; Si;Exterior
108368525;6; Si;Exterior
107638922;6; Si;Exterior
108337161;6; Si;Exterior
108320292;6; Si;Exterior
106831016;6; Si;Exterior
108631202;6; Si;Exterior
100891794;6; Si;Exterior
108442541;6; Si;Exterior
101133402;6; Si;Exterior
107730061;6; Si;Exterior
107671134;6; Si;Exterior
106860640;6; Si;Exterior
108433244;6; Si;Exterior
108455932;6; Si;Interior
108514737;6; Si;Exterior
107906964;6; Si;Exterior
108588128;6; Si;Exterior
104984834;6; Si;Exterior
108591987;6; Si;Exterior
107830602;6; Si;Exterior
108509107;6; Si;Exterior
108565935;6; Si;Exterior
108506197;6; Si;Interior
105810747;6; Si;Exterior
108242841;6; Si;Exterior
107611173;6; Si;Exterior
108100079;6; Si;Exterior
108172405;6; Si;Exterior
106829902;6; Si;Exterior
96176238;6; Si;Exterior
108558871;6; Si;Exterior
108341893;6; Si;Exterior
108111652;6; Si;Exterior
104378232;6; Si;Exterior
108108681;6; Si;Exterior
108358550;6; Si;Exterior
107402939;6; Si;Exterior
106595801;6; Si;Exterior
106794897;6; Si;Exterior
107278766;6; Si;Exterior
108044296;6; Si;Exterior
106734373;6; Si;Exterior
106610964;6; Si;Exterior
104775951;6; Si;Exterior
107472483;6; Si;Exterior
108557597;6; Si;Exterior
108002061;6; Si;Exterior
105965336;6; Si;Exterior
108332674;6; Si;Exterior
108119710;6; Si;Interior
108151473;6; Si;Exterior
107996324;6; Si;Interior
107914056;6; Si;Exterior
108382014;6; Si;Exterior
100531606;6; Si;Exterior
106261650;6; Si;Exterior
108357745;6; Si;Exterior
107228555;6; Si;Exterior
108592443;6; Si;Exterior
108432428;6; Si;Exterior
108464264;6; Si;Exterior
107809886;6; Si;Exterior
106838414;6; Si;Exterior
106543435;6; Si;Exterior
107881418;6; Si;Exterior
30524400;6; Si;Exterior
107881393;6; Si;Interior
108406575;6; Si;Exterior
101215321;6; Si;Exterior
107787020;6; Si;Exterior
107786652;6; Si;Exterior
108219789;6; Si;Exterior
105088725;6; Si;Exterior
108553722;6; Si;Exterior
106787702;6; Si;Exterior
108581615;6; Si;Interior
108128346;6; Si;Interior
106343394;6; Si;Exterior
105460086;6; Si;Exterior
108610613;6; Si;Exterior
107678383;6; Si;Exterior
108355867;6; Si;Exterior
108555355;6; Si;Exterior
108589083;6; Si;Interior
107044924;6; Si;Interior
83207993;6; Si;Exterior
108100052;6; Si;Exterior
106255348;6; Si;Exterior
106737692;6; Si;Exterior
108486222;6; Si;Interior
108098059;6; Si;Exterior
103013667;6; Si;Exterior
108179903;6; Si;Exterior
108599183;6; Si;Exterior
108200754;6; Si;Exterior
104678636;6; Si;Exterior
107576741;6; Si;Exterior
106621044;6; Si;Exterior
108590611;6; Si;Interior
107762980;6; Si;Exterior
108239380;6; Si;Exterior
107428275;6; Si;Exterior
108566567;6; Si;Exterior
107855806;6; Si;Exterior
108610992;6; Si;Interior
108564194;6; Si;Interior
108332655;6; Si;Exterior
108618347;6; Si;Exterior
108563073;6; Si;Exterior
107304357;6; Si;Interior
108562088;6; Si;Exterior
104305978;6; Si;Exterior
108122703;6; Si;Exterior
107730121;6; Si;Exterior
108281893;6; Si;Exterior
102962296;6; Si;Exterior
108357057;6; Si;Exterior
108556334;6; Si;Interior
108127673;6; Si;Exterior
108299885;6; Si;Exterior
108290087;6; Si;Exterior
108228735;6; Si;Exterior
107821556;6; Si;Exterior
106086071;6; Si;Exterior
108363354;6; Si;Exterior
107945845;6; Si;Exterior
105276550;6; Si;Exterior
103883825;6; Si;Exterior
96885462;6; Si;Exterior
107694886;6; Si;Exterior
107809426;6; Si;Exterior
106031550;6; Si;Exterior
108152275;6; Si;Exterior
106994296;6; Si;Exterior
108127767;6; Si;Interior
107293540;6; Si;Exterior
108334693;6; Si;Exterior
108258193;6; Si;Interior
108405234;6; Si;Interior
101980744;6; Si;Exterior
108135001;6; Si;Exterior
104955325;6; Si;Exterior
106280582;6; Si;Exterior
108476369;6; Si;Exterior
107519721;6; Si;Exterior
107835789;6; Si;Exterior
107237331;6; Si;Exterior
104166506;6; Si;Exterior
104352631;6; Si;Exterior
108471703;6; Si;Exterior
108126335;6; Si;Exterior
108616735;6; Si;Interior
106419140;6; Si;Exterior
107698725;6; Si;Exterior
106457946;6; Si;Exterior
101847875;6; Si;Exterior
107169460;6; Si;Exterior
108547664;6; Si;Interior
107824415;6; Si;Exterior
108617302;6; Si;Exterior
108435616;6; Si;Exterior
108294106;6; Si;Exterior
104511481;6; Si;Exterior
107999715;6; Si;Interior
107298286;6; Si;Interior
108464788;6; Si;Exterior
108613562;6; Si;Interior
107232782;6; Si;Exterior
101998116;6; Si;Exterior
107362169;6; Si;Exterior
108590147;6; Si;Exterior
108574298;6; Si;Interior
107434311;6; Si;Exterior
106830007;6; Si;Exterior
107312720;6; Si;Exterior
108287099;6; Si;Interior
107114484;6; Si;Exterior
108455086;6; Si;Exterior
107048747;6; Si;Interior
107990013;6; Si;Exterior
106151837;6; Si;Exterior
102654124;6; Si;Exterior
108641490;6; Si;Exterior
108637452;6; Si;Exterior
106534949;6; Si;Exterior
108473804;6; Si;Exterior
108629339;6; Si;Exterior
108576788;6; Si;Exterior
108148135;6; Si;Exterior
106738225;6; Si;Exterior
107370459;6; Si;Exterior
108499486;6; No;Exterior
102509169;6; Si;Interior
108277574;6; Si;Exterior
107987013;6; Si;Interior
108353299;6; Si;Interior
108473329;6; Si;Exterior
107009440;6; Si;Exterior
108037679;6; Si;Exterior
106603601;6; Si;Exterior
106039199;6; Si;Exterior
108363374;6; Si;Exterior
106980880;6; Si;Exterior
106714817;6; Si;Exterior
107555243;6; Si;Interior
108393053;6; Si;Exterior
107198854;6; Si;Exterior
108421845;6; Si;Exterior
108577026;6; Si;Exterior
108597536;6; Si;Exterior
107965881;6; Si;Interior
39156520;6; Si;Exterior
107113244;6; Si;Exterior
108566091;6; Si;Exterior
107934500;6; Si;Exterior
107636973;6; Si;Exterior
103963452;6; Si;Exterior
105235991;6; Si;Exterior
107229937;6; Si;Exterior
107683309;6; Si;Exterior
107932852;6; Si;Interior
107964720;6; Si;Exterior
108353807;6; Si;Exterior
107927115;6; Si;Exterior
108520135;6; Si;Exterior
107657973;6; Si;Exterior
108104352;6; Si;Exterior
108658036;6; Si;Exterior
106691259;6; Si;Exterior
108681682;6; Si;Exterior
108275410;6; Si;Exterior
107477892;6; Si;Exterior
106369704;6; Si;Exterior
107283447;6; Si;Interior
108492480;6; Si;Exterior
108576466;6; Si;Exterior
108111004;6; Si;Exterior
108534064;6; Si;Exterior
108644036;6; Si;Exterior
105924486;6; Si;Exterior
107488572;6; Si;Exterior
108374098;6; Si;Exterior
108694186;6; Si;
107726549;6; Si;Exterior
108666497;6; Si;Exterior
107567767;7; Si;Exterior
108046833;7; Si;Exterior
106770687;7; Si;Exterior
108596646;7; Si;Exterior
102116112;7; Si;Exterior
107824422;7; Si;Exterior
107945705;7; Si;Exterior
103795937;7; Si;Exterior
107412377;7; Si;Exterior
108238262;7; Si;Exterior
108453647;7; Si;Exterior
108484321;7; Si;Exterior
108627716;7; Si;Exterior
106812296;7; Si;Exterior
108508672;7; Si;Exterior
108552865;7; Si;Exterior
108405915;7; Si;Exterior
107820517;7; Si;Interior
107260706;7; Si;Exterior
108353293;7; Si;Exterior
108453328;7; Si;Exterior
107555265;7; Si;Exterior
108419744;7; Si;Exterior
107684974;7; Si;Exterior
101675288;7; Si;Exterior
107809914;7; Si;Exterior
108454405;7; Si;Exterior
103632538;7; Si;Exterior
106693804;7; Si;Exterior
108154685;7; Si;Exterior
104379241;7; Si;Exterior
107834225;7; Si;Exterior
107533823;7; Si;Exterior
103084807;7; Si;Exterior
108595111;7; Si;Exterior
108541333;7; Si;Exterior
106572808;7; Si;Exterior
103674717;7; Si;Exterior
108517935;7; Si;Interior
108456415;7; Si;Exterior
108284225;7; Si;Exterior
104517985;7; Si;Exterior
108623290;7; Si;Exterior
107555329;7; Si;Exterior
108462583;7; Si;Exterior
108154885;7; Si;Exterior
107714584;7; Si;Exterior
107764246;7; Si;Exterior
108497194;7; Si;Exterior
108568431;7; Si;Exterior
108569390;7; Si;Exterior
108436946;7; Si;Exterior
108568081;7; Si;Exterior
108448469;7; Si;Exterior
95009221;7; Si;Exterior
103447378;7; Si;Exterior
107638487;7; Si;Exterior
107446998;7; Si;Exterior
108331746;7; Si;Exterior
107750037;7; Si;Exterior
106539454;7; Si;Exterior
106359383;7; Si;Exterior
108222915;7; Si;Exterior
107268116;7; Si;Exterior
106994763;7; Si;Exterior
105665308;7; Si;Interior
108533777;7; Si;Exterior
108570257;7; Si;Exterior
108420851;7; Si;Exterior
108401831;7; Si;Exterior
108033650;7; Si;Exterior
108560622;7; Si;Exterior
107005062;7; Si;Interior
108259915;7; Si;Interior
108568149;7; Si;Exterior
99449824;7; Si;Exterior
108353007;7; Si;Exterior
107449461;7; Si;Exterior
108557916;7; Si;Exterior
108601844;7; Si;Exterior
108081957;7; Si;Interior
108583029;7; Si;Exterior
108616844;7; Si;Interior
108646943;7; Si;Exterior
108534852;7; Si;Exterior
107566537;7; Si;Interior
108633220;7; Si;Exterior
106526862;7; Si;Exterior
108531742;7; Si;Exterior
108588756;7; Si;Exterior
106702509;7; Si;Interior
108042619;7; Si;Exterior
107674891;7; Si;Exterior
104881067;7; Si;Exterior
108118559;7; Si;Exterior
108380412;7; Si;Interior
108403497;7; Si;Exterior
107403541;7; Si;Exterior
108173445;7; Si;Exterior
108374379;7; Si;Interior
108159712;7; Si;Exterior
108212792;7; Si;Exterior
108204481;7; Si;Exterior
106855361;7; Si;Exterior
106186798;7; Si;Exterior
107371765;7; Si;Exterior
107696719;7; Si;Exterior
105891127;7; Si;Exterior
107077303;7; Si;Exterior
108520367;7; Si;Interior
108621669;7; Si;Interior
107612303;7; Si;Exterior
104869314;7; Si;Exterior
108370097;7; Si;Interior
108437287;7; Si;Exterior
108459566;7; Si;Exterior
107379819;7; Si;Exterior
107787271;7; Si;Exterior
107294378;7; Si;Exterior
106712218;7; Si;Exterior
103206873;7; Si;Exterior
84123065;7; Si;Exterior
91375740;7; Si;Exterior
103629328;7; Si;Exterior
107299974;7; Si;Exterior
108439343;7; Si;Exterior
107993387;7; Si;Exterior
108376090;7; Si;Interior
108141065;7; Si;Exterior
108364509;7; Si;Interior
108369737;7; Si;Exterior
107923287;7; Si;Exterior
104955930;7; Si;Exterior
97828219;7; Si;Exterior
108348386;7; Si;Exterior
108695924;7; Si;Exterior
108633422;7; Si;Exterior
108013463;7; Si;Exterior
105041150;7; Si;Exterior
108559486;7; Si;Exterior
108629337;7; Si;Exterior
108677267;7; Si;Exterior
81768459;7; Si;Exterior
108311544;7; Si;Exterior
108704414;7; Si;Exterior
108685418;7; Si;Exterior
107072916;8; Si;Exterior
104286187;8; Si;Exterior
101008663;8; Si;Exterior
106010607;8; Si;Exterior
108294705;8; Si;Exterior
108142029;8; Si;Exterior
108531980;8; Si;Exterior
108631169;8; Si;Exterior
108522843;8; Si;Exterior
108341552;8; Si;Exterior
108509952;8; Si;Exterior
108616457;8; Si;Exterior
108197996;8; Si;Exterior
108564496;8; Si;Exterior
107900004;8; Si;Exterior
1617688;8; Si;Exterior
108401741;8; Si;Exterior
107983438;8; Si;Exterior
108134168;8; Si;Exterior
108117164;8; Si;Exterior
108505570;8; Si;Exterior
107635512;8; Si;Exterior
108142164;8; Si;Exterior
106462670;8; Si;Exterior
107458183;8; Si;Exterior
108290253;8; Si;Exterior
108533159;8; Si;Exterior
88845543;8; Si;Exterior
107902919;8; Si;Exterior
108627307;8; Si;Exterior
95991361;8; Si;Exterior
107743126;8; Si;Exterior
103438079;8; Si;Exterior
108425350;8; Si;Exterior
108029700;8; Si;Exterior
108250574;8; Si;Exterior
107632707;8; Si;Exterior
108560690;8; Si;Exterior
108620430;8; Si;Exterior
107889920;8; Si;Exterior
106779878;8; Si;Exterior
108441020;8; Si;Exterior
107806323;8; Si;Exterior
108355500;8; Si;Exterior
108588147;8; Si;Exterior
108465384;8; Si;Exterior
108457818;8; Si;Exterior
108405440;8; Si;Interior
106744135;8; Si;Exterior
108405153;8; Si;Exterior
107271778;8; Si;Exterior
108427641;8; Si;Exterior
108109202;8; Si;Exterior
108188974;8; Si;Exterior
108293128;8; Si;Exterior
105237059;8; Si;Exterior
107034067;8; Si;Exterior
108405789;8; Si;Exterior
108451168;8; Si;Exterior
108321079;8; Si;Exterior
108331709;8; Si;Exterior
108693436;8; Si;Exterior
108519296;8; Si;Exterior
108530333;8; Si;Exterior
108479099;8; Si;Exterior
107870269;8; Si;Exterior
108407829;8; Si;Exterior
108320616;8; Si;Exterior
108684373;8; Si;Exterior
108632933;8; Si;Exterior
108197925;8; Si;Exterior
105041538;9; Si;Exterior
105135973;9; Si;Exterior
108166812;9; Si;Exterior
108152823;9; Si;Exterior
107368061;9; Si;Exterior
107102278;9; Si;Exterior
108482802;9; Si;Exterior
106350383;9; Si;Exterior
107093524;9; Si;Exterior
107238021;9; Si;Exterior
107237994;9; Si;Exterior
107238038;9; Si;Exterior
107237995;9; Si;Exterior
92126714;9; Si;Interior
108520672;9; Si;Exterior
92126673;9; Si;Interior
108522216;9; Si;Exterior
108528887;9; Si;Exterior
91699086;9; Si;
100944834;9; Si;
102652986;9; Si;Exterior
108520783;9; Si;Exterior
107198268;9; Si;Exterior
108462179;9; Si;Exterior
107976778;9; Si;Exterior
108525562;9; Si;Exterior
107942841;9; Si;Exterior
107176036;9; Si;Exterior
107719211;9; Si;Exterior
106518205;9; Si;Exterior
101499618;9; Si;Exterior
104878968;9; Si;Exterior
108290837;9; Si;Exterior
108285787;9; Si;Exterior
108703820;9; Si;Exterior
107622834;9; Si;Exterior
104857667;9; Si;Exterior
105197985;9; Si;Exterior
103708416;9; Si;Exterior
104269801;9; Si;Exterior
108687832;9; Si;Exterior
105642431;10; Si;Exterior
106601863;10; Si;Exterior
107761058;10; Si;Exterior
107354017;10; Si;Exterior
108154755;10; Si;Exterior
108113550;10; Si;Exterior
108082527;10; Si;Exterior
107487197;10; Si;Exterior
108538701;10; Si;Exterior
108620280;10; Si;Exterior
108425019;10; Si;Exterior
107157443;10; Si;Exterior
108644321;10; Si;Exterior
108622242;10; Si;Exterior
108318123;10; Si;Exterior
104760164;10; Si;Exterior
84170210;10; Si;Exterior
106143454;11; Si;Exterior
108516326;11; Si;Exterior
108440566;11; Si;Exterior
108549798;11; Si;Interior
107837417;11; Si;Exterior
108611046;11; Si;Exterior
107761101;11; Si;Exterior
108298724;11; Si;Exterior
108584399;11; Si;Exterior
106910454;11; Si;Exterior
108473454;11; Si;Exterior
106587812;12; Si;Exterior
108509397;12; Si;Exterior
102637734;12; Si;Exterior
106853148;12; Si;Exterior
107875931;12; Si;Exterior
108628858;12; Si;Exterior
107003074;12; Si;Exterior
107700782;12; Si;Exterior
108240586;12; Si;Exterior
108453791;13; Si;Exterior
108473891;13; Si;Exterior
108578356;13; Si;Exterior
105118470;13; Si;Exterior
108576565;13; Si;Exterior
108361977;14; Si;Exterior
108225264;14; Si;Exterior
108338915;14; No;Exterior
106978251;14; Si;Exterior
108262422;14; Si;Exterior
108591362;14; Si;Exterior
85627112;14; Si;Exterior
108081497;14; Si;Exterior
108048891;14; Si;Exterior
108439350;14; Si;Exterior
108463005;14; Si;Exterior
108533254;14; Si;Exterior
108112882;14; Si;Exterior
108403619;14; Si;Exterior
108608846;15; Si;Exterior
107976281;16; Si;Exterior
108621814;18; Si;Exterior
105928625;20; Si;Exterior
107762901;24; Si;Exterior
107916925;;;
104426468;; Si;Exterior
108157524;; Si;Exterior
108036009;;;
107690473;;;
107387468;;;
106597325;;;
106557224;;;
108382020;;;
108493768;;;
107173357;;;
107207979;;;
108099362;; No;Exterior
107742213;;;
107166132;;;
107173267;;;
107798379;;;
108465059;;;
108539020;;;
108530499;;;
108600579;;;
107150334;;;
107786139;;;
108271302;;;
107396902;;;
108633803;;;
108101684;;;
107667069;;;
107969199;;;
108240900;;;
108220127;;;
108077488;;;
107045524;;;
108249312;;;
108308588;;;
107900352;;;
107551768;;;
106827819;;;
106471912;;;
108545955;;;
106376787;;;
107715544;;;
108092016;;;
106054285;; No;Exterior
106786216;;;
107428295;;;
106994301;;;
108014797;;;
108173777;;;
108113387;;;
108558319;;;
107522511;; No;Interior
107061744;; Si;Interior
108543480;;;
108408597;;;
106690553;;;
105356182;; No;Exterior
108090881;; Si;Exterior
108638121;;;
106803725;; No;Exterior
108445536;;;
108558844;;;
108482489;;;
107868493;;;
107863106;;;
107786114;;;
108371653;;;
108618143;;;
108295919;;;
106963063;;;
107720457;;;
108159931;;;
108267498;;;
107729181;;;
107731546;;;
108054365;;;
108452945;;;
104861086;;;
108558522;;;
108585454;;;
108449161;;;
108417113;;;
108549283;;;
108453158;;;
108577015;;;
106973081;;;
108267985;;;
108621630;;;
106809248;;;
105614645;;;
106463622;;;
108397320;;;
108422173;;;
108011708;;;
108025860;;;
107566311;;;
108391645;;;
107961482;;;
108349368;;;
107833141;;;
107459041;;;
106669944;;;
108583892;;;
108455728;;;
108594398;;;
106650498;;;
108590175;;;
108466632;;;
107910310;;;
107695848;;;
107596542;;;
108651931;; Si;Exterior
107767088;;;
108570843;;;
108650380;;;
108650162;;;
108539564;;;
108630006;; Si;Exterior
108646170;;;
108652032;;;
108625544;;;
108648721;;;
106803922;; Si;Exterior
108609594;;;
108644425;;;
108644964;;;
108155120;;;
108473376;; Si;Exterior
108625003;;;
108153896;; Si;Exterior
107741131;; No;Exterior
107944003;; Si;Exterior
108626675;;;
108213573;; No;Exterior
108609824;;;
108395296;;;
108609758;;;
108151949;;;
108446455;;;
108584542;;;
108598157;;;
107862083;;;
107231741;;;
108588657;;;
108305553;; Si;Exterior
108496346;;;
102043012;;;
107568319;;;
108474927;;;
107746912;;;
104079414;;;
108369237;;;
105311773;;;
105139532;;;
104911185;;;
107413441;;;
108463161;;;
92717047;;;
99071255;;;
97758039;;;
105118396;;;
108477134;;;
104414133;;;
108636193;;;
107763961;;;
105779887;;;
108453497;;;
108514413;; Si;Exterior
108434912;;;
108324984;;;
108281975;;;
108568941;;;
107625917;;;
89236127;;;
106233777;;;
108580397;;;
107019225;;;
108543427;;;
108037705;;;
107262778;;;
108394297;;;
108298904;;;
108518216;;;
108062874;;;
108398354;;;
107746953;;;
37329047;;;
108538010;;;
108396777;;;
105559632;;;
108438448;; Si;Exterior
106741900;; Si;Exterior
107591686;;;
105568351;;;
107702316;;;
107467275;;;
106206222;;;
101354432;;;
107834957;;;
108596486;;;
108600707;;;
108198909;;;
95811100;;;
108337970;;;
107103260;;;
107657432;;;
107005253;;;
107825549;;;
107468246;;;
105103215;;;
108279254;;;
108218338;;;
107180257;;;
105161902;;;
107531099;;;
106854865;;;
107697372;;;
108527178;;;
107919406;;;
108214104;;;
108160396;;;
107010767;;;
107811208;;;
103301519;;;
107731261;; Si;Exterior
107074994;;;
108600198;;;
108560718;;;
108448801;;;
107097469;; Si;Interior
108591813;;;
108283184;;;
108602567;;;
106808893;;;
108365562;;;
107444803;;;
108572115;;;
108471089;;;
108372759;;;
108506657;;;
106123798;;;
108147408;; Si;Exterior
107832052;;;
108446819;;;
106881165;;;
107470003;;;
108624695;;;
108625382;;;
106753411;; Si;Exterior
108453405;;;
108635025;;;
106323746;;;
108631076;;;
108580378;;;
108597601;;;
108607259;;;
108601428;;;
108597779;;;
108590410;;;
108580040;;;
106199832;;;
98269892;;;
108398336;;;
108395835;;;
108413842;;;
108578050;;;
108435249;;;
104246335;;;
108435424;;;
108541301;;;
108399119;;;
108406951;;;
107570548;;;
108088269;;;
108159244;;;
107771531;;;
108314467;;;
108100153;;;
108242957;;;
108205159;;;
107728408;;;
108444838;;;
108522900;;;
108525461;;;
108456577;;;
106293586;;;
108245190;;;
107023647;;;
106696355;;;
108432880;;;
108349426;;;
107346663;;;
107220981;;;
107852155;;;
106621443;;;
107549346;;;
107521802;;;
108004719;;;
106279081;;;
108561888;;;
107820529;;;
106301992;;;
107993530;;;
108083527;;;
108616540;;;
108226962;;;
106566113;;;
106763707;;;
107695526;;;
107794930;;;
107289510;;;
106615464;;;
108171725;;;
108258249;;;
108141676;;;
108378543;;;
108234946;;;
104021480;; Si;Exterior
107259822;;;
108177732;;;
107350853;;;
108177684;;;
108479185;;;
108177691;;;
108125479;; Si;Interior
108077449;;;
107074597;;;
108584067;;;
107766278;;;
108522133;;;
107557120;;;
105808091;;;
106269901;;;
108370829;;;
108553507;;;
106844072;;;
106285636;;;
96522682;;;
106877532;;;
107625848;;;
108171973;;;
108003605;;;
108002296;;;
107699730;;;
108027192;;;
108295691;;;
108473548;;;
105581985;;;
108630405;;;
98269933;;;
108418878;;;
106855683;;;
108022615;;;
108264965;;;
107333753;;;
108222106;;;
98669287;;;
108086126;;;
108143195;;;
107853756;;;
105291816;;;
108624959;;;
108626188;;;
108624386;;;
107747917;;;
107728613;;;
108046203;;;
108470596;;;
108573829;;;
108440146;;;
108453824;;;
108154923;;;
108155183;;;
108155027;;;
107838857;;;
108628608;;;
108296816;;;
107939368;;;
108591147;;;
108041775;;;
105556239;;;
108209042;;;
107401244;;;
107818145;;;
108589455;;;
108467412;;;
106725220;;;
108465158;;;
108533761;;;
107567299;;;
108069095;;;
108600312;;;
108369287;;;
108107134;;;
108403034;;;
108252219;;;
104622764;;;
108104850;;;
108256099;;;
108568439;;;
108615515;;;
108531777;;;
107365838;;;
108452626;;;
108438618;;;
106550242;;;
108584185;;;
108583145;;;
107879014;;;
108311180;;;
108377132;;;
108351033;;;
108115751;;;
91076089;;;
108592342;;;
105393306;;;
108452631;;;
108323509;;;
105864337;;;
108388762;;;
107444717;;;
107771006;;;
108617718;;;
108397313;;;
108382856;;;
108380577;;;
108207709;;;
108538229;;;
108282428;;;
108621631;;;
108522449;;;
108518658;;;
107174783;;;
108575728;;;
108495048;;;
108590143;;;
106934537;;;
108148506;;;
108108561;;;
108476004;;;
108614016;;;
108040332;;;
108364037;;;
107899454;;;
108500582;;;
108229339;;;
108325658;;;
107821649;;;
108542908;;;
108503311;;;
108345030;;;
108419753;;;
108456011;;;
108529378;;;
108088811;;;
108320995;;;
108591940;;;
108353015;;;
108088505;;;
105875468;;;
108591151;; Si;Exterior
108631437;;;
108631930;;;
108472574;;;
107739856;;;
108451148;;;
108453790;;;
108528415;; No;Exterior
108626986;;;
107764222;;;
108630759;;;
108498333;;;
108455082;;;
108498345;;;
108462880;;;
108462450;;;
108611018;;;
108453195;;;
103638414;;;
108462067;;;
108444303;;;
108195107;;;
108409511;;;
108616311;;;
108481958;;;
107966244;;;
108498769;;;
108468047;;;
108590114;;;
108518529;;;
107913887;;;
108201374;;;
108465123;;;
107233167;;;
105365836;;;
108460309;;;
108460274;;;
108460760;;;
108524478;;;
108452271;;;
107878476;;;
108444375;;;
107718880;;;
108082472;;;
108619755;; Si;Exterior
108501328;; Si;Exterior
107534346;;;
106784211;;;
107931431;;;
108008590;;;
108595517;;;
108458396;;;
108454562;;;
108613477;;;
108525548;;;
107907158;;;
108454563;;;
107922615;;;
108444895;;;
108578911;;;
108618160;;;
108047281;;;
108506391;;;
108461571;;;
108452111;;;
107966017;;;
108381454;;;
108351161;;;
108460335;;;
108467028;;;
107698367;;;
107519398;;;
102650016;;;
108391503;;;
108509604;;;
107798004;;;
108506475;;;
106503833;;;
108450542;;;
108320648;;;
108580663;;;
108432945;;;
108234893;; Si;Exterior
107519918;;;
108534808;;;
