propertyCode,price,propertyType,operation,rooms,bathrooms,size,address,province,municipality,district,neighborhood,latitude,longitude,distance,exterior,floor,parkingSpace,priceByArea,detailedType
103405399,402001.0,flat,sale,2,2,95.0,calle Espinosa y Cárcel s/n,Sevilla,Sevilla,Nervión,Nervión,37.3790078,-5.9722253,3484,True,bj,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4232.0,{'typology': 'flat'}
107864463,380000.0,flat,sale,2,1,85.0,Virgen de los Gitanos,Sevilla,Sevilla,Centro,Puerta Carmona-Puerta Osario-Amador de los Ríos,37.3937584,-5.9877427,3591,True,bj,,4471.0,{'typology': 'flat'}
104531730,530000.0,flat,sale,3,2,151.0,avenida de Kansas City,Sevilla,Sevilla,Nervión,Luis Montoto - Santa Justa,37.3890449,-5.9710608,4164,True,1,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3510.0,{'typology': 'flat'}
108423875,330000.0,flat,sale,3,1,79.0,calle de Santa Clara,Sevilla,Sevilla,Centro,Plaza de la Gavidia-San Lorenzo,37.4018893,-5.9959608,4157,True,1,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 45000.0}",4177.0,{'typology': 'flat'}
103180001,315000.0,flat,sale,3,2,110.0,calle Pedro Miguel,Sevilla,Sevilla,Centro,Feria,37.3975073,-5.9886536,3922,True,1,,2864.0,{'typology': 'flat'}
107826104,990000.0,flat,sale,3,3,286.0,calle Fernández y González,Sevilla,Sevilla,Centro,Arenal - Museo - Tetuán,37.3884582,-5.9947598,2782,True,1,,3462.0,{'typology': 'flat'}
107545988,740000.0,penthouse,sale,4,3,210.0,calle Virgen de Luján,Sevilla,Sevilla,Los Remedios,Parque de los Principes - Calle Niebla,37.3731626,-5.9985666,1170,True,6,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3524.0,"{'typology': 'flat', 'subTypology': 'penthouse'}"
105276409,430000.0,flat,sale,4,2,165.0,avenida José Laguillo,Sevilla,Sevilla,Centro,Puerta Carmona-Puerta Osario-Amador de los Ríos,37.391205,-5.9802564,3742,True,1,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2606.0,{'typology': 'flat'}
108787100,110000.0,flat,sale,2,1,85.0,CL SINCERIDAD,Sevilla,Sevilla,Cerro Amate,Palmete-Padre Pío-Hacienda San Antonio,37.3752335,-5.9310734,6874,True,1,,1294.0,{'typology': 'flat'}
108779764,675000.0,flat,sale,3,2,168.0,calle Arroyo,Sevilla,Sevilla,Santa Justa - Miraflores - Cruz Roja,Arroyo - Santa Justa,37.3953271,-5.9777446,4236,True,bj,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4018.0,{'typology': 'flat'}
108680911,1600000.0,chalet,sale,8,8,240.0,Los remedios,Sevilla,Sevilla,Los Remedios,Ramón de Carranza - Madre Rafols,37.3746568,-5.9975692,1351,,,,6667.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}"
108351394,665000.0,chalet,sale,4,3,337.0,calle Valle Colorado,Sevilla,Mairena del Aljarafe,Simon Verde,,37.3444157,-6.0361734,3441,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1973.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}"
107084578,1200000.0,chalet,sale,6,3,196.0,calle Niebla,Sevilla,Sevilla,Los Remedios,Parque de los Principes - Calle Niebla,37.3771897,-5.9978514,1555,,,,6122.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}"
108680484,199900.0,flat,sale,3,1,77.0,calle Canal,Sevilla,Sevilla,Cerro Amate,Cerro del Águila,37.3766634,-5.9635081,4110,True,1,,2596.0,{'typology': 'flat'}
107718848,230000.0,flat,sale,1,1,46.0,Juan de Oñate,Sevilla,Sevilla,Nervión,Nervión,37.3847552,-5.9658873,4276,True,1,,5000.0,{'typology': 'flat'}
108236969,198000.0,flat,sale,3,1,81.0,calle Monasterio de Veruela,Sevilla,Sevilla,Macarena,Doctor Fedriani,37.4116419,-5.9850743,5489,True,1,,2444.0,{'typology': 'flat'}
105711345,59000.0,flat,sale,2,1,53.0,calle Navío Argos,Sevilla,Sevilla,Cerro Amate,Los Pajaritos,37.3844301,-5.9579656,4881,True,2,,1113.0,{'typology': 'flat'}
108783248,252000.0,flat,sale,3,2,86.0,"Urbanización Parque Flores, 5",Sevilla,Sevilla,Macarena,Los Carteros - San Diego,37.4171043,-5.9639353,6909,True,4,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2930.0,{'typology': 'flat'}
108727882,94000.0,flat,sale,2,1,60.0,calle Valdelarco,Sevilla,Sevilla,Macarena,Villegas - Los Príncipes,37.409957,-5.9777152,5595,True,4,,1567.0,{'typology': 'flat'}
102622731,535000.0,duplex,sale,3,3,108.0,callejón Antolinez,Sevilla,Sevilla,Centro,Plaza de la Gavidia-San Lorenzo,37.3947209,-5.9958982,3394,True,3,,4954.0,"{'typology': 'flat', 'subTypology': 'duplex'}"
104918424,285000.0,flat,sale,3,1,90.0,calle Teodosio,Sevilla,Sevilla,Centro,Plaza de la Gavidia-San Lorenzo,37.3962226,-5.9963161,3542,True,3,,3167.0,{'typology': 'flat'}
108004821,140000.0,flat,sale,3,1,70.0,calle Antonio Mairena,Sevilla,Tomares,Las Almenas,,37.3767669,-6.0528173,4150,True,1,,2000.0,{'typology': 'flat'}
108735703,240000.0,chalet,sale,3,3,348.0,calle Manuel Madrazo,Sevilla,San Juan de Aznalfarache,Barrio Alto,,37.3588806,-6.0329777,2339,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",690.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}"
107714677,550000.0,flat,sale,3,2,112.0,calle Esperanza de la Trinidad,Sevilla,Sevilla,Santa Justa - Miraflores - Cruz Roja,Arroyo - Santa Justa,37.3964886,-5.9750963,4485,True,5,,4911.0,{'typology': 'flat'}
107786786,365000.0,flat,sale,4,2,117.0,avenida Alcalde Juan Fernandez,Sevilla,Sevilla,Nervión,El Juncal - El Plantinar,37.3718424,-5.9707854,3353,True,7,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3120.0,{'typology': 'flat'}
108148311,329000.0,flat,sale,2,1,70.0,"calle albuera, 13",Sevilla,Sevilla,Centro,Arenal - Museo - Tetuán,37.3888887,-6.0016742,2633,False,en,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 21000.0}",4700.0,{'typology': 'flat'}
108798011,210000.0,flat,sale,4,2,99.0,Barriada de las Almenas s/n,Sevilla,Sevilla,Macarena,Los Carteros - San Diego,37.4148972,-5.9660684,6600,True,8,,2121.0,{'typology': 'flat'}
108758805,490000.0,flat,sale,4,2,100.0,calle Benidorm,Sevilla,Sevilla,Centro,Arenal - Museo - Tetuán,37.3877598,-6.0035582,2479,True,5,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4900.0,{'typology': 'flat'}
98184528,330000.0,flat,sale,3,2,91.0,calle Conde de Cifuentes,Sevilla,Sevilla,Nervión,San Bernardo - Avenida de Cádiz,37.3836027,-5.9876788,2674,True,1,,3626.0,{'typology': 'flat'}
108338851,169000.0,chalet,sale,4,2,96.0,calle Lisboa,Sevilla,Sevilla,Cerro Amate,Cerro del Águila,37.372752,-5.9592367,4374,,,,1760.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}"
107175249,360000.0,flat,sale,3,1,105.0,calle Inocentes,Sevilla,Sevilla,Centro,Feria,37.3955794,-5.9878536,3763,True,1,,3429.0,{'typology': 'flat'}
108688699,175000.0,flat,sale,3,1,65.0,ronda de Pio XII,Sevilla,Sevilla,Macarena,Villegas - Los Príncipes,37.4052705,-5.9771972,5167,True,2,,2692.0,{'typology': 'flat'}
107970468,595000.0,flat,sale,5,2,164.0,calle las Cruzadas,Sevilla,Sevilla,Prado de San Sebastián - Felipe II - Bueno Monreal,Prado de San Sebastián - Ramón Carande,37.3764499,-5.9831449,2494,True,4,,3628.0,{'typology': 'flat'}
108752393,190000.0,flat,sale,2,1,72.0,calle Portobelo,Sevilla,Sevilla,Cerro Amate,Cerro del Águila,37.3661871,-5.9507238,5057,True,4,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2639.0,{'typology': 'flat'}
102636751,415000.0,flat,sale,4,2,130.0,avenida José Laguillo,Sevilla,Sevilla,Centro,Puerta Carmona-Puerta Osario-Amador de los Ríos,37.3903096,-5.9796261,3705,True,5,,3192.0,{'typology': 'flat'}
108300506,118000.0,flat,sale,3,1,66.0,calle Fuente de Cantos,Sevilla,Sevilla,Bellavista - Jardines de Hércules,Bellavista,37.3169241,-5.9700069,6379,True,3,,1788.0,{'typology': 'flat'}
108780217,260000.0,flat,sale,2,1,50.0,calle Joaquín Costa,Sevilla,Sevilla,Centro,Alameda,37.3985319,-5.990935,3944,True,2,,5200.0,{'typology': 'flat'}
108060415,1499990.0,chalet,sale,5,5,290.0,calle Honduras,Sevilla,Sevilla,La Palmera - Los Bermejales,Reina Mercedes - Heliópolis,37.355406,-5.984531,2366,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",5172.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}"
108780217,260000.0,flat,sale,2,1,50.0,calle Joaquín Costa,Sevilla,Sevilla,Centro,Alameda,37.3985319,-5.990935,3944,True,2,,5200.0,{'typology': 'flat'}
108600824,239900.0,flat,sale,3,1,76.0,Barrio López de Gomara,Sevilla,Sevilla,Triana,López de Gomara,37.3794813,-6.0081608,1528,True,1,,3157.0,{'typology': 'flat'}
101474420,470000.0,flat,sale,3,3,130.0,"calle Virgen de Luján, 15",Sevilla,Sevilla,Los Remedios,Ramón de Carranza - Madre Rafols,37.3744444,-5.9979541,1310,True,1,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 23000.0}",3615.0,{'typology': 'flat'}
108078017,120000.0,flat,sale,2,1,65.0,calle Playa de Chipiona,Sevilla,Sevilla,Macarena,Doctor Fedriani,37.4072803,-5.9835793,5096,True,,,1846.0,{'typology': 'flat'}
108279691,475000.0,penthouse,sale,4,2,124.0,calle Esperanza de Triana,Sevilla,Sevilla,Triana,López de Gomara,37.3795643,-6.0038815,1579,True,9,,3831.0,"{'typology': 'flat', 'subTypology': 'penthouse'}"
108042658,395000.0,chalet,sale,4,3,166.0,Simon Verde,Sevilla,Mairena del Aljarafe,Simon Verde,,37.3351358,-6.0370803,4266,,,,2380.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}"
108403409,469000.0,flat,sale,4,2,130.0,plaza Gran Plaza,Sevilla,Sevilla,Nervión,Nervión,37.382532,-5.9663372,4123,True,2,,3608.0,{'typology': 'flat'}
108435742,167000.0,flat,sale,4,2,88.0,calle de Virgilio,Sevilla,Montequinto,Centro,,37.3454554,-5.9354271,6794,True,bj,,1898.0,{'typology': 'flat'}
108267484,695000.0,flat,sale,3,3,180.0,calle Mateo Alemán,Sevilla,Sevilla,Centro,Arenal - Museo - Tetuán,37.3886408,-5.9968605,2728,True,1,,3861.0,{'typology': 'flat'}
107005173,350000.0,chalet,sale,6,4,286.0,calle Feliciana Enríquez,Sevilla,Sevilla,Bellavista - Jardines de Hércules,Bellavista,37.3256056,-5.9690378,5633,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1224.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}"
107329620,210000.0,flat,sale,1,1,51.0,Barrio Alameda,Sevilla,Sevilla,Centro,Alameda,37.4024209,-5.9928559,4291,True,1,,4118.0,{'typology': 'flat'}
108439711,599900.0,duplex,sale,2,2,104.0,"puente y Pellón, 21",Sevilla,Sevilla,Centro,Santa Cruz - Alfalfa,37.3910949,-5.9921258,3147,True,2,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 70000.0}",5768.0,"{'typology': 'flat', 'subTypology': 'duplex'}"
108259912,384000.0,chalet,sale,4,3,172.0,calle Milongas,Sevilla,Sevilla,Bellavista - Jardines de Hércules,Jardines de Hércules,37.3275266,-5.9627759,5830,,,,2233.0,{'typology': 'chalet'}
106363394,499999.0,chalet,sale,4,2,145.0,calle Agustín Moreto,Sevilla,Sevilla,Nervión,Luis Montoto - Santa Justa,37.3878265,-5.9690152,4227,,,,3448.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}"
106330712,425000.0,chalet,sale,5,3,338.0,calle Llano Verde,Sevilla,Gelves,,,37.3379438,-6.0308547,3694,,,,1257.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}"
107019975,469000.0,flat,sale,4,2,130.0,plaza Gran Plaza,Sevilla,Sevilla,Nervión,Nervión,37.3834887,-5.9672068,4105,True,2,,3608.0,{'typology': 'flat'}
108722605,253000.0,duplex,sale,1,1,57.0,calle de San Isidoro,Sevilla,Sevilla,Centro,Santa Cruz - Alfalfa,37.3870602,-5.991899,2762,True,2,,4439.0,"{'typology': 'flat', 'subTypology': 'duplex'}"
108300293,199500.0,chalet,sale,4,2,127.0,calle Segura,Sevilla,Camas,,,37.399509,-6.0306187,4256,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1571.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}"
108553533,299000.0,chalet,sale,4,3,144.0,Castilleja de la Cuesta,Sevilla,Castilleja de la Cuesta,,,37.3882928,-6.0617156,5372,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2076.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}"
38448032,1350000.0,chalet,sale,7,6,452.0,avenida Jacaranda,Sevilla,Bormujos,El Zaudín - Club de Golf,,37.3639569,-6.0604381,4642,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2987.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}"
108774360,215000.0,flat,sale,2,2,58.0,calle Castellar,Sevilla,Sevilla,Centro,Encarnación-Las Setas,37.3946877,-5.9928221,3485,False,bj,,3707.0,{'typology': 'flat'}
108774376,350000.0,flat,sale,3,1,87.0,calle José María Moreno Galván,Sevilla,Sevilla,Nervión,Buhaira - Huerta del Rey,37.3863293,-5.982477,3210,True,5,,4023.0,{'typology': 'flat'}
104871740,850000.0,flat,sale,2,2,209.0,calle Farmaceutico Murillo Herrera,Sevilla,Sevilla,Triana,López de Gomara,37.3802048,-6.0042071,1642,True,4,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4067.0,{'typology': 'flat'}
108219242,555000.0,flat,sale,4,2,150.0,plaza San Martín,Sevilla,Sevilla,Centro,Encarnación-Las Setas,37.3950801,-5.9939623,3489,True,3,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3700.0,{'typology': 'flat'}
106363011,299500.0,flat,sale,2,2,86.0,"calle General Martinez, 8",Sevilla,Sevilla,Triana,Barrio León,37.3789533,-6.0122861,1519,True,1,,3483.0,{'typology': 'flat'}
106363021,399500.0,penthouse,sale,3,2,101.0,"calle General Martinez, 8",Sevilla,Sevilla,Triana,Barrio León,37.3789533,-6.0122861,1519,True,2,,3955.0,"{'typology': 'flat', 'subTypology': 'penthouse'}"
103074172,185000.0,duplex,sale,3,2,114.0,Ayuntamiento s/n,Sevilla,Palomares del Río,,,37.3230384,-6.0578351,6479,True,1,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1623.0,"{'typology': 'flat', 'subTypology': 'duplex'}"
106961708,429000.0,flat,sale,4,2,118.0,avenida Eduardo Dato,Sevilla,Sevilla,Nervión,Nervión,37.3808999,-5.9679335,3917,True,1,,3636.0,{'typology': 'flat'}
106363047,396000.0,duplex,sale,3,3,95.0,"calle General Martinez, 8",Sevilla,Sevilla,Triana,Barrio León,37.3789533,-6.0122861,1519,True,1,,4168.0,"{'typology': 'flat', 'subTypology': 'duplex'}"
108820885,190000.0,flat,sale,3,1,71.0,Mulhacén,Sevilla,Sevilla,Nervión,El Juncal - El Plantinar,37.3737075,-5.9737367,3150,True,bj,,2676.0,{'typology': 'flat'}
108349403,260000.0,flat,sale,3,2,96.0,ronda del Tamarguillo,Sevilla,Sevilla,Cerro Amate,Su Eminencia - La Oliva,37.3704038,-5.96424,3897,True,1,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2708.0,{'typology': 'flat'}
108154628,220000.0,chalet,sale,4,2,123.0,calle Hermanos Machado,Sevilla,Castilleja de Guzman,,,37.4104938,-6.0579754,6656,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1789.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}"
107777714,179990.0,chalet,sale,6,3,177.0,Barrio Palmete-Padre Pío-Hacienda San Antonio,Sevilla,Sevilla,Cerro Amate,Palmete-Padre Pío-Hacienda San Antonio,37.3724816,-5.9441676,5685,,,,1017.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}"
108241624,190000.0,flat,sale,2,2,83.0,calle Afán de Ribera,Sevilla,Sevilla,Cerro Amate,Cerro del Águila,37.3698939,-5.9543047,4762,True,1,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 25000.0}",2289.0,{'typology': 'flat'}
108221482,154000.0,studio,sale,0,1,26.0,calle Cardenal Ilundain,Sevilla,Sevilla,La Palmera - Los Bermejales,La Palmera - Manuel Siurot,37.3647239,-5.9790571,2555,True,bj,,5923.0,"{'typology': 'flat', 'subTypology': 'studio'}"
107977470,835000.0,chalet,sale,4,3,227.0,calle San Vicente,Sevilla,Sevilla,Centro,San Vicente,37.3972078,-6.0007184,3557,,,,3678.0,{'typology': 'chalet'}
108428656,275000.0,flat,sale,3,1,78.0,avenida de Andalucía,Sevilla,Sevilla,Nervión,Gran Plaza - Marqués de Pickman - Ciudad Jardín,37.3859084,-5.9656213,4361,True,2,,3526.0,{'typology': 'flat'}
108008669,390000.0,flat,sale,3,2,103.0,"ronda de Capuchinos, 4",Sevilla,Sevilla,Centro,San Julián,37.3994107,-5.9838037,4309,True,5,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3786.0,{'typology': 'flat'}
106533035,47000.0,flat,sale,4,2,89.0,Barrio Su Eminencia - La Oliva,Sevilla,Sevilla,Cerro Amate,Su Eminencia - La Oliva,37.3574514,-5.9671128,3724,True,2,,528.0,{'typology': 'flat'}
108695228,750000.0,flat,sale,5,3,172.0,Barrio Arenal - Museo - Tetuán,Sevilla,Sevilla,Centro,Arenal - Museo - Tetuán,37.3861046,-5.9943868,2562,True,3,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 60000.0}",4360.0,{'typology': 'flat'}
107120999,294000.0,flat,sale,3,1,88.0,calle Gallos,Sevilla,Sevilla,Centro,Puerta Carmona-Puerta Osario-Amador de los Ríos,37.3957169,-5.9842328,3937,True,1,,3341.0,{'typology': 'flat'}
108759702,219900.0,flat,sale,3,2,84.0,calle Corral del Agua,Sevilla,Sevilla,Pino Montano,Pino Montano,37.4178607,-5.9738634,6531,True,2,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2618.0,{'typology': 'flat'}
108816974,400000.0,flat,sale,3,2,96.0,avenida José Laguillo,Sevilla,Sevilla,Santa Justa - Miraflores - Cruz Roja,Arroyo - Santa Justa,37.3939587,-5.9799003,3998,True,1,,4167.0,{'typology': 'flat'}
108707054,210000.0,flat,sale,2,1,60.0,CL CONCEPCION ARENAL,Sevilla,Sevilla,Prado de San Sebastián - Felipe II - Bueno Monreal,Tiro de Línea,37.3708495,-5.9770461,2789,True,bj,,3500.0,{'typology': 'flat'}
107143667,1290000.0,flat,sale,6,3,370.0,avenida de la República Argentina,Sevilla,Sevilla,Los Remedios,Plaza de Cuba - República Argentina,37.3762077,-6.005324,1187,True,1,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3486.0,{'typology': 'flat'}
103785386,539000.0,flat,sale,3,2,147.0,calle Tetuán,Sevilla,Sevilla,Centro,Arenal - Museo - Tetuán,37.3909665,-5.9964608,2983,True,5,,3667.0,{'typology': 'flat'}
108747000,590000.0,chalet,sale,4,4,230.0,Barrio Luis Montoto - Santa Justa,Sevilla,Sevilla,Nervión,Luis Montoto - Santa Justa,37.3918667,-5.9706833,4391,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2565.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}"
107814601,598000.0,chalet,sale,5,3,246.0,Barrio Alameda,Sevilla,Sevilla,Centro,Alameda,37.3994858,-5.992295,3999,,,,2431.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}"
107513818,337000.0,flat,sale,3,1,90.0,Barrio Buhaira - Huerta del Rey,Sevilla,Sevilla,Nervión,Buhaira - Huerta del Rey,37.3889076,-5.9810262,3506,True,,,3744.0,{'typology': 'flat'}
107513818,337000.0,flat,sale,3,1,90.0,Barrio Buhaira - Huerta del Rey,Sevilla,Sevilla,Nervión,Buhaira - Huerta del Rey,37.3889076,-5.9810262,3506,True,,,3744.0,{'typology': 'flat'}
107120999,294000.0,flat,sale,3,1,88.0,calle Gallos,Sevilla,Sevilla,Centro,Puerta Carmona-Puerta Osario-Amador de los Ríos,37.3957169,-5.9842328,3937,True,1,,3341.0,{'typology': 'flat'}
107814601,598000.0,chalet,sale,5,3,246.0,Barrio Alameda,Sevilla,Sevilla,Centro,Alameda,37.3994858,-5.992295,3999,,,,2431.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}"
108260004,180000.0,flat,sale,3,1,73.0,calle Rodríguez Marín,Sevilla,San Juan de Aznalfarache,Barrio Alto,,37.3604886,-6.0342627,2397,True,bj,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2466.0,{'typology': 'flat'}
108816974,400000.0,flat,sale,3,2,96.0,avenida José Laguillo,Sevilla,Sevilla,Santa Justa - Miraflores - Cruz Roja,Arroyo - Santa Justa,37.3939587,-5.9799003,3998,True,1,,4167.0,{'typology': 'flat'}
106145464,695000.0,flat,sale,3,3,170.0,calle San Pablo,Sevilla,Sevilla,Centro,Arenal - Museo - Tetuán,37.3898765,-5.9986361,2807,True,1,,4088.0,{'typology': 'flat'}
107143667,1290000.0,flat,sale,6,3,370.0,avenida de la República Argentina,Sevilla,Sevilla,Los Remedios,Plaza de Cuba - República Argentina,37.3762077,-6.005324,1187,True,1,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3486.0,{'typology': 'flat'}
108043013,240000.0,flat,sale,3,1,73.0,Barrio Feria,Sevilla,Sevilla,Centro,Feria,37.402303,-5.989064,4395,True,4,,3288.0,{'typology': 'flat'}
108669179,325000.0,flat,sale,3,2,92.0,calle Fotógrafo Eduardo Abad,Sevilla,Tomares,Centro,,37.3737268,-6.0438409,3294,True,4,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 42500.0}",3533.0,{'typology': 'flat'}
104716632,500000.0,flat,sale,4,2,131.0,Barrio Cruz Roja - Capuchinos,Sevilla,Sevilla,Santa Justa - Miraflores - Cruz Roja,Cruz Roja - Capuchinos,37.3968531,-5.9819465,4153,True,3,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3817.0,{'typology': 'flat'}
108222285,265000.0,flat,sale,2,1,65.0,Barrio Calle Betis - Pagés del Corro,Sevilla,Sevilla,Triana,Calle Betis - Pagés del Corro,37.3881198,-6.0091381,2491,True,en,,4077.0,{'typology': 'flat'}
108572586,235000.0,flat,sale,5,1,116.0,plaza Francisco Muñoz Kirri,Sevilla,Sevilla,San Pablo,San Pablo,37.394942,-5.9652452,4978,True,8,,2026.0,{'typology': 'flat'}
108261827,355000.0,chalet,sale,5,2,289.0,Centro,Sevilla,Bormujos,Centro,,37.3693185,-6.0678656,5309,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1228.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}"
108596976,260000.0,flat,sale,3,2,110.0,Santa Eufemia,Sevilla,Tomares,Santa Eufemia,,37.3809658,-6.0426697,3504,True,1,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2364.0,{'typology': 'flat'}
108645298,320000.0,chalet,sale,3,2,152.0,calle Urano,Sevilla,Mairena del Aljarafe,Nuevo Bulevar,,37.3311431,-6.0684275,6585,,,,2105.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}"
107690553,575000.0,flat,sale,3,2,112.0,Barrio Arroyo - Santa Justa,Sevilla,Sevilla,Santa Justa - Miraflores - Cruz Roja,Arroyo - Santa Justa,37.3947631,-5.9776671,4192,True,5,,5134.0,{'typology': 'flat'}
108728718,99000.0,flat,sale,3,1,66.0,Barrio La Plata,Sevilla,Sevilla,Cerro Amate,La Plata,37.368092,-5.9467024,5418,True,3,,1500.0,{'typology': 'flat'}
108686674,329900.0,chalet,sale,3,3,170.0,calle Esmeralda,Sevilla,Mairena del Aljarafe,Cavaleri,,37.3594745,-6.0426107,3141,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1941.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}"
108790452,1500000.0,chalet,sale,5,7,816.0,calle Villares Altos,Sevilla,Tomares,Santa Eufemia,,37.376898,-6.0384076,2964,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1838.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}"
108098501,490000.0,chalet,sale,4,3,228.0,Parcela R.11 ISLA NATURA - SEVILLA,Sevilla,Sevilla,La Palmera - Los Bermejales,Palmas Altas,37.3310017,-5.984377,4387,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2149.0,{'typology': 'chalet'}
108595542,163000.0,flat,sale,3,1,66.0,avenida Doctor Fedriani,Sevilla,Sevilla,Macarena,Doctor Fedriani,37.4132833,-5.9841131,5690,True,3,,2470.0,{'typology': 'flat'}
107640559,72000.0,chalet,sale,1,1,120.0,calle Diego de los Reyes,Sevilla,Castilleja de la Cuesta,,,37.3851919,-6.054308,4632,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",600.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}"
108098482,490000.0,chalet,sale,4,3,238.0,Parcela R.11 ISLA NATURA - SEVILLA,Sevilla,Sevilla,La Palmera - Los Bermejales,Palmas Altas,37.3310017,-5.984377,4387,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2059.0,{'typology': 'chalet'}
108229649,270000.0,flat,sale,2,1,69.0,Barrio Alameda,Sevilla,Sevilla,Centro,Alameda,37.4023905,-5.9921105,4309,False,1,,3913.0,{'typology': 'flat'}
108059517,730000.0,duplex,sale,6,4,202.0,calle Antonio Maura Montaner,Sevilla,Sevilla,La Palmera - Los Bermejales,La Palmera - Manuel Siurot,37.3639586,-5.9804976,2433,True,5,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3614.0,"{'typology': 'flat', 'subTypology': 'duplex'}"
107550239,459990.0,flat,sale,5,3,224.0,avenida de la Reina Mercedes,Sevilla,Sevilla,La Palmera - Los Bermejales,Reina Mercedes - Heliópolis,37.3584276,-5.9864089,2069,True,5,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2054.0,{'typology': 'flat'}
