precio;vivienda;m2;habitaciones;baños;estado;armarios_empotrados;aire_acondicionado;distrito;municipio;precio_m2;tipo_vivienda
2000;piso;92;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;21.74;Piso
1390;piso;69;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;20.14;Piso
900;piso;41;0;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;21.95;Piso
2700;piso;138;3;2;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;19.57;Piso
1250;estudio;25;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;50.0;Piso
1550;ático;55;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;28.18;Piso
990;ático;46;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;21.52;Piso
1650;estudio;55;0;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;30.0;Piso
3250;piso;118;4;3;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;27.54;Piso
1787;piso;71;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;25.17;Piso
1400;piso;50;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;28.0;Piso
1197;estudio;43;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;27.84;Piso
1800;piso;132;3;2;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;13.64;Piso
1357;piso;49;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;27.69;Piso
1400;piso;70;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;20.0;Piso
1507;dúplex;60;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;25.12;other
1690;piso;81;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;20.86;Piso
1477;estudio;48;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;30.77;Piso
1200;piso;44;0;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;27.27;Piso
1500;piso;80;2;1;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;18.75;Piso
1000;piso;40;0;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;25.0;Piso
1200;piso;50;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;24.0;Piso
895;piso;41;2;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;21.83;Piso
1450;piso;42;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;34.52;Piso
1350;piso;85;3;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;15.88;Piso
1560;piso;47;2;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;33.19;Piso
900;dúplex;60;0;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;15.0;other
2950;piso;124;2;2;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;23.79;Piso
1150;piso;75;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;15.33;Piso
1250;ático;60;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;20.83;Piso
1100;piso;26;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;42.31;Piso
1800;piso;70;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;25.71;Piso
1100;piso;50;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;22.0;Piso
2500;piso;112;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;22.32;Piso
1800;piso;80;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;22.5;Piso
1550;piso;80;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;19.38;Piso
3500;piso;180;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;19.44;Piso
2100;piso;90;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;23.33;Piso
1300;piso;90;2;1;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;14.44;Piso
1550;piso;80;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;19.38;Piso
2100;piso;123;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;17.07;Piso
2600;piso;106;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;24.53;Piso
2200;dúplex;85;0;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;25.88;other
1950;dúplex;100;3;3;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;19.5;other
1950;piso;80;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;24.38;Piso
1400;piso;73;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;19.18;Piso
1980;piso;95;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;20.84;Piso
1590;piso;85;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;18.71;Piso
1625;piso;75;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;21.67;Piso
5000;piso;226;3;3;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;22.12;Piso
950;piso;45;2;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;21.11;Piso
2800;piso;65;4;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;43.08;Piso
1200;piso;43;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;27.91;Piso
2900;piso;143;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;20.28;Piso
3000;piso;150;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;20.0;Piso
1660;piso;53;0;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;31.32;Piso
2500;piso;120;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;20.83;Piso
2040;piso;83;2;2;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;24.58;Piso
1360;piso;62;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;21.94;Piso
1850;piso;78;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;23.72;Piso
1000;piso;38;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;26.32;Piso
1200;ático;55;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;21.82;Piso
1950;piso;91;3;1;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;21.43;Piso
925;piso;40;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;23.12;Piso
1050;piso;40;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;26.25;Piso
4000;piso;160;4;4;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;25.0;Piso
900;estudio;30;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;30.0;Piso
1450;piso;81;3;2;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;17.9;Piso
4500;piso;200;5;3;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;22.5;Piso
1740;piso;116;3;2;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;15.0;Piso
1050;piso;45;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;23.33;Piso
1750;piso;71;3;2;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;24.65;Piso
1300;piso;62;0;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;20.97;Piso
1650;piso;75;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;22.0;Piso
1900;ático;106;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;17.92;Piso
1200;piso;67;2;1;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;17.91;Piso
1075;piso;55;0;1;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;19.55;Piso
1500;piso;50;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;30.0;Piso
1000;piso;53;2;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;18.87;Piso
1500;piso;62;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;24.19;Piso
1100;piso;35;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;31.43;Piso
1090;piso;65;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;16.77;Piso
800;estudio;35;0;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;22.86;Piso
700;estudio;40;0;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;17.5;Piso
1300;piso;49;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;26.53;Piso
2500;piso;82;3;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;30.49;Piso
1250;estudio;50;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;25.0;Piso
870;estudio;34;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;25.59;Piso
1600;ático;70;2;1;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;22.86;Piso
1800;piso;82;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;21.95;Piso
1800;piso;130;4;2;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;13.85;Piso
1300;piso;65;3;2;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;20.0;Piso
750;estudio;24;0;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;31.25;Piso
1375;piso;54;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;25.46;Piso
1300;estudio;31;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;41.94;Piso
1195;piso;46;2;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;25.98;Piso
1600;piso;40;0;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;40.0;Piso
2565;piso;77;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;33.31;Piso
3150;piso;120;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;26.25;Piso
2295;piso;57;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;40.26;Piso
5535;piso;180;4;3;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;30.75;Piso
1950;piso;90;3;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;21.67;Piso
1950;piso;72;3;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;27.08;Piso
5900;piso;322;6;4;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;18.32;Piso
975;piso;28;0;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;34.82;Piso
2455;piso;100;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;24.55;Piso
1750;piso;91;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;19.23;Piso
3045;piso;66;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;46.14;Piso
1890;piso;45;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;42.0;Piso
1000;piso;45;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;22.22;Piso
2606;piso;90;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;28.96;Piso
1100;estudio;30;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;36.67;Piso
2500;piso;120;3;3;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;20.83;Piso
3450;piso;160;3;2;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;21.56;Piso
1150;piso;30;0;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;38.33;Piso
3000;piso;110;2;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;27.27;Piso
1200;piso;70;2;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;17.14;Piso
5000;piso;200;3;3;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;25.0;Piso
1900;piso;80;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;23.75;Piso
1315;piso;50;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;26.3;Piso
1750;piso;77;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;22.73;Piso
3975;piso;130;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;30.58;Piso
2200;piso;102;3;2;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;21.57;Piso
3960;piso;145;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;27.31;Piso
2750;piso;100;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;27.5;Piso
2200;piso;102;3;2;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;21.57;Piso
1300;piso;65;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;20.0;Piso
1450;piso;86;2;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;16.86;Piso
4500;piso;198;3;3;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;22.73;Piso
2200;piso;80;0;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;27.5;Piso
1200;piso;63;0;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;19.05;Piso
3500;piso;185;3;3;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;18.92;Piso
1250;piso;75;0;1;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;16.67;Piso
1250;dúplex;60;0;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;20.83;other
3300;piso;121;6;2;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;27.27;Piso
1150;estudio;45;0;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;25.56;Piso
900;estudio;42;0;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;21.43;Piso
1150;piso;35;0;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;32.86;Piso
1090;piso;65;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;16.77;Piso
950;estudio;35;0;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;27.14;Piso
2750;piso;146;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;18.84;Piso
1115;piso;45;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;24.78;Piso
1670;piso;66;0;1;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;25.3;Piso
1800;piso;67;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;26.87;Piso
950;estudio;32;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;29.69;Piso
2597;piso;93;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;27.92;Piso
1590;piso;85;3;2;;False;False;Distrito Tetuán;Madrid capital, Madrid;18.71;Piso
1900;piso;80;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;23.75;Piso
1570;piso;83;3;2;;False;False;Distrito Tetuán;Madrid capital, Madrid;18.92;Piso
1667;piso;89;3;2;;False;False;Distrito Tetuán;Madrid capital, Madrid;18.73;Piso
1900;piso;70;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;27.14;Piso
1620;piso;87;3;2;;False;False;Distrito Tetuán;Madrid capital, Madrid;18.62;Piso
990;piso;47;0;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;21.06;Piso
990;piso;47;0;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;21.06;Piso
2370;ático;173;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;13.7;Piso
1400;piso;50;0;1;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;28.0;Piso
4500;piso;200;5;3;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;22.5;Piso
2370;piso;172;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;13.78;Piso
1420;piso;59;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;24.07;Piso
1820;piso;40;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;45.5;Piso
1820;ático;62;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;29.35;Piso
3200;piso;205;4;3;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;15.61;Piso
1035;piso;40;0;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;25.88;Piso
1500;piso;55;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;27.27;Piso
2300;piso;60;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;38.33;Piso
1400;piso;65;2;1;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;21.54;Piso
1200;piso;35;0;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;34.29;Piso
2365;piso;138;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;17.14;Piso
3450;piso;140;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;24.64;Piso
1150;piso;55;2;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;20.91;Piso
1300;piso;55;2;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;23.64;Piso
1180;piso;50;2;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;23.6;Piso
1780;piso;60;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;29.67;Piso
1700;piso;80;2;2;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;21.25;Piso
915;piso;48;0;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;19.06;Piso
1435;piso;80;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;17.94;Piso
1500;piso;66;2;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;22.73;Piso
2700;piso;105;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;25.71;Piso
1950;piso;65;0;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;30.0;Piso
3000;piso;159;3;3;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;18.87;Piso
2250;piso;90;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;25.0;Piso
5000;piso;200;3;3;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;25.0;Piso
1890;piso;114;2;2;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;16.58;Piso
1890;piso;114;2;2;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;16.58;Piso
5000;piso;200;3;3;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;25.0;Piso
1300;piso;31;0;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;41.94;Piso
3000;piso;159;3;3;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;18.87;Piso
6200;piso;300;5;3;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;20.67;Piso
2349;piso;57;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;41.21;Piso
1800;piso;65;2;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;27.69;Piso
2970;piso;64;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;46.41;Piso
1500;piso;80;3;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;18.75;Piso
2295;piso;64;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;35.86;Piso
2025;piso;45;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;45.0;Piso
2295;piso;57;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;40.26;Piso
2565;piso;45;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;57.0;Piso
1100;piso;64;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;17.19;Piso
2430;piso;62;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;39.19;Piso
4050;piso;120;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;33.75;Piso
2606;piso;93;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;28.02;Piso
2606;piso;90;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;28.96;Piso
1600;piso;65;2;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;24.62;Piso
1890;piso;45;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;42.0;Piso
3105;piso;80;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;38.81;Piso
2295;piso;64;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;35.86;Piso
1100;piso;47;2;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;23.4;Piso
2597;piso;89;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;29.18;Piso
2565;piso;57;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;45.0;Piso
2295;piso;62;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;37.02;Piso
6000;piso;197;3;3;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;30.46;Piso
1250;piso;70;2;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;17.86;Piso
1090;piso;40;2;2;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;27.25;Piso
1500;piso;90;3;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;16.67;Piso
1250;piso;73;2;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;17.12;Piso
1090;piso;40;2;2;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;27.25;Piso
1583;piso;93;2;2;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;17.02;Piso
950;piso;50;0;1;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;19.0;Piso
990;piso;50;2;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;19.8;Piso
2750;piso;174;3;3;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;15.8;Piso
1200;piso;44;0;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;27.27;Piso
795;estudio;37;0;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;21.49;Piso
1700;piso;86;2;2;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;19.77;Piso
2200;piso;105;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;20.95;Piso
3200;piso;93;2;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;34.41;Piso
2405;piso;74;0;1;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;32.5;Piso
3540;ático;120;3;3;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;29.5;Piso
2160;piso;87;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;24.83;Piso
900;estudio;32;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;28.12;Piso
1600;piso;100;0;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;16.0;Piso
1645;piso;40;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;41.12;Piso
2700;piso;90;2;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;30.0;Piso
2900;piso;110;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;26.36;Piso
2935;piso;95;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;30.89;Piso
4050;piso;147;3;3;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;27.55;Piso
1500;piso;60;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;25.0;Piso
2000;piso;83;0;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;24.1;Piso
3170;piso;110;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;28.82;Piso
1940;piso;77;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;25.19;Piso
3200;piso;65;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;49.23;Piso
3295;piso;101;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;32.62;Piso
1850;piso;92;2;2;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;20.11;Piso
