precio;m2;habitaciones;baños;estado;armarios_empotrados;aire_acondicionado;barrio;distrito;ciudad;Ascensor;EXT-INT;vivienda;precio_m2;tipo_vivienda;Planta_num;barrio_encoded;estado_encoded;EXT-INT_encoded;Ascensor_encoded
2160000;678;5;7;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;3185.84;other;;72;0;2;2
2200000;520;7;5;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;4230.77;other;;72;0;2;2
1895000;547;6;8;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;3464.35;other;;72;0;2;2
590210;397;3;3;;False;False;;Cerca Tejera;Zona norte;;;Chalet;1486.68;other;;72;2;2;2
590210;397;4;3;;False;False;;Cerca Tejera;Zona norte;;;Chalet;1486.68;other;;72;2;2;2
1695000;700;8;6;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;2421.43;other;;72;0;2;2
575000;67;2;;Segunda mano/buen estado;True;True;;El Soto de la Moraleja;Zona norte;;;Piso;8582.09;Piso;;72;0;2;2
1350000;235;5;5;Segunda mano/buen estado;False;True;;Encinar de los Reyes;Zona norte;;;Piso;5744.68;Piso;;72;0;2;2
750000;76;;;Segunda mano/buen estado;False;True;;El Soto de la Moraleja;Zona norte;;;Piso;9868.42;Piso;;72;0;2;2
1950000;513;5;5;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;3801.17;other;;72;0;2;2
1150000;320;7;5;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;3593.75;other;;72;0;2;2
469900;160;4;3;Segunda mano/buen estado;True;True;;Las Vegas - El Pozanco - Adelfillas;Zona norte;;;Piso;2936.88;Piso;;72;0;2;2
1350000;534;5;4;Segunda mano/buen estado;False;False;;;Zona norte;;;Casa;2528.09;other;;72;0;2;2
194900;75;4;;Segunda mano/buen estado;False;False;;Centro;Zona norte;;;Piso;2598.67;Piso;;72;0;2;2
1600000;575;5;6;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;2782.61;other;;72;0;2;2
1395000;495;5;5;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;2818.18;other;;72;0;2;2
2450000;475;5;5;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;5157.89;other;;72;0;2;2
1900000;1;5;6;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;1900000.0;other;;72;0;2;2
1260000;133;3;3;Segunda mano/buen estado;False;True;;Encinar de los Reyes;Zona norte;;;Ático;9473.68;Piso;;72;0;2;2
1990000;660;5;5;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;3015.15;other;;72;0;2;2
525000;88;3;2;Segunda mano/buen estado;False;False;;Norte;Zona norte;;;Ático;5965.91;Piso;;72;0;2;2
749000;225;4;2;Segunda mano/buen estado;True;True;;Zona Industrial;Zona norte;;;Piso;3328.89;Piso;;72;0;2;2
1490000;322;4;4;Segunda mano/buen estado;True;True;;La Moraleja urbanización;Zona norte;;;Piso;4627.33;Piso;;72;0;2;2
1950000;489;5;5;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;3987.73;other;;72;0;2;2
1180000;518;6;5;Segunda mano/para reformar;True;False;;;Zona norte;;;Casa;2277.99;other;;72;1;2;2
2990000;380;5;5;Segunda mano/buen estado;True;False;;El Soto de la Moraleja;Zona norte;;;Piso;7868.42;Piso;;72;0;2;2
819900;138;3;2;Segunda mano/buen estado;True;True;;Norte;Zona norte;;;Piso;5941.3;Piso;;72;0;2;2
1590000;412;5;5;Segunda mano/buen estado;True;True;;La Moraleja urbanización;Zona norte;;;Chalet;3859.22;other;;72;0;2;2
2100000;300;5;4;Segunda mano/buen estado;False;True;;El Soto de la Moraleja;Zona norte;;;Piso;7000.0;Piso;;72;0;2;2
1315000;250;4;4;Segunda mano/buen estado;True;True;;El Soto de la Moraleja;Zona norte;;;Chalet;5260.0;other;;72;0;2;2
3395000;363;5;4;Segunda mano/buen estado;False;True;;La Moraleja urbanización;Zona norte;;;Chalet;9352.62;other;;72;0;2;2
1625000;410;6;5;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;3963.41;other;;72;0;2;2
2190000;1;7;7;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;2190000.0;other;;72;0;2;2
2300000;1;14;10;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;2300000.0;other;;72;0;2;2
2300000;1;14;14;Segunda mano/para reformar;True;True;;;Zona norte;;;Casa;2300000.0;other;;72;1;2;2
400000;180;4;3;Segunda mano/buen estado;True;True;;El Olivar - La Magdalena;Zona norte;;;Chalet;2222.22;other;;72;0;2;2
1725000;308;4;4;Segunda mano/para reformar;True;True;;Encinar de los Reyes;Zona norte;;;Chalet;5600.65;other;;72;1;2;2
679000;140;2;;Segunda mano/buen estado;True;True;;Arroyo de la Vega;Zona norte;;;Ático;4850.0;Piso;;72;0;2;2
4500000;610;5;7;Segunda mano/buen estado;True;True;;Alcobendas Centro;Zona norte;;;Casa;7377.05;other;;72;0;2;2
399000;113;3;;Segunda mano/buen estado;True;True;;Ensanche;Zona norte;;;Piso;3530.97;Piso;;72;0;2;2
2990000;700;6;6;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;4271.43;other;;72;0;2;2
679000;140;2;;Segunda mano/buen estado;True;True;;Arroyo de la Vega;Zona norte;;;Ático;4850.0;Piso;;72;0;2;2
1350000;240;5;5;Segunda mano/buen estado;True;True;;Encinar de los Reyes;Zona norte;;;Piso;5625.0;Piso;;72;0;2;2
1550000;650;6;5;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;2384.62;other;;72;0;2;2
759900;177;4;2;Segunda mano/buen estado;True;True;;Dehesa Vieja-Puente Cultural;Zona norte;;;Piso;4293.22;Piso;;72;0;2;2
469900;135;3;2;Segunda mano/buen estado;True;True;;Dehesa Vieja-Puente Cultural;Zona norte;;;Piso;3480.74;Piso;;72;0;2;2
1595000;700;6;8;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;2278.57;other;;72;0;2;2
9900000;1;7;7;Segunda mano/buen estado;False;True;;La Moraleja urbanización;Zona norte;;;Casa;9900000.0;other;;72;0;2;2
2500000;653;5;5;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;3828.48;other;;72;0;2;2
795000;230;3;4;Segunda mano/para reformar;True;False;;;Zona norte;;;Casa;3456.52;other;;72;1;2;2
1320000;388;4;4;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;3402.06;other;;72;0;2;2
2190000;507;6;6;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;4319.53;other;;72;0;2;2
4900000;2;11;8;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;2450000.0;other;;72;0;2;2
1250000;192;3;3;Segunda mano/buen estado;True;True;;El Soto de la Moraleja;Zona norte;;;Chalet;6510.42;other;;72;0;2;2
1450000;218;5;;Segunda mano/buen estado;False;False;;El Soto de la Moraleja;Zona norte;;;Casa;6651.38;other;;72;0;2;2
2450000;1;8;7;Segunda mano/para reformar;True;True;;;Zona norte;;;Casa;2450000.0;other;;72;1;2;2
609000;130;2;2;Segunda mano/buen estado;True;True;;Vega de la Moraleja;Zona norte;;;Ático;4684.62;Piso;;72;0;2;2
1750000;400;4;4;Segunda mano/buen estado;False;True;;El Soto de la Moraleja;Zona norte;;;Chalet;4375.0;other;;72;0;2;2
1500000;550;5;6;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;2727.27;other;;72;0;2;2
1545000;405;4;5;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;3814.81;other;;72;0;2;2
1100000;645;8;8;Segunda mano/para reformar;True;False;;;Zona norte;;;Casa;1705.43;other;;72;1;2;2
1250000;480;7;5;Segunda mano/para reformar;False;True;;;Zona norte;;;Casa;2604.17;other;;72;1;2;2
1725000;308;4;3;Segunda mano/buen estado;False;False;;Encinar de los Reyes;Zona norte;;;Chalet;5600.65;other;;72;0;2;2
3395000;363;5;5;Segunda mano/para reformar;True;True;;La Moraleja urbanización;Zona norte;;;Chalet;9352.62;other;;72;1;2;2
1900000;480;5;5;Segunda mano/buen estado;False;True;;;Zona norte;;;Casa;3958.33;other;;72;0;2;2
1725000;308;5;4;Segunda mano/buen estado;True;True;;Encinar de los Reyes;Zona norte;;;Chalet;5600.65;other;;72;0;2;2
1315000;250;4;4;Segunda mano/buen estado;False;True;;El Soto de la Moraleja;Zona norte;;;Chalet;5260.0;other;;72;0;2;2
2390000;348;5;5;Segunda mano/buen estado;True;True;;Encinar de los Reyes;Zona norte;;;Chalet;6867.82;other;;72;0;2;2
6500000;700;6;6;Segunda mano/buen estado;True;True;;La Moraleja urbanización;Zona norte;;;Casa;9285.71;other;;72;0;2;2
2990000;770;6;6;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;3883.12;other;;72;0;2;2
1680000;412;4;5;Segunda mano/buen estado;True;True;;La Moraleja urbanización;Zona norte;;;Chalet;4077.67;other;;72;0;2;2
18500000;2;9;10;Segunda mano/buen estado;False;True;;La Moraleja urbanización;Zona norte;;;Casa;9250000.0;other;;72;0;2;2
1795000;285;4;3;Segunda mano/buen estado;True;True;;El Soto de la Moraleja;Zona norte;;;Dúplex;6298.25;Piso;;72;0;2;2
750000;76;;2;Segunda mano/buen estado;True;True;;El Soto de la Moraleja;Zona norte; No;Exterior;Ático;9868.42;Piso;2.0;72;0;0;0
1950000;489;8;5;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;3987.73;other;;72;0;2;2
320000;100;;2;Segunda mano/buen estado;False;True;;Vega de la Moraleja;Zona norte; Si;Exterior;Dúplex;3200.0;Piso;5.0;72;0;0;1
870000;648;8;4;Segunda mano/buen estado;True;True;;San Crispín - La Estación Consorcio;Zona norte;;;Casa;1342.59;other;;72;0;2;2
360000;74;2;;Segunda mano/buen estado;False;False;;Norte;Zona norte;;;Piso;4864.86;Piso;;72;0;2;2
335000;61;;;Segunda mano/buen estado;True;False;;Norte;Zona norte; Si;Exterior;Ático;5491.8;Piso;5.0;72;0;0;1
1580000;300;4;4;Segunda mano/buen estado;True;True;;Encinar de los Reyes;Zona norte;;;Chalet;5266.67;other;;72;0;2;2
3990000;631;7;8;Segunda mano/buen estado;True;True;;La Moraleja urbanización;Zona norte; Si;Exterior;Ático;6323.3;Piso;3.0;72;0;0;1
1580000;249;4;4;Segunda mano/para reformar;True;True;;Encinar de los Reyes;Zona norte;;;Chalet;6345.38;other;;72;1;2;2
1465000;250;4;4;Segunda mano/buen estado;True;True;;El Soto de la Moraleja;Zona norte;;;Chalet;5860.0;other;;72;0;2;2
1750000;325;4;4;Segunda mano/buen estado;True;True;;La Moraleja urbanización;Zona norte;;;Piso;5384.62;Piso;;72;0;2;2
6400000;830;5;6;Segunda mano/buen estado;True;True;;La Moraleja urbanización;Zona norte;;;Casa;7710.84;other;;72;0;2;2
485000;220;4;4;Segunda mano/buen estado;True;True;;;Zona norte;;;Chalet;2204.55;other;;72;0;2;2
1190000;336;4;3;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;3541.67;other;;72;0;2;2
1795000;730;5;5;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;2458.9;other;;72;0;2;2
349000;82;2;2;Segunda mano/buen estado;True;False;;;Zona norte; Si;Exterior;Piso;4256.1;Piso;2.0;72;0;0;1
660000;664;6;5;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;993.98;other;;72;0;2;2
685000;221;5;2;Segunda mano/buen estado;False;False;;;Zona norte;;;Casa;3099.55;other;;72;0;2;2
1100000;990;6;8;Segunda mano/para reformar;True;False;;;Zona norte;;;Casa;1111.11;other;;72;1;2;2
734900;159;4;3;Segunda mano/buen estado;True;True;;Norte;Zona norte; Si;Exterior;Piso;4622.01;Piso;3.0;72;0;0;1
580000;250;3;3;Segunda mano/buen estado;True;True;;;Zona norte;;;Chalet;2320.0;other;;72;0;2;2
530000;339;6;4;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;1563.42;other;;72;0;2;2
1200000;601;6;5;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;1996.67;other;;72;0;2;2
995000;428;4;5;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;2324.77;other;;72;0;2;2
650000;311;5;3;Segunda mano/buen estado;True;True;;;Zona norte;;;Chalet;2090.03;other;;72;0;2;2
589000;377;4;3;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;1562.33;other;;72;0;2;2
560000;360;6;4;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;1555.56;other;;72;0;2;2
465000;;;;;False;True;;Los Arroyos;Zona norte; No;Exterior;Piso;;Piso;0.0;72;2;0;0
1350000;480;7;4;Segunda mano/buen estado;True;True;;Berrocales de Jarama;Zona norte;;;Casa;2812.5;other;;72;0;2;2
1150000;294;7;5;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;3911.56;other;;72;0;2;2
2998000;400;6;5;Segunda mano/buen estado;True;True;;El Soto de la Moraleja;Zona norte; Si;Exterior;Piso;7495.0;Piso;3.0;72;0;0;1
699999;310;5;3;Segunda mano/buen estado;True;True;;;Zona norte;;;Chalet;2258.06;other;;72;0;2;2
580000;206;4;4;Segunda mano/buen estado;True;False;;;Zona norte;;;Chalet;2815.53;other;;72;0;2;2
685000;436;3;3;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;1571.1;other;;72;0;2;2
1455000;594;7;6;Segunda mano/buen estado;True;True;;Berrocales de Jarama;Zona norte;;;Casa;2449.49;other;;72;0;2;2
524900;144;4;2;Segunda mano/buen estado;True;True;;Segunda Fase;Zona norte; Si;Exterior;Piso;3645.14;Piso;6.0;72;0;0;1
975000;233;2;2;Segunda mano/buen estado;True;True;;El Soto de la Moraleja;Zona norte; Si;Exterior;Piso;4184.55;Piso;0.0;72;0;0;1
795000;304;4;3;;False;False;;;Zona norte;;;Casa;2615.13;other;;72;2;2;2
950000;459;8;4;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;2069.72;other;;72;0;2;2
650000;365;5;3;Segunda mano/buen estado;True;True;;;Zona norte;;;Chalet;1780.82;other;;72;0;2;2
1290000;4;10;12;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;322500.0;other;;72;0;2;2
360000;329;5;2;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;1094.22;other;;72;0;2;2
680000;300;4;3;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;2266.67;other;;72;0;2;2
750000;340;5;4;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;2205.88;other;;72;0;2;2
465000;235;6;3;Segunda mano/buen estado;False;False;;;Zona norte;;;Casa;1978.72;other;;72;0;2;2
650000;343;6;5;Segunda mano/buen estado;True;True;;;Zona norte;;;Chalet;1895.04;other;;72;0;2;2
590000;223;3;2;Segunda mano/buen estado;True;True;;;Zona norte;;;Chalet;2645.74;other;;72;0;2;2
520000;190;6;2;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;2736.84;other;;72;0;2;2
900000;350;6;3;Segunda mano/para reformar;True;False;;;Zona norte;;;Casa;2571.43;other;;72;1;2;2
520000;315;6;3;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;1650.79;other;;72;0;2;2
475000;167;3;3;Segunda mano/buen estado;True;False;;San Crispín - La Estación Consorcio;Zona norte; Si;Exterior;Piso;2844.31;Piso;1.0;72;0;0;1
2500000;900;14;14;Segunda mano/buen estado;True;True;;Altos de Jarama;Zona norte;;;Casa;2777.78;other;;72;0;2;2
625000;206;3;3;Segunda mano/buen estado;True;True;;Miramadrid;Zona norte;;;Chalet;3033.98;other;;72;0;2;2
599000;250;5;2;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;2396.0;other;;72;0;2;2
1695000;420;4;4;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;4035.71;other;;72;0;2;2
1950000;489;8;5;Segunda mano/buen estado;False;False;;;Zona norte;;;Casa;3987.73;other;;72;0;2;2
1790000;628;8;6;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;2850.32;other;;72;0;2;2
1590000;570;6;7;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;2789.47;other;;72;0;2;2
259000;124;3;2;Segunda mano/buen estado;False;True;;;Zona norte;;;Piso;2088.71;Piso;;72;0;2;2
630000;500;6;5;Segunda mano/buen estado;False;False;;;Zona norte;;;Casa;1260.0;other;;72;0;2;2
620000;601;9;6;Segunda mano/para reformar;True;True;;Fuente Santa;Zona norte;;;Casa;1031.61;other;;72;1;2;2
240000;67;2;;Segunda mano/buen estado;True;False;;;Zona norte; No;Exterior;Dúplex;3582.09;Piso;1.0;72;0;0;0
500000;261;4;2;Segunda mano/buen estado;False;False;;;Zona norte;;;Casa;1915.71;other;;72;0;2;2
450000;251;4;3;Segunda mano/buen estado;True;True;;;Zona norte;;;Chalet;1792.83;other;;72;0;2;2
690000;264;5;2;Segunda mano/buen estado;True;False;;;Zona norte;;;Chalet;2613.64;other;;72;0;2;2
480000;167;4;3;Segunda mano/buen estado;True;False;;;Zona norte;;;Chalet;2874.25;other;;72;0;2;2
255000;91;3;2;Segunda mano/buen estado;True;True;;;Zona norte; No;Exterior;Dúplex;2802.2;Piso;1.0;72;0;0;0
814900;217;4;3;;False;False;;Miramadrid;Zona norte;;;Chalet;3755.3;other;;72;2;2;2
610000;315;5;3;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;1936.51;other;;72;0;2;2
1675000;513;5;6;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;3265.11;other;;72;0;2;2
190000;85;2;;Segunda mano/buen estado;True;False;;;Zona norte; No;Exterior;Dúplex;2235.29;Piso;1.0;72;0;0;0
390000;95;2;2;Segunda mano/buen estado;True;True;;Fuente Santa;Zona norte; Si;Exterior;Piso;4105.26;Piso;2.0;72;0;0;1
450000;212;5;3;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;2122.64;other;;72;0;2;2
420000;335;6;4;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;1253.73;other;;72;0;2;2
399000;124;4;2;Segunda mano/buen estado;True;False;;San Crispín - La Estación Consorcio;Zona norte;;;Piso;3217.74;Piso;;72;0;2;2
210000;79;3;;Segunda mano/para reformar;False;False;;Casco Urbano;Zona norte; No;Exterior;Piso;2658.23;Piso;2.0;72;1;0;0
1350000;474;5;2;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;2848.1;other;;72;0;2;2
174000;74;;;Segunda mano/buen estado;True;True;;;Zona norte; Si;Exterior;Piso;2351.35;Piso;1.0;72;0;0;1
1300000;334;5;4;Segunda mano/buen estado;True;False;;;Zona norte;;;Finca;3892.22;other;;72;0;2;2
520000;266;4;2;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;1954.89;other;;72;0;2;2
249000;297;5;2;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;838.38;other;;72;0;2;2
340000;76;2;;Segunda mano/buen estado;True;True;;Primera Fase - Nuevo Tres Cantos;Zona norte; Si;Exterior;Piso;4473.68;Piso;1.0;72;0;0;1
327000;140;3;2;Segunda mano/buen estado;True;False;;;Zona norte; Si;Exterior;Piso;2335.71;Piso;2.0;72;0;0;1
390000;245;4;3;Segunda mano/buen estado;True;True;;;Zona norte;;;Chalet;1591.84;other;;72;0;2;2
210000;141;3;2;Segunda mano/buen estado;True;False;;;Zona norte;;;Chalet;1489.36;other;;72;0;2;2
281000;180;4;2;Segunda mano/para reformar;True;True;;;Zona norte;;;Casa;1561.11;other;;72;1;2;2
345000;210;6;2;Segunda mano/buen estado;True;False;;;Zona norte;;;Chalet;1642.86;other;;72;0;2;2
340000;84;3;;Segunda mano/buen estado;True;False;;Residencial Jarama;Zona norte; No;Exterior;Piso;4047.62;Piso;0.0;72;0;0;0
395000;212;5;3;Segunda mano/buen estado;True;True;;;Zona norte;;;Chalet;1863.21;other;;72;0;2;2
620000;260;6;4;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;2384.62;other;;72;0;2;2
239000;66;2;;Segunda mano/buen estado;False;True;;Alcobendas Centro;Zona norte; No;Exterior;Piso;3621.21;Piso;4.0;72;0;0;0
425000;140;4;2;Segunda mano/buen estado;True;False;;San Crispín - La Estación Consorcio;Zona norte; Si;Exterior;Piso;3035.71;Piso;1.0;72;0;0;1
1200000;578;6;5;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;2076.12;other;;72;0;2;2
418000;200;4;3;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;2090.0;other;;72;0;2;2
650000;226;5;3;Segunda mano/buen estado;True;False;;San Crispín - La Estación Consorcio;Zona norte;;;Casa;2876.11;other;;72;0;2;2
740000;340;6;5;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;2176.47;other;;72;0;2;2
239000;100;3;;Segunda mano/buen estado;False;False;;;Zona norte; No;Exterior;Piso;2390.0;Piso;0.0;72;0;0;0
499000;225;3;2;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;2217.78;other;;72;0;2;2
550000;242;5;4;Segunda mano/buen estado;False;False;;;Zona norte;;;Casa;2272.73;other;;72;0;2;2
370000;136;4;2;Segunda mano/buen estado;True;True;;Centro;Zona norte; No;Exterior;Piso;2720.59;Piso;1.0;72;0;0;0
445000;113;3;2;Segunda mano/buen estado;True;True;;Los Arroyos;Zona norte; Si;Exterior;Piso;3938.05;Piso;1.0;72;0;0;1
315000;108;3;2;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;2916.67;other;;72;0;2;2
580000;360;5;3;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;1611.11;other;;72;0;2;2
253000;148;4;3;Segunda mano/buen estado;True;False;;;Zona norte; No;Exterior;Piso;1709.46;Piso;1.0;72;0;0;0
750000;872;6;3;Segunda mano/buen estado;True;False;;San Crispín - La Estación Consorcio;Zona norte;;;Casa;860.09;other;;72;0;2;2
398000;124;3;2;Segunda mano/buen estado;True;False;;San Crispín - La Estación Consorcio;Zona norte; Si;Exterior;Piso;3209.68;Piso;3.0;72;0;0;1
2190000;567;6;6;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;3862.43;other;;72;0;2;2
2800000;865;6;8;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;3236.99;other;;72;0;2;2
1600000;625;5;5;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;2560.0;other;;72;0;2;2
580000;260;4;3;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;2230.77;other;;72;0;2;2
759000;175;4;2;Segunda mano/buen estado;True;True;;Norte;Zona norte; Si;Exterior;Piso;4337.14;Piso;1.0;72;0;0;1
459000;129;2;2;Segunda mano/buen estado;True;True;;Segunda Fase;Zona norte; Si;Exterior;Piso;3558.14;Piso;3.0;72;0;0;1
795000;304;4;3;;True;False;;;Zona norte;;;Casa;2615.13;other;;72;2;2;2
795000;304;4;3;;True;False;;;Zona norte;;;Casa;2615.13;other;;72;2;2;2
310000;159;4;;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;1949.69;other;;72;0;2;2
890000;369;5;6;Segunda mano/buen estado;True;True;;Los Arcos - El Vivero;Zona norte;;;Casa;2411.92;other;;72;0;2;2
312000;108;2;;Segunda mano/buen estado;True;False;;El Olivar - La Magdalena;Zona norte;;;Dúplex;2888.89;Piso;;72;0;2;2
649900;240;4;4;Segunda mano/buen estado;True;True;;Soto de Viñuelas;Zona norte;;;Chalet;2707.92;other;;72;0;2;2
430000;203;3;2;Segunda mano/buen estado;True;False;;;Zona norte;;;Chalet;2118.23;other;;72;0;2;2
339000;349;8;2;Segunda mano/buen estado;True;False;;;Zona norte;;;Chalet;971.35;other;;72;0;2;2
670000;225;4;3;Segunda mano/buen estado;False;True;;Miramadrid;Zona norte;;;Chalet;2977.78;other;;72;0;2;2
670000;275;3;3;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;2436.36;other;;72;0;2;2
345000;84;2;;Segunda mano/buen estado;True;True;;Pol. Industrial sur;Zona norte; Si;Exterior;Dúplex;4107.14;Piso;1.0;72;0;0;1
749900;258;4;2;;False;False;;Primera Fase - Nuevo Tres Cantos;Zona norte; Si;Exterior;Piso;2906.59;Piso;0.0;72;2;0;1
960000;176;5;4;Segunda mano/buen estado;False;True;;Norte;Zona norte; Si;Exterior;Piso;5454.55;Piso;1.0;72;0;0;1
477700;89;2;;;False;False;;Norte;Zona norte; Si;Exterior;Dúplex;5367.42;Piso;4.0;72;2;0;1
419700;97;3;2;;False;False;;Norte;Zona norte; Si;Exterior;Piso;4326.8;Piso;2.0;72;2;0;1
175070;91;3;2;Segunda mano/buen estado;False;False;;;Zona norte;;;Piso;1923.85;Piso;;72;0;2;2
1120000;229;2;2;Segunda mano/buen estado;True;True;;Arroyo de la Vega;Zona norte; Si;Exterior;Piso;4890.83;Piso;1.0;72;0;0;1
270000;92;3;2;Segunda mano/buen estado;True;True;;;Zona norte;;;Piso;2934.78;Piso;;72;0;2;2
407700;97;3;2;;False;False;;Norte;Zona norte; Si;Exterior;Piso;4203.09;Piso;1.0;72;2;0;1
1000000;671;5;4;Segunda mano/buen estado;True;False;;Soto de Viñuelas;Zona norte;;;Casa;1490.31;other;;72;0;2;2
195000;54;;;Segunda mano/buen estado;False;True;;Primera Fase - Nuevo Tres Cantos;Zona norte; No;Exterior;Piso;3611.11;Piso;0.0;72;0;0;0
254900;130;3;2;Segunda mano/buen estado;True;False;;;Zona norte; No;Exterior;Dúplex;1960.77;Piso;2.0;72;0;0;0
600000;148;3;2;;False;False;;Primera Fase - Nuevo Tres Cantos;Zona norte; Si;Exterior;Piso;4054.05;Piso;5.0;72;2;0;1
379900;100;3;2;Segunda mano/buen estado;True;False;;Fuente Santa;Zona norte; Si;Exterior;Piso;3799.0;Piso;1.0;72;0;0;1
580000;150;3;2;Segunda mano/buen estado;True;True;;Zona Industrial;Zona norte; Si;Exterior;Piso;3866.67;Piso;4.0;72;0;0;1
680000;261;4;3;Segunda mano/buen estado;True;True;;Zona Estación- Centro;Zona norte;;;Chalet;2605.36;other;;72;0;2;2
399900;145;3;2;Segunda mano/para reformar;True;False;;Primera Fase - Nuevo Tres Cantos;Zona norte; Si;Exterior;Piso;2757.93;Piso;1.0;72;1;0;1
225000;131;3;;Segunda mano/buen estado;False;False;;Centro;Zona norte;;;Chalet;1717.56;other;;72;0;2;2
2810000;654;4;5;;False;False;;;Zona norte;;;Casa;4296.64;other;;72;2;2;2
229000;71;3;;Segunda mano/buen estado;True;True;;El Olivar - La Magdalena;Zona norte; No;Exterior;Piso;3225.35;Piso;3.0;72;0;0;0
339000;153;3;2;Segunda mano/buen estado;True;False;;San Crispín - La Estación Consorcio;Zona norte;;;Piso;2215.69;Piso;;72;0;2;2
179900;95;3;;Segunda mano/buen estado;True;False;;San Andrés;Zona norte; No;Exterior;Piso;1893.68;Piso;3.0;72;0;0;0
1795000;254;4;3;Segunda mano/para reformar;True;False;;El Soto de la Moraleja;Zona norte;;;Piso;7066.93;Piso;;72;1;2;2
650000;299;5;3;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;2173.91;other;;72;0;2;2
340000;125;2;;Segunda mano/buen estado;True;False;;Primera Fase - Nuevo Tres Cantos;Zona norte; Si;Exterior;Piso;2720.0;Piso;5.0;72;0;0;1
650000;299;5;3;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;2173.91;other;;72;0;2;2
1200000;159;4;3;Segunda mano/buen estado;False;True;;Dehesa Vieja-Puente Cultural;Zona norte; Si;Exterior;Piso;7547.17;Piso;0.0;72;0;0;1
354900;187;4;3;Segunda mano/buen estado;True;False;;;Zona norte;;;Chalet;1897.86;other;;72;0;2;2
598000;312;4;3;;True;False;;;Zona norte;;;Chalet;1916.67;other;;72;2;2;2
